2004 Federal Election House of Representatives Distribution of Preferences By Division [12246 8/11/2005 11:09:59 PM]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
NSW,122,Greenway,10,6,15393,O'NEILL,Astrid,GRN,The Greens,,Preference Count,3952
NSW,122,Greenway,10,6,15393,O'NEILL,Astrid,GRN,The Greens,,Preference Percent,5.21
NSW,122,Greenway,10,6,15393,O'NEILL,Astrid,GRN,The Greens,,Transfer Count,184
NSW,122,Greenway,10,6,15393,O'NEILL,Astrid,GRN,The Greens,,Transfer Percent,6.96
NSW,122,Greenway,10,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Preference Count,31918
NSW,122,Greenway,10,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Preference Percent,42.06
NSW,122,Greenway,10,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Transfer Count,403
NSW,122,Greenway,10,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Transfer Percent,15.24
NSW,122,Greenway,10,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,122,Greenway,10,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,122,Greenway,10,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,122,Greenway,10,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,122,Greenway,10,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Preference Count,0
NSW,122,Greenway,10,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Preference Percent,0
NSW,122,Greenway,10,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Transfer Count,0
NSW,122,Greenway,10,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Transfer Percent,0
NSW,122,Greenway,10,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,0
NSW,122,Greenway,10,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,0
NSW,122,Greenway,10,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,-2644
NSW,122,Greenway,10,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,-100
NSW,122,Greenway,10,11,12985,TANDA,Amarjit,IND,Independent,,Preference Count,0
NSW,122,Greenway,10,11,12985,TANDA,Amarjit,IND,Independent,,Preference Percent,0
NSW,122,Greenway,10,11,12985,TANDA,Amarjit,IND,Independent,,Transfer Count,0
NSW,122,Greenway,10,11,12985,TANDA,Amarjit,IND,Independent,,Transfer Percent,0
NSW,122,Greenway,10,12,14779,MARKUS,Louise,LP,Liberal,#,Preference Count,36703
NSW,122,Greenway,10,12,14779,MARKUS,Louise,LP,Liberal,#,Preference Percent,48.37
NSW,122,Greenway,10,12,14779,MARKUS,Louise,LP,Liberal,#,Transfer Count,1836
NSW,122,Greenway,10,12,14779,MARKUS,Louise,LP,Liberal,#,Transfer Percent,69.44
NSW,122,Greenway,10,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Preference Count,0
NSW,122,Greenway,10,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,122,Greenway,10,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,122,Greenway,10,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,122,Greenway,10,14,15395,DORHAUER,John,FFP,Family First,,Preference Count,0
NSW,122,Greenway,10,14,15395,DORHAUER,John,FFP,Family First,,Preference Percent,0
NSW,122,Greenway,10,14,15395,DORHAUER,John,FFP,Family First,,Transfer Count,0
NSW,122,Greenway,10,14,15395,DORHAUER,John,FFP,Family First,,Transfer Percent,0
NSW,122,Greenway,11,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Preference Count,0
NSW,122,Greenway,11,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Preference Percent,0
NSW,122,Greenway,11,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Transfer Count,-3306
NSW,122,Greenway,11,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Transfer Percent,-100
NSW,122,Greenway,11,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Preference Count,0
NSW,122,Greenway,11,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Preference Percent,0
NSW,122,Greenway,11,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Transfer Count,0
NSW,122,Greenway,11,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Transfer Percent,0
NSW,122,Greenway,11,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Preference Count,0
NSW,122,Greenway,11,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Preference Percent,0
NSW,122,Greenway,11,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Transfer Count,0
NSW,122,Greenway,11,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Transfer Percent,0
NSW,122,Greenway,11,4,14200,IVOR,F,IND,Independent,,Preference Count,0
NSW,122,Greenway,11,4,14200,IVOR,F,IND,Independent,,Preference Percent,0
NSW,122,Greenway,11,4,14200,IVOR,F,IND,Independent,,Transfer Count,0
NSW,122,Greenway,11,4,14200,IVOR,F,IND,Independent,,Transfer Percent,0
NSW,122,Greenway,11,5,15561,KING,David,DEM,Australian Democrats,,Preference Count,0
NSW,122,Greenway,11,5,15561,KING,David,DEM,Australian Democrats,,Preference Percent,0
NSW,122,Greenway,11,5,15561,KING,David,DEM,Australian Democrats,,Transfer Count,0
NSW,122,Greenway,11,5,15561,KING,David,DEM,Australian Democrats,,Transfer Percent,0
NSW,122,Greenway,11,6,15393,O'NEILL,Astrid,GRN,The Greens,,Preference Count,6063
NSW,122,Greenway,11,6,15393,O'NEILL,Astrid,GRN,The Greens,,Preference Percent,7.99
NSW,122,Greenway,11,6,15393,O'NEILL,Astrid,GRN,The Greens,,Transfer Count,2111
NSW,122,Greenway,11,6,15393,O'NEILL,Astrid,GRN,The Greens,,Transfer Percent,63.85
NSW,122,Greenway,11,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Preference Count,32574
NSW,122,Greenway,11,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Preference Percent,42.93
NSW,122,Greenway,11,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Transfer Count,656
NSW,122,Greenway,11,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Transfer Percent,19.84
NSW,122,Greenway,11,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,122,Greenway,11,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,122,Greenway,11,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,122,Greenway,11,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,122,Greenway,11,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Preference Count,0
NSW,122,Greenway,11,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Preference Percent,0
NSW,122,Greenway,11,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Transfer Count,0
NSW,122,Greenway,11,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Transfer Percent,0
NSW,122,Greenway,11,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,0
NSW,122,Greenway,11,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,0
NSW,122,Greenway,11,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,0
NSW,122,Greenway,11,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,0
NSW,122,Greenway,11,11,12985,TANDA,Amarjit,IND,Independent,,Preference Count,0
NSW,122,Greenway,11,11,12985,TANDA,Amarjit,IND,Independent,,Preference Percent,0
NSW,122,Greenway,11,11,12985,TANDA,Amarjit,IND,Independent,,Transfer Count,0
NSW,122,Greenway,11,11,12985,TANDA,Amarjit,IND,Independent,,Transfer Percent,0
NSW,122,Greenway,11,12,14779,MARKUS,Louise,LP,Liberal,#,Preference Count,37242
NSW,122,Greenway,11,12,14779,MARKUS,Louise,LP,Liberal,#,Preference Percent,49.08
NSW,122,Greenway,11,12,14779,MARKUS,Louise,LP,Liberal,#,Transfer Count,539
NSW,122,Greenway,11,12,14779,MARKUS,Louise,LP,Liberal,#,Transfer Percent,16.3
NSW,122,Greenway,11,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Preference Count,0
NSW,122,Greenway,11,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,122,Greenway,11,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,122,Greenway,11,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,122,Greenway,11,14,15395,DORHAUER,John,FFP,Family First,,Preference Count,0
NSW,122,Greenway,11,14,15395,DORHAUER,John,FFP,Family First,,Preference Percent,0
NSW,122,Greenway,11,14,15395,DORHAUER,John,FFP,Family First,,Transfer Count,0
NSW,122,Greenway,11,14,15395,DORHAUER,John,FFP,Family First,,Transfer Percent,0
NSW,122,Greenway,12,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Preference Count,0
NSW,122,Greenway,12,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Preference Percent,0
NSW,122,Greenway,12,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Transfer Count,0
NSW,122,Greenway,12,1,14528,LOPEZ,Jean,SAS,Save the ADI Site Party,,Transfer Percent,0
NSW,122,Greenway,12,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Preference Count,0
NSW,122,Greenway,12,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Preference Percent,0
NSW,122,Greenway,12,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Transfer Count,0
NSW,122,Greenway,12,2,14254,CHIDIAC,Joe,FPY,The Fishing Party,,Transfer Percent,0
NSW,122,Greenway,12,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Preference Count,0
NSW,122,Greenway,12,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Preference Percent,0
NSW,122,Greenway,12,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Transfer Count,0
NSW,122,Greenway,12,3,15446,BAYLEY,Grant,ORP,Outdoor Recreation Party,,Transfer Percent,0
NSW,122,Greenway,12,4,14200,IVOR,F,IND,Independent,,Preference Count,0
NSW,122,Greenway,12,4,14200,IVOR,F,IND,Independent,,Preference Percent,0
NSW,122,Greenway,12,4,14200,IVOR,F,IND,Independent,,Transfer Count,0
NSW,122,Greenway,12,4,14200,IVOR,F,IND,Independent,,Transfer Percent,0
NSW,122,Greenway,12,5,15561,KING,David,DEM,Australian Democrats,,Preference Count,0
NSW,122,Greenway,12,5,15561,KING,David,DEM,Australian Democrats,,Preference Percent,0
NSW,122,Greenway,12,5,15561,KING,David,DEM,Australian Democrats,,Transfer Count,0
NSW,122,Greenway,12,5,15561,KING,David,DEM,Australian Democrats,,Transfer Percent,0
NSW,122,Greenway,12,6,15393,O'NEILL,Astrid,GRN,The Greens,,Preference Count,0
NSW,122,Greenway,12,6,15393,O'NEILL,Astrid,GRN,The Greens,,Preference Percent,0
NSW,122,Greenway,12,6,15393,O'NEILL,Astrid,GRN,The Greens,,Transfer Count,-6063
NSW,122,Greenway,12,6,15393,O'NEILL,Astrid,GRN,The Greens,,Transfer Percent,-100
NSW,122,Greenway,12,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Preference Count,37498
NSW,122,Greenway,12,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Preference Percent,49.42
NSW,122,Greenway,12,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Transfer Count,4924
NSW,122,Greenway,12,7,14309,HUSIC,Ed,ALP,Australian Labor Party,,Transfer Percent,81.21
NSW,122,Greenway,12,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,122,Greenway,12,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,122,Greenway,12,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,122,Greenway,12,8,15366,PETTITT,Tony,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,122,Greenway,12,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Preference Count,0
NSW,122,Greenway,12,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Preference Percent,0
NSW,122,Greenway,12,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Transfer Count,0
NSW,122,Greenway,12,9,15483,HOULTON,Julie-Anne,LFF,liberals for forests,,Transfer Percent,0
NSW,122,Greenway,12,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Preference Count,0
NSW,122,Greenway,12,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Preference Percent,0
NSW,122,Greenway,12,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Count,0
NSW,122,Greenway,12,10,15155,TAN,Greg,CDP,Christian Democratic Party (Fred Nile Group),,Transfer Percent,0
NSW,122,Greenway,12,11,12985,TANDA,Amarjit,IND,Independent,,Preference Count,0
NSW,122,Greenway,12,11,12985,TANDA,Amarjit,IND,Independent,,Preference Percent,0
NSW,122,Greenway,12,11,12985,TANDA,Amarjit,IND,Independent,,Transfer Count,0
NSW,122,Greenway,12,11,12985,TANDA,Amarjit,IND,Independent,,Transfer Percent,0
NSW,122,Greenway,12,12,14779,MARKUS,Louise,LP,Liberal,#,Preference Count,38381
NSW,122,Greenway,12,12,14779,MARKUS,Louise,LP,Liberal,#,Preference Percent,50.58
NSW,122,Greenway,12,12,14779,MARKUS,Louise,LP,Liberal,#,Transfer Count,1139
NSW,122,Greenway,12,12,14779,MARKUS,Louise,LP,Liberal,#,Transfer Percent,18.79
NSW,122,Greenway,12,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Preference Count,0
NSW,122,Greenway,12,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,122,Greenway,12,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,122,Greenway,12,13,14757,REVES,Goran,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,122,Greenway,12,14,15395,DORHAUER,John,FFP,Family First,,Preference Count,0
NSW,122,Greenway,12,14,15395,DORHAUER,John,FFP,Family First,,Preference Percent,0
NSW,122,Greenway,12,14,15395,DORHAUER,John,FFP,Family First,,Transfer Count,0
NSW,122,Greenway,12,14,15395,DORHAUER,John,FFP,Family First,,Transfer Percent,0
NSW,123,Gwydir,0,1,14573,ANDERSON,John,NP,Nationals,#,Preference Count,46951
NSW,123,Gwydir,0,1,14573,ANDERSON,John,NP,Nationals,#,Preference Percent,61.95
NSW,123,Gwydir,0,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Count,0
NSW,123,Gwydir,0,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Percent,0
NSW,123,Gwydir,0,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Count,17396
NSW,123,Gwydir,0,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Percent,22.95
NSW,123,Gwydir,0,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Count,0
NSW,123,Gwydir,0,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Percent,0
NSW,123,Gwydir,0,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Count,3399
NSW,123,Gwydir,0,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Percent,4.48
NSW,123,Gwydir,0,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Count,0
NSW,123,Gwydir,0,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Percent,0
NSW,123,Gwydir,0,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Count,808
NSW,123,Gwydir,0,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Percent,1.07
NSW,123,Gwydir,0,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,123,Gwydir,0,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,123,Gwydir,0,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,3441
NSW,123,Gwydir,0,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,4.54
NSW,123,Gwydir,0,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,123,Gwydir,0,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,123,Gwydir,0,6,12990,HAIGH,Bruce,IND,Independent,,Preference Count,3797
NSW,123,Gwydir,0,6,12990,HAIGH,Bruce,IND,Independent,,Preference Percent,5.01
NSW,123,Gwydir,0,6,12990,HAIGH,Bruce,IND,Independent,,Transfer Count,0
NSW,123,Gwydir,0,6,12990,HAIGH,Bruce,IND,Independent,,Transfer Percent,0
NSW,123,Gwydir,1,1,14573,ANDERSON,John,NP,Nationals,#,Preference Count,47114
NSW,123,Gwydir,1,1,14573,ANDERSON,John,NP,Nationals,#,Preference Percent,62.16
NSW,123,Gwydir,1,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Count,163
NSW,123,Gwydir,1,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Percent,20.17
NSW,123,Gwydir,1,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Count,17535
NSW,123,Gwydir,1,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Percent,23.14
NSW,123,Gwydir,1,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Count,139
NSW,123,Gwydir,1,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Percent,17.2
NSW,123,Gwydir,1,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Count,3484
NSW,123,Gwydir,1,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Percent,4.6
NSW,123,Gwydir,1,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Count,85
NSW,123,Gwydir,1,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Percent,10.52
NSW,123,Gwydir,1,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Count,0
NSW,123,Gwydir,1,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,123,Gwydir,1,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Count,-808
NSW,123,Gwydir,1,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Percent,-100
NSW,123,Gwydir,1,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,3729
NSW,123,Gwydir,1,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,4.92
NSW,123,Gwydir,1,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,288
NSW,123,Gwydir,1,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,35.64
NSW,123,Gwydir,1,6,12990,HAIGH,Bruce,IND,Independent,,Preference Count,3930
NSW,123,Gwydir,1,6,12990,HAIGH,Bruce,IND,Independent,,Preference Percent,5.19
NSW,123,Gwydir,1,6,12990,HAIGH,Bruce,IND,Independent,,Transfer Count,133
NSW,123,Gwydir,1,6,12990,HAIGH,Bruce,IND,Independent,,Transfer Percent,16.46
NSW,123,Gwydir,2,1,14573,ANDERSON,John,NP,Nationals,#,Preference Count,47855
NSW,123,Gwydir,2,1,14573,ANDERSON,John,NP,Nationals,#,Preference Percent,63.14
NSW,123,Gwydir,2,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Count,741
NSW,123,Gwydir,2,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Percent,21.27
NSW,123,Gwydir,2,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Count,19285
NSW,123,Gwydir,2,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Percent,25.44
NSW,123,Gwydir,2,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Count,1750
NSW,123,Gwydir,2,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Percent,50.23
NSW,123,Gwydir,2,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Count,0
NSW,123,Gwydir,2,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Percent,0
NSW,123,Gwydir,2,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Count,-3484
NSW,123,Gwydir,2,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Percent,-100
NSW,123,Gwydir,2,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Count,0
NSW,123,Gwydir,2,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,123,Gwydir,2,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,123,Gwydir,2,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,123,Gwydir,2,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,4057
NSW,123,Gwydir,2,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,5.35
NSW,123,Gwydir,2,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,328
NSW,123,Gwydir,2,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,9.41
NSW,123,Gwydir,2,6,12990,HAIGH,Bruce,IND,Independent,,Preference Count,4595
NSW,123,Gwydir,2,6,12990,HAIGH,Bruce,IND,Independent,,Preference Percent,6.06
NSW,123,Gwydir,2,6,12990,HAIGH,Bruce,IND,Independent,,Transfer Count,665
NSW,123,Gwydir,2,6,12990,HAIGH,Bruce,IND,Independent,,Transfer Percent,19.09
NSW,123,Gwydir,3,1,14573,ANDERSON,John,NP,Nationals,#,Preference Count,49009
NSW,123,Gwydir,3,1,14573,ANDERSON,John,NP,Nationals,#,Preference Percent,64.66
NSW,123,Gwydir,3,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Count,1154
NSW,123,Gwydir,3,1,14573,ANDERSON,John,NP,Nationals,#,Transfer Percent,28.44
NSW,123,Gwydir,3,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Count,20053
NSW,123,Gwydir,3,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Preference Percent,26.46
NSW,123,Gwydir,3,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Count,768
NSW,123,Gwydir,3,2,14321,SIMS,Glenn Richard,CLR,Country Labor,,Transfer Percent,18.93
NSW,123,Gwydir,3,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Count,0
NSW,123,Gwydir,3,3,15046,ANDERSON,Michael John,GRN,The Greens,,Preference Percent,0
NSW,123,Gwydir,3,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Count,0
NSW,123,Gwydir,3,3,15046,ANDERSON,Michael John,GRN,The Greens,,Transfer Percent,0
NSW,123,Gwydir,3,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Count,0
NSW,123,Gwydir,3,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,123,Gwydir,3,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,123,Gwydir,3,4,14752,STRINGER,Richard,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,123,Gwydir,3,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,123,Gwydir,3,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,123,Gwydir,3,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,-4057
NSW,123,Gwydir,3,5,15384,ROGERS,Colin,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,-100
NSW,123,Gwydir,3,6,12990,HAIGH,Bruce,IND,Independent,,Preference Count,6730
