CED_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
CED502,59,0,1919,128,1254,64,0,1322,0,1453,6,191,173,0,369,0,374,0,0,0,0,3,0,7,135,1450,237,5,1690,0,1830,0,3,0,0,3,0,5,1998,1512,241,0,1753,0,3752,560,11,0,0,11,0,573,44,671,31,0,700,0,744,3,93,94,0,185,0,190,0,0,0,0,0,0,0,50,763,124,0,891,0,935,0,0,0,0,0,0,0,607,776,124,0,899,0,1507,268,10,0,0,10,0,278,16,381,27,0,405,0,427,0,80,70,0,151,0,151,0,0,3,0,0,0,0,16,465,98,0,558,0,575,0,0,0,0,0,0,0,288,478,98,0,570,0,859,15734,594,10,5,602,10,16356,1317,14176,491,6,14677,27,16021,54,1644,1117,8,2769,0,2825,4,20,8,8,37,0,46,1378,15843,1617,30,17488,25,18896,14,36,0,0,44,35,92,17134,16465,1626,31,18127,76,35335
CED503,38,3,2649,106,273,5,0,273,0,385,0,3,5,0,11,0,11,0,0,0,0,0,0,0,108,276,5,0,288,0,400,5,0,0,0,0,0,5,2717,322,5,0,332,3,3053,678,15,0,0,15,0,692,23,146,0,0,148,0,173,0,5,0,0,3,0,3,0,0,0,0,0,0,0,23,153,0,0,153,0,177,0,0,0,0,0,0,0,704,163,0,0,167,0,872,305,3,0,0,3,0,303,12,51,0,0,56,0,67,0,3,0,0,3,0,3,0,0,0,0,0,0,0,12,58,0,0,63,0,70,0,0,0,0,0,0,0,312,61,0,0,63,0,379,19705,370,9,4,387,29,20119,947,2364,45,5,2417,3,3368,30,97,37,0,135,0,159,4,0,0,0,0,0,12,984,2463,81,9,2552,3,3544,31,0,0,0,0,30,60,20712,2835,86,14,2939,59,23718
CED504,65,0,1792,142,1015,102,0,1117,0,1267,13,220,284,0,497,0,509,0,4,0,0,3,0,3,154,1233,390,0,1620,0,1777,0,3,0,0,3,0,4,1884,1294,390,3,1686,3,3576,713,34,0,0,34,0,748,59,587,68,0,656,0,715,0,136,181,0,316,0,322,0,4,0,3,3,0,3,62,719,252,3,976,0,1041,0,0,0,0,0,0,0,775,757,252,3,1012,0,1784,364,15,0,0,19,0,376,28,394,38,0,432,0,458,0,99,126,0,223,0,222,0,0,0,0,0,0,0,33,489,160,0,649,0,679,0,0,0,0,0,0,0,388,504,162,0,668,0,1059,13388,734,9,6,746,9,14144,1493,9447,772,5,10221,19,11729,61,1936,1877,6,3820,3,3887,0,18,10,9,34,0,34,1551,11395,2661,21,14077,17,15650,3,41,7,0,44,48,96,14942,12168,2670,23,14869,82,29891
CED505,66,0,3669,210,599,9,0,612,0,821,3,24,12,0,38,0,44,0,0,0,0,0,0,0,210,624,20,0,653,0,858,0,0,0,0,0,0,0,3814,691,20,0,710,0,4525,2113,37,0,0,37,0,2150,93,344,3,0,349,0,440,3,16,13,0,27,0,30,0,0,0,0,0,0,0,93,356,16,0,372,0,465,0,0,0,0,0,0,0,2204,396,16,0,414,0,2618,980,18,0,0,18,0,996,40,175,12,0,185,0,221,0,5,9,0,13,0,13,0,0,0,0,0,0,0,40,178,16,0,190,0,235,0,0,0,0,0,0,0,1018,196,16,0,212,0,1231,24128,673,9,3,680,8,24814,1755,5145,124,0,5268,3,7028,17,263,89,0,353,0,367,6,0,0,0,0,0,5,1775,5409,212,0,5623,3,7399,0,7,0,6,10,16,27,25905,6085,218,5,6314,25,32243
CED506,47,7,2286,93,326,3,4,327,0,421,3,5,3,0,13,0,18,4,3,0,0,5,0,7,98,332,8,4,342,0,443,4,4,0,0,4,0,10,2342,378,7,4,388,3,2734,237,4,0,0,6,0,240,8,36,0,0,35,0,39,0,0,3,0,5,0,5,0,0,0,0,0,0,0,8,38,3,0,39,0,40,0,0,0,0,0,0,0,240,40,4,0,44,0,285,76,0,0,0,0,0,77,0,12,0,0,10,0,11,0,3,0,0,4,0,3,0,0,0,0,0,0,0,3,10,0,0,16,0,14,0,0,0,0,0,0,0,78,10,0,0,17,0,96,22671,575,11,12,601,25,23293,1148,3406,66,12,3479,9,4635,23,111,75,0,185,0,211,7,7,0,23,34,0,44,1180,3520,139,41,3700,9,4890,36,7,3,0,8,72,122,23886,4106,159,51,4311,111,28310
CED507,30,3,2956,96,240,10,0,245,0,339,0,5,3,0,9,0,10,0,0,0,0,0,0,0,94,243,7,0,256,0,351,4,0,0,0,0,0,4,3020,274,7,0,284,3,3305,288,6,0,0,6,0,292,11,38,0,0,44,0,50,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,42,3,0,46,0,50,0,0,0,0,0,0,0,301,49,3,0,47,0,348,104,3,0,0,3,0,104,0,14,0,0,14,0,14,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,104,22,0,0,22,0,126,20562,329,0,0,329,36,20930,835,2004,47,0,2053,5,2885,27,106,35,0,145,4,171,0,3,0,0,7,0,9,864,2117,87,0,2207,0,3071,24,0,4,0,0,30,57,21448,2445,91,0,2541,68,24057
CED508,80,0,2483,154,530,16,0,546,0,699,0,32,36,0,64,0,67,0,0,0,0,0,0,0,154,564,50,0,614,0,766,3,0,0,0,0,0,3,2554,643,52,0,690,0,3249,938,37,0,0,37,0,972,67,322,17,0,343,0,410,8,19,26,0,44,0,50,0,0,0,0,0,0,0,78,337,44,0,387,0,458,0,0,0,0,0,0,0,1014,380,44,0,419,0,1429,502,20,0,0,22,0,521,46,178,15,0,193,0,240,0,17,22,0,33,0,33,0,0,0,6,3,0,3,46,195,36,6,232,0,281,0,0,0,0,0,0,0,549,214,35,6,248,0,805,19585,815,4,7,823,9,20423,1677,5213,132,9,5354,4,7032,40,290,236,0,524,0,558,0,7,0,6,9,0,9,1711,5511,362,12,5882,4,7602,5,0,0,0,0,20,31,21306,6325,368,14,6705,37,28053
CED509,70,0,2953,125,706,12,0,719,0,847,3,44,35,0,81,0,86,0,0,0,0,0,0,3,129,757,48,7,805,0,932,0,0,0,0,0,0,0,3015,824,44,7,875,0,3893,938,15,0,0,15,0,960,40,346,12,0,359,0,402,0,30,21,0,47,0,47,0,0,0,4,0,0,4,41,377,35,0,413,0,452,0,0,0,0,0,0,0,982,389,35,0,429,0,1408,453,11,0,0,11,0,465,19,173,6,0,179,0,198,6,19,20,0,41,0,40,0,0,0,0,0,0,0,22,192,25,0,223,0,245,0,0,0,0,0,0,0,478,207,25,0,231,0,712,21780,674,4,3,680,13,22480,1364,7056,135,14,7206,4,8571,36,495,251,4,746,0,783,3,5,0,5,10,0,13,1400,7553,393,19,7965,4,9373,21,17,0,0,17,18,54,23199,8243,391,26,8667,37,31908
CED510,87,0,3970,185,373,12,0,383,0,570,0,10,5,0,12,0,16,0,0,0,0,0,0,0,185,386,18,0,393,0,585,0,0,0,0,0,0,0,4067,467,19,0,488,0,4552,1714,36,0,0,40,3,1752,84,218,7,0,228,0,309,0,10,11,0,22,0,22,0,0,0,0,0,0,0,84,234,18,0,251,0,330,0,0,0,0,0,0,0,1791,273,14,0,287,3,2086,893,21,0,3,18,0,913,35,125,3,0,124,0,161,0,3,5,0,7,0,6,0,0,0,0,0,0,0,38,125,7,0,134,0,170,0,0,0,0,0,0,0,925,146,7,3,153,0,1076,26617,660,7,4,675,30,27319,1448,3110,51,0,3157,4,4607,20,101,56,0,157,0,172,0,3,0,0,3,0,3,1467,3211,109,0,3316,4,4789,14,3,0,0,3,13,31,28096,3875,117,4,3994,47,32135
CED511,24,3,2328,68,238,13,0,241,0,313,0,13,29,0,38,0,46,3,0,0,0,0,0,3,76,251,38,0,283,0,359,4,0,0,0,0,3,9,2379,270,41,0,305,3,2694,191,0,0,0,0,0,196,0,33,0,0,33,0,34,0,0,10,0,10,0,10,0,0,0,0,0,0,0,3,34,10,0,47,0,45,0,0,0,0,0,0,0,201,33,10,0,45,0,241,35,0,0,0,0,0,39,0,14,0,0,14,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,19,0,19,0,0,0,0,0,0,0,35,15,4,0,17,0,54,20702,313,5,0,317,33,21051,754,2130,34,0,2171,0,2925,23,123,165,0,287,0,309,5,3,0,0,0,0,13,784,2257,202,3,2458,0,3246,38,3,3,0,3,69,108,21522,2566,207,3,2777,99,24399
CED512,63,0,3175,137,908,31,4,932,0,1071,0,73,66,0,141,0,142,0,0,0,0,0,0,0,143,979,92,6,1073,0,1219,9,0,0,0,0,0,9,3258,1038,92,6,1135,0,4397,975,27,0,0,28,0,1001,59,515,6,0,519,0,579,0,35,28,0,69,0,72,0,0,0,0,0,0,0,60,548,43,0,590,0,647,0,0,0,0,0,0,0,1028,577,41,0,622,0,1653,537,11,0,0,11,0,548,30,271,6,0,281,0,313,4,31,36,0,63,0,64,0,0,0,0,0,0,0,31,302,45,0,344,0,373,0,0,0,0,0,0,0,564,314,45,0,355,0,923,24568,684,4,0,687,14,25271,1481,7457,204,10,7667,0,9150,39,522,297,0,819,0,862,0,6,0,15,18,0,22,1530,7980,497,29,8508,0,10037,37,11,0,0,11,19,69,26125,8680,506,29,9212,36,35370
CED513,44,0,1845,147,433,21,0,451,0,606,0,30,52,0,81,0,84,0,0,0,0,0,0,0,147,461,69,0,534,0,683,0,0,0,0,0,0,0,1951,507,69,0,579,0,2532,890,38,0,0,38,0,929,71,277,18,0,297,0,366,0,42,35,0,72,0,75,0,0,0,0,0,0,0,67,316,59,0,371,0,438,0,0,0,0,0,0,0,958,352,59,0,406,0,1370,436,13,0,0,13,0,445,38,157,20,0,171,0,210,0,28,17,0,49,0,46,0,0,0,0,0,0,0,40,185,39,0,219,0,263,0,0,0,0,0,0,0,478,194,39,0,236,0,708,15335,680,0,0,679,3,16018,1674,5302,184,6,5492,9,7176,35,474,312,0,783,0,815,3,3,0,0,3,0,3,1713,5780,493,5,6279,9,7999,13,16,3,0,20,10,41,17060,6478,501,5,6984,17,24056
CED514,61,0,1906,143,727,22,0,749,0,892,0,95,65,3,163,0,161,0,0,0,0,0,0,0,145,822,84,3,910,0,1055,0,0,0,0,0,0,0,1992,881,84,3,966,0,2961,794,21,0,0,21,0,812,74,457,16,0,477,0,545,0,45,47,0,97,0,99,0,0,0,0,0,0,0,78,509,64,0,574,0,647,0,0,0,0,0,0,0,871,526,64,0,592,0,1462,358,12,0,0,12,0,369,34,249,21,0,264,0,297,0,37,37,0,79,0,80,0,0,0,0,0,0,0,31,284,53,0,343,0,379,0,0,0,0,0,0,0,390,296,53,0,352,0,742,14854,553,10,0,565,10,15424,1582,9019,305,12,9334,13,10927,47,964,459,17,1435,0,1479,0,14,0,5,12,0,15,1634,9997,760,30,10782,13,12424,21,16,0,0,16,29,57,16508,10563,773,30,11365,42,27909
CED515,82,0,3223,191,1498,59,0,1554,0,1752,3,129,108,0,233,0,235,0,0,0,0,0,0,0,191,1623,166,0,1794,0,1989,0,0,0,0,0,5,5,3336,1707,162,0,1872,4,5214,1625,35,0,0,33,0,1656,102,1063,45,0,1104,0,1205,5,85,57,0,146,0,143,0,0,0,0,0,0,0,106,1150,97,0,1248,0,1355,0,3,0,0,3,0,3,1727,1187,100,0,1283,0,3016,897,25,0,0,25,0,920,65,592,21,0,623,0,684,0,60,57,0,118,0,118,0,0,0,0,0,0,0,65,656,81,0,741,0,806,0,0,0,0,0,0,0,962,679,86,0,762,0,1723,19818,737,10,0,752,13,20581,1865,12566,431,15,13008,7,14885,30,960,589,0,1545,4,1578,7,17,0,4,15,0,17,1901,13534,1020,13,14567,9,16480,10,15,0,0,16,12,42,21735,14287,1030,13,15333,40,37101
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,23,0,1890,32,69,4,0,77,0,107,3,21,54,0,76,0,79,0,0,0,0,0,0,0,35,91,62,0,150,0,188,0,0,0,0,0,4,8,1901,117,62,0,173,4,2080,524,5,0,0,5,0,532,12,25,0,0,31,0,35,0,9,32,0,43,0,43,0,0,0,0,0,0,0,12,38,34,0,73,0,85,0,0,0,0,0,0,3,532,49,34,0,83,0,618,136,0,0,0,0,0,134,4,14,0,0,14,0,13,0,0,10,0,14,0,14,0,0,0,0,0,0,0,4,14,10,0,26,0,28,0,0,0,0,0,0,0,139,12,10,0,30,0,163,13174,158,6,0,164,24,13359,378,1046,59,0,1103,0,1477,6,181,350,0,528,0,536,0,4,0,0,5,0,9,384,1227,401,0,1631,6,2013,18,3,0,0,3,22,47,13574,1389,408,0,1802,50,15425
CED602,0,0,1848,23,63,0,0,58,0,83,3,0,0,0,0,0,8,0,0,0,0,0,0,0,23,63,4,0,63,0,90,0,0,0,0,0,5,7,1868,66,4,0,70,5,1941,422,3,0,0,3,0,426,6,14,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,14,0,19,0,0,0,0,0,0,0,431,9,0,0,9,0,443,116,0,0,0,0,0,116,3,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,7,0,0,0,0,0,0,0,112,6,0,0,6,0,121,13574,102,0,0,102,27,13698,245,513,8,0,526,0,773,12,28,12,0,40,0,51,0,0,0,0,0,0,0,262,542,21,0,564,0,824,17,5,0,0,5,30,53,13847,647,21,0,664,58,14570
CED603,38,0,1715,57,181,9,0,189,0,247,0,31,32,0,65,0,67,0,0,0,0,0,0,0,57,205,46,0,250,0,307,6,0,0,0,0,0,6,1734,246,44,0,293,0,2027,644,8,0,0,8,0,648,23,69,7,0,74,0,97,0,18,18,0,36,0,36,0,0,0,0,0,0,0,23,86,25,0,111,0,132,0,0,0,0,0,0,3,665,99,25,0,122,0,785,258,4,0,0,4,0,260,9,38,8,0,48,0,55,0,6,22,0,29,0,29,0,0,0,0,0,0,0,9,44,28,0,72,0,80,0,0,0,0,0,0,0,262,45,28,0,78,0,341,11323,309,3,0,312,0,11633,475,2439,119,0,2555,4,3038,7,254,214,3,470,0,483,0,0,0,0,0,0,0,489,2692,327,9,3034,4,3518,15,4,5,0,5,13,40,11822,3005,333,8,3351,16,15188
CED604,24,0,2034,38,94,3,0,104,0,140,0,4,4,0,13,0,15,0,0,0,0,0,0,0,41,104,13,0,113,0,150,0,0,0,0,0,0,0,2046,128,13,0,142,5,2188,660,11,0,0,11,0,672,12,33,4,0,35,0,51,0,0,6,0,5,0,4,0,0,0,0,0,0,0,18,33,7,0,43,0,58,0,0,0,0,0,0,0,678,40,7,0,53,0,727,280,0,0,0,0,0,283,3,17,0,0,24,0,25,0,0,4,0,4,0,4,0,0,0,0,0,0,0,3,17,3,0,22,0,29,0,0,0,0,0,0,0,284,22,3,0,27,0,308,15374,247,0,0,250,11,15632,472,1298,62,3,1367,0,1844,9,74,38,0,108,0,114,0,5,0,0,5,0,5,479,1370,98,3,1482,0,1959,9,5,0,0,5,14,25,15861,1622,104,3,1727,23,17615
CED605,11,4,1831,30,35,0,0,33,0,61,0,0,3,0,3,0,5,0,0,0,0,0,0,0,28,35,5,0,38,0,65,5,0,0,0,0,0,3,1845,44,5,0,48,6,1900,435,0,0,0,0,0,434,4,14,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,12,0,24,0,0,0,0,0,0,0,441,17,0,0,17,0,456,133,0,0,0,0,0,140,0,10,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,10,0,0,0,0,0,0,0,133,14,0,0,10,0,149,14482,112,4,0,115,19,14616,268,399,12,0,411,0,680,3,25,6,0,23,0,34,0,6,0,0,6,0,8,276,427,13,0,446,0,719,17,6,0,0,6,28,43,14772,541,15,0,561,50,15380
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,14,3,979,69,641,8,4,653,5,719,0,15,36,0,54,0,50,0,4,0,5,8,0,8,66,656,48,3,710,6,785,0,0,0,0,0,4,4,1033,676,47,3,729,11,1771,108,3,0,0,3,0,113,13,91,5,0,98,0,107,0,0,10,0,16,0,16,0,0,0,0,0,0,0,13,92,12,0,109,0,121,0,0,0,0,0,3,3,115,97,12,0,112,3,236,40,0,0,0,0,0,40,4,22,3,0,28,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,8,0,31,0,32,0,0,0,0,0,0,0,45,22,8,0,31,0,72,9300,403,10,3,414,16,9728,706,8193,184,25,8394,8,9113,11,144,352,3,501,0,516,4,22,0,97,124,3,132,723,8365,543,125,9031,9,9761,10,3,6,0,10,64,84,10031,8771,551,125,9451,90,19575
CED702,57,0,1157,110,515,29,0,543,0,652,13,44,37,0,79,0,86,0,0,0,0,0,0,0,123,554,64,0,619,0,741,0,0,0,0,0,0,0,1225,611,64,0,676,0,1900,208,6,0,0,6,0,216,23,190,12,0,198,0,226,0,21,23,0,37,0,42,0,0,0,0,0,0,0,26,206,33,0,239,0,267,0,0,0,0,0,0,0,236,213,33,0,249,0,482,74,3,0,0,3,0,77,11,101,6,0,108,0,118,0,10,11,0,16,0,16,0,0,0,0,0,0,0,11,109,16,0,122,0,138,0,0,0,0,0,0,0,86,109,16,0,130,0,214,9668,502,6,3,517,5,10195,1184,5020,218,12,5259,4,6440,61,323,213,4,543,0,610,0,3,0,4,8,0,13,1250,5352,433,24,5807,4,7063,13,4,0,0,4,24,41,10938,5860,442,27,6333,26,17295
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
