CED_CODE_2021,M_0_4_yrs_Need_for_assistance,M_0_4_No_need_for_assistance,M_0_4_Need_for_assistance_ns,M_0_4_yrs_Tot,M_5_14_Need_for_assistance,M_5_14_No_need_for_assistance,M_5_14_Need_for_assistance_ns,M_5_14_yrs_Tot,M_15_19_Need_for_assistance,M_15_19_No_need_for_assistnce,M_15_19_Need_for_assistnce_ns,M_15_19_yrs_Tot,M_20_24_Need_for_assistance,M_20_24_No_need_for_assistnce,M_20_24_Need_for_assistnce_ns,M_20_24_yrs_Tot,M_25_34_Need_for_assistance,M_25_34_No_need_for_assistnce,M_25_34_Need_for_assistnce_ns,M_25_34_yrs_Tot,M_35_44_Need_for_assistance,M_35_44_No_need_for_assistnce,M_35_44_Need_for_assistnce_ns,M_35_44_yrs_Tot,M_45_54_Need_for_assistance,M_45_54_No_need_for_assistnce,M_45_54_Need_for_assistnce_ns,M_45_54_yrs_Tot,M_55_64_Need_for_assistance,M_55_64_No_need_for_assistnce,M_55_64_Need_for_assistnce_ns,M_55_64_yrs_Tot,M_65_74_Need_for_assistance,M_65_74_No_need_for_assistnce,M_65_74_Need_for_assistnce_ns,M_65_74_yrs_Tot,M_75_84_Need_for_assistance,M_75_84_No_need_for_assistnce,M_75_84_Need_for_assistnce_ns,M_75_84_yrs_Tot,M_85_over_Need_for_assistance,M_85_ov_No_need_for_assistnce,M_85_ov_Need_for_assistnce_ns,M_85_yrs_over_Tot,M_Tot_Need_for_assistance,M_Tot_No_need_for_assistance,M_Tot_Need_for_assistance_ns,M_Tot_Tot,F_0_4_yrs_Need_for_assistance,F_0_4_No_need_for_assistance,F_0_4_Need_for_assistance_ns,F_0_4_yrs_Tot,F_5_14_Need_for_assistance,F_5_14_No_need_for_assistance,F_5_14_Need_for_assistance_ns,F_5_14_yrs_Tot,F_15_19_Need_for_assistance,F_15_19_No_need_for_assistnce,F_15_19_Need_for_assistnce_ns,F_15_19_yrs_Tot,F_20_24_Need_for_assistance,F_20_24_No_need_for_assistnce,F_20_24_Need_for_assistnce_ns,F_20_24_yrs_Tot,F_25_34_Need_for_assistance,F_25_34_No_need_for_assistnce,F_25_34_Need_for_assistnce_ns,F_25_34_yrs_Tot,F_35_44_Need_for_assistance,F_35_44_No_need_for_assistnce,F_35_44_Need_for_assistnce_ns,F_35_44_yrs_Tot,F_45_54_Need_for_assistance,F_45_54_No_need_for_assistnce,F_45_54_Need_for_assistnce_ns,F_45_54_yrs_Tot,F_55_64_Need_for_assistance,F_55_64_No_need_for_assistnce,F_55_64_Need_for_assistnce_ns,F_55_64_yrs_Tot,F_65_74_Need_for_assistance,F_65_74_No_need_for_assistnce,F_65_74_Need_for_assistnce_ns,F_65_74_yrs_Tot,F_75_84_Need_for_assistance,F_75_84_No_need_for_assistnce,F_75_84_Need_for_assistnce_ns,F_75_84_yrs_Tot,F_85_over_Need_for_assistance,F_85_ov_No_need_for_assistnce,F_85_ov_Need_for_assistnce_ns,F_85_yrs_over_Tot,F_Tot_Need_for_assistance,F_Tot_No_need_for_assistance,F_Tot_Need_for_assistance_ns,F_Tot_Tot,P_0_4_yrs_Need_for_assistance,P_0_4_No_need_for_assistance,P_0_4_Need_for_assistance_ns,P_0_4_yrs_Tot,P_5_14_Need_for_assistance,P_5_14_No_need_for_assistance,P_5_14_Need_for_assistance_ns,P_5_14_yrs_Tot,P_15_19_Need_for_assistance,P_15_19_No_need_for_assistnce,P_15_19_Need_for_assistnce_ns,P_15_19_yrs_Tot,P_20_24_Need_for_assistance,P_20_24_No_need_for_assistnce,P_20_24_Need_for_assistnce_ns,P_20_24_yrs_Tot,P_25_34_Need_for_assistance,P_25_34_No_need_for_assistnce,P_25_34_Need_for_assistnce_ns,P_25_34_yrs_Tot,P_35_44_Need_for_assistance,P_35_44_No_need_for_assistnce,P_35_44_Need_for_assistnce_ns,P_35_44_yrs_Tot,P_45_54_Need_for_assistance,P_45_54_No_need_for_assistnce,P_45_54_Need_for_assistnce_ns,P_45_54_yrs_Tot,P_55_64_Need_for_assistance,P_55_64_No_need_for_assistnce,P_55_64_Need_for_assistnce_ns,P_55_64_yrs_Tot,P_65_74_Need_for_assistance,P_65_74_No_need_for_assistnce,P_65_74_Need_for_assistnce_ns,P_65_74_yrs_Tot,P_75_84_Need_for_assistance,P_75_84_No_need_for_assistnce,P_75_84_Need_for_assistnce_ns,P_75_84_yrs_Tot,P_85_over_Need_for_assistance,P_85_ov_No_need_for_assistnce,P_85_ov_Need_for_assistnce_ns,P_85_yrs_over_Tot,P_Tot_Need_for_assistance,P_Tot_No_need_for_assistance,P_Tot_Need_for_assistance_ns,P_Tot_Tot
CED514,66,5375,279,5730,429,9157,526,10116,145,4466,231,4845,116,7123,565,7803,213,16730,1377,18319,225,13427,973,14632,294,10166,797,11255,426,8737,637,9801,573,6500,380,7455,707,2791,249,3751,580,692,197,1479,3779,85173,6221,95172,38,5143,272,5456,207,8717,496,9418,83,4160,216,4454,103,6907,412,7425,185,16262,1097,17544,220,12985,783,13997,314,10045,562,10918,510,9029,496,10034,659,7202,370,8226,1028,3244,378,4645,1241,917,429,2585,4577,84614,5504,94696,107,10525,554,11184,632,17876,1021,19528,232,8625,447,9301,217,14037,973,15224,404,32991,2471,35864,452,26412,1767,28623,604,20211,1362,22176,931,17766,1133,19835,1229,13702,747,15675,1735,6031,631,8396,1826,1612,633,4062,8361,169784,11724,189872
CED515,60,4371,136,4571,477,11745,316,12544,182,5859,184,6225,125,5625,305,6062,176,8873,833,9888,134,11190,849,12166,166,11267,641,12073,257,9909,473,10644,471,8336,269,9085,741,3879,192,4819,723,951,149,1824,3510,82010,4368,89890,37,4191,116,4340,246,11555,299,12100,129,5795,182,6099,87,5291,174,5551,170,9065,433,9668,149,12748,434,13329,201,12241,378,12813,314,11036,339,11682,585,9157,269,10011,1070,4232,255,5554,1555,1157,206,2912,4524,86464,3085,94068,95,8561,255,8910,723,23307,614,24642,308,11652,369,12326,209,10914,482,11609,348,17936,1271,19553,278,23937,1287,25499,366,23510,1024,24890,569,20943,808,22323,1063,17496,543,19096,1811,8110,449,10372,2280,2108,355,4734,8035,168470,7451,183959
CED594,6,113,38,149,10,181,51,244,9,69,40,118,12,160,124,295,11,424,385,822,16,385,528,926,16,311,518,842,23,310,334,667,26,273,144,444,3,61,47,118,5,4,10,14,135,2288,2222,4639,0,108,39,153,6,182,46,230,5,85,58,147,4,147,104,256,9,426,256,692,17,319,274,613,20,225,224,468,18,303,152,477,13,216,86,316,4,21,16,38,5,0,12,16,107,2040,1277,3416,5,218,77,300,16,367,95,473,7,156,100,261,21,304,235,562,26,852,641,1512,38,704,805,1543,33,538,739,1313,40,612,484,1144,35,491,229,758,10,86,63,155,8,4,15,30,236,4327,3492,8055
CED597,0,0,0,0,0,0,0,0,0,3,3,7,0,12,13,25,0,55,43,99,0,93,68,157,0,57,43,103,0,33,24,55,0,5,4,14,0,0,0,0,0,0,0,0,0,260,196,455,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,11,0,8,3,14,0,4,5,11,0,5,8,9,0,5,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,38,25,58,0,0,0,0,0,0,0,0,0,6,5,6,0,17,15,31,0,65,47,116,0,96,77,170,0,61,50,109,0,34,26,62,0,13,3,18,0,0,0,0,0,0,0,0,0,297,218,514
CED601,53,2663,161,2873,493,5749,353,6587,177,2795,179,3155,135,3036,245,3415,225,6938,469,7633,187,5577,349,6115,297,5871,350,6517,457,6166,341,6967,631,5247,320,6197,608,2645,176,3437,434,533,85,1053,3694,47228,3022,53949,39,2557,161,2763,236,5658,309,6212,111,2805,136,3058,107,2838,194,3144,187,6777,365,7329,225,6052,318,6593,367,6467,297,7136,472,6703,323,7501,618,5704,330,6654,835,2876,224,3935,883,695,135,1718,4090,49134,2804,56024,94,5222,327,5640,730,11409,663,12797,290,5603,310,6207,246,5873,442,6556,415,13719,831,14964,412,11622,668,12708,666,12335,651,13653,928,12873,665,14468,1252,10952,645,12847,1446,5519,406,7370,1317,1228,227,2770,7781,96361,5826,109977
CED602,72,2607,170,2850,515,5651,404,6571,192,2687,181,3068,138,2510,151,2794,188,5666,368,6226,212,5024,387,5618,362,5935,428,6723,548,6652,428,7618,794,5791,405,6985,712,2917,245,3872,410,573,110,1092,4144,46008,3274,53421,40,2535,162,2733,256,5663,381,6298,132,2640,155,2928,79,2544,148,2772,178,5937,385,6500,229,5577,333,6138,419,6449,370,7236,624,7205,395,8221,741,6233,375,7347,893,3118,253,4264,824,739,130,1689,4418,48635,3083,56132,117,5136,331,5592,768,11314,784,12869,326,5333,334,5992,214,5052,299,5572,368,11605,753,12722,443,10600,715,11759,774,12385,800,13960,1166,13854,819,15839,1533,12024,782,14331,1609,6038,497,8134,1234,1311,235,2782,8559,94642,6348,109556
CED603,51,2476,109,2640,332,5350,261,5946,133,2751,114,3001,100,3494,157,3747,193,10023,542,10761,174,6511,339,7020,245,5819,325,6387,348,5586,275,6211,428,4555,228,5213,508,2120,162,2786,422,501,57,984,2948,49184,2564,54689,25,2380,122,2524,182,5165,258,5608,106,2699,134,2932,91,3519,153,3775,160,9660,464,10293,173,6777,311,7252,308,6246,262,6815,378,6126,263,6760,537,5092,235,5870,781,2555,179,3519,913,672,122,1705,3658,50894,2503,57059,81,4856,229,5165,518,10512,519,11555,238,5449,244,5932,194,7018,310,7520,353,19687,1008,21049,347,13281,646,14278,551,12062,582,13199,729,11710,536,12972,965,9648,466,11082,1286,4677,340,6307,1337,1170,177,2691,6603,100079,5060,111750
CED604,42,2920,126,3090,459,6180,315,6948,153,2831,139,3122,99,2634,173,2908,147,6633,470,7253,174,6277,446,6899,233,6065,324,6626,335,6237,346,6920,545,5523,308,6376,569,2671,198,3437,400,533,94,1023,3156,48512,2930,54604,33,2733,116,2882,200,6151,278,6633,96,2605,121,2822,80,2458,129,2664,143,6915,334,7396,184,6914,310,7409,286,6611,280,7173,435,6988,298,7720,572,6095,295,6962,765,2972,214,3953,869,641,126,1633,3656,51075,2504,57234,76,5657,245,5974,656,12326,595,13582,246,5438,256,5949,174,5094,301,5570,288,13549,806,14651,358,13193,755,14301,519,12679,603,13797,775,13225,643,14636,1118,11618,601,13331,1333,5642,414,7388,1268,1173,219,2652,6809,99592,5435,111833
CED605,66,2772,205,3041,546,5927,421,6891,177,2737,227,3137,132,2555,180,2867,181,5754,425,6361,183,5537,415,6137,397,6106,453,6950,653,7360,534,8544,822,6488,485,7797,662,2781,246,3690,354,488,65,912,4166,48505,3657,56331,47,2609,173,2828,275,5883,417,6576,111,2454,184,2752,71,2567,185,2816,153,6114,422,6685,217,5958,400,6575,433,6586,417,7429,625,7607,489,8725,749,6306,385,7440,744,2744,240,3725,604,504,83,1182,4016,49328,3393,56733,107,5383,380,5870,814,11814,839,13467,289,5188,410,5886,199,5119,359,5683,334,11868,842,13043,401,11491,818,12707,825,12698,861,14386,1279,14968,1026,17274,1570,12795,873,15236,1410,5522,490,7415,958,995,147,2097,8185,97834,7044,113067
CED694,0,15,0,21,4,38,14,50,4,23,15,43,9,54,7,71,5,91,41,135,3,67,26,99,16,85,31,130,8,65,33,104,0,42,46,90,0,8,4,18,0,0,0,0,43,502,213,758,0,21,0,19,4,34,7,36,0,43,9,48,6,44,7,53,3,82,12,92,10,65,23,97,7,49,19,78,3,70,21,98,0,43,29,72,0,10,7,13,0,0,0,4,35,455,131,616,3,36,0,42,9,67,18,92,4,69,21,95,9,96,14,119,3,173,51,228,12,135,52,198,21,138,42,203,14,138,53,199,8,84,74,163,0,21,9,31,0,3,0,3,82,960,339,1377
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,19
CED701,50,4108,403,4561,306,8117,831,9258,92,3784,458,4343,69,3813,711,4593,102,8643,1889,10633,140,7399,1538,9081,229,6354,1203,7786,320,5245,862,6430,354,2939,470,3763,253,801,161,1210,104,78,16,198,2029,51289,8545,61863,42,3732,344,4115,135,7844,806,8787,46,3524,354,3929,58,3599,415,4074,92,9479,1099,10676,165,7909,945,9022,263,6640,794,7699,393,5179,662,6227,448,2503,352,3300,309,633,93,1038,178,80,22,274,2126,51131,5887,59140,87,7840,742,8677,441,15961,1641,18043,142,7318,812,8269,129,7419,1122,8667,194,18131,2992,21315,309,15307,2482,18101,492,12997,1999,15487,713,10423,1524,12661,801,5439,823,7067,563,1438,255,2251,282,156,40,475,4150,102419,14432,121004
CED702,60,3482,316,3860,400,6439,690,7524,120,2615,237,2978,80,3191,430,3706,122,9043,1072,10236,120,7524,801,8447,194,6210,709,7111,261,4924,533,5712,349,3093,315,3760,293,1024,119,1434,129,135,35,303,2126,47685,5254,55064,23,3295,328,3644,188,6297,634,7118,62,2594,249,2906,53,2990,293,3334,94,9996,954,11046,137,8135,752,9025,185,6322,567,7079,260,4878,442,5579,352,2988,262,3594,385,978,127,1488,239,89,61,389,1981,48564,4673,55222,86,6782,640,7509,588,12735,1322,14640,187,5213,487,5886,136,6181,723,7041,221,19038,2023,21288,254,15660,1558,17478,377,12534,1279,14186,517,9799,967,11290,696,6080,574,7353,679,1999,250,2927,364,227,97,696,4111,96254,9926,110288
CED794,0,55,34,89,4,124,37,166,0,18,11,30,0,37,43,84,0,177,112,292,7,164,135,305,13,139,164,311,17,165,121,300,7,141,54,205,3,18,10,33,0,4,0,6,56,1037,731,1826,0,57,18,69,0,85,30,122,0,27,34,64,0,64,35,99,0,231,134,364,0,165,106,268,8,137,128,280,19,152,111,279,6,81,29,114,0,10,5,17,0,0,0,4,42,1010,622,1675,0,113,53,164,4,215,64,285,0,47,45,95,0,101,83,183,5,404,249,661,7,321,240,573,16,280,292,591,34,319,229,579,15,221,84,318,3,27,17,49,0,3,0,7,99,2046,1355,3500
CED797,0,0,0,0,0,0,0,0,0,5,0,4,0,6,0,6,0,16,4,16,0,13,4,22,0,11,5,18,0,11,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,64,23,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,5,0,4,0,8,0,6,0,16,6,23,0,13,4,22,0,18,5,19,0,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,6,70,24,99
CED801,55,4576,153,4785,588,9208,370,10171,217,4074,166,4455,168,4125,207,4499,205,10197,618,11016,207,10070,502,10782,282,8918,387,9592,336,7944,304,8586,540,5861,257,6654,577,2701,194,3475,411,565,94,1071,3589,68239,3252,75080,32,4216,163,4419,285,8958,352,9589,125,3689,124,3939,132,4045,149,4321,260,10616,426,11299,275,10474,392,11153,350,9420,314,10085,431,8787,273,9486,650,6584,283,7512,933,3036,208,4174,802,628,119,1547,4281,70446,2801,77528,91,8790,317,9197,873,18165,723,19763,341,7761,292,8395,302,8170,351,8820,458,20811,1049,22319,489,20548,899,21933,633,18340,701,19674,767,16732,574,18075,1187,12446,535,14171,1508,5737,403,7647,1215,1191,213,2617,7867,138684,6056,152610
CED802,35,3008,124,3173,303,6786,279,7362,107,4131,322,4554,102,6572,600,7283,148,12656,835,13639,150,9288,535,9981,212,7823,401,8437,247,6478,398,7127,329,4912,311,5548,463,2481,178,3122,527,616,86,1223,2628,64753,4068,71449,21,2913,129,3065,148,6543,254,6944,88,4316,366,4775,117,6986,540,7639,206,12529,725,13449,216,9571,429,10210,263,7985,354,8603,340,6752,296,7392,441,5451,299,6187,812,2831,183,3827,1072,747,154,1970,3712,66620,3725,74059,57,5927,253,6231,450,13330,527,14310,192,8445,684,9325,223,13558,1138,14923,353,25183,1562,27091,362,18858,965,20191,477,15805,754,17042,585,13231,692,14515,766,10362,610,11733,1279,5314,364,6954,1594,1365,237,3198,6345,131374,7791,145507
CED803,82,5550,231,5864,649,10557,418,11627,186,4086,168,4442,152,4913,243,5307,216,13224,623,14066,228,12925,499,13647,235,9364,325,9924,311,5844,217,6370,350,4103,128,4581,415,1768,87,2268,268,309,15,593,3081,72645,2965,78697,42,5200,237,5478,335,10090,410,10833,142,3978,135,4251,141,4877,205,5231,269,13499,577,14345,302,13043,452,13794,311,9222,300,9833,410,6209,198,6818,550,4786,170,5508,618,1949,91,2661,453,333,34,821,3574,73186,2815,79572,124,10753,462,11343,981,20649,826,22453,326,8068,306,8696,296,9794,455,10540,487,26727,1200,28413,531,25966,951,27449,547,18584,624,19759,719,12049,421,13189,898,8887,294,10079,1034,3715,180,4928,724,645,49,1420,6658,145824,5783,158267
CED894,0,11,0,18,0,13,0,13,0,24,0,23,4,32,7,44,6,43,11,60,0,36,30,62,3,27,19,53,3,21,16,38,0,17,10,21,4,0,0,6,0,0,0,0,19,224,94,336,0,9,0,9,0,11,3,13,0,37,0,37,6,32,4,40,0,43,7,53,0,31,7,33,0,25,4,30,0,31,8,35,0,5,4,10,0,4,0,8,0,0,0,0,7,225,35,273,0,18,0,19,0,21,3,25,0,60,0,58,11,63,7,82,0,87,17,108,0,68,35,104,4,53,22,77,9,46,22,78,0,20,11,34,4,5,0,10,0,0,0,4,26,450,127,605
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
