CED_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
CED404,5597,55,0,3,63,6,5670,129,461,9,3,472,3,605,0,14,10,0,18,0,18,3,0,0,11,8,0,12,130,476,20,9,497,3,632,0,3,0,0,3,14,19,5735,533,19,7,562,24,6323,5884,79,5,0,88,9,5980,127,421,14,0,435,0,566,0,11,11,0,19,0,21,0,0,0,10,11,0,11,134,429,24,10,464,0,596,8,6,0,0,6,22,34,6029,515,30,9,548,35,6608,3697,58,0,0,60,3,3762,62,186,9,0,192,0,257,0,5,0,0,7,0,8,0,0,0,7,7,0,7,61,189,7,7,208,0,267,7,0,0,0,0,12,18,3765,247,8,7,269,20,4049,2331,29,0,0,29,4,2365,34,129,5,0,131,0,166,0,10,5,0,11,0,7,0,0,0,0,0,0,6,38,129,7,0,137,0,178,0,0,0,0,0,11,12,2367,159,7,0,166,13,2546,2596,18,5,0
CED405,4558,259,4,0,261,0,4822,367,1782,60,0,1847,0,2217,12,120,38,0,157,0,169,0,3,0,0,4,0,4,381,1905,105,3,2008,0,2389,0,10,0,0,10,8,17,4940,2167,103,3,2277,11,7232,4328,189,0,0,190,0,4517,275,1587,73,6,1664,0,1937,8,131,52,0,178,0,187,0,5,0,0,4,0,4,282,1720,120,4,1849,0,2129,3,0,0,0,0,14,15,4614,1908,124,3,2037,14,6669,2530,95,4,0,95,0,2622,165,765,39,0,807,0,974,6,58,38,0,100,0,102,0,0,0,0,0,0,0,173,826,74,0,905,0,1078,0,0,0,0,0,3,7,2699,924,77,0,1002,3,3708,1695,67,0,0,67,3,1761,82,493,23,0,525,0,601,4,43,37,0,81,0,85,0,0,0,0,0,0,0,82,537,67,0,601,0,685,0,0,0,0,0,0,4,1781,603,67,0,664,4,2452,2185,74,0,0
CED406,5907,126,0,0,126,5,6047,270,694,15,0,709,0,977,3,23,3,0,28,0,31,0,0,0,0,0,0,0,276,714,21,0,737,0,1014,4,0,0,0,0,6,4,6185,848,21,0,865,8,7065,5814,124,3,0,130,0,5940,238,746,21,0,769,0,1006,3,34,9,0,38,0,43,0,0,0,4,6,0,6,243,772,33,4,812,0,1056,0,0,0,0,0,6,7,6053,894,36,4,939,10,7003,3424,76,0,0,74,8,3506,111,336,13,0,347,0,459,6,29,7,0,36,0,39,0,6,0,0,3,0,3,112,371,22,0,391,0,502,3,0,0,0,0,0,10,3544,440,28,0,466,10,4016,2211,46,0,0,47,0,2255,74,203,8,0,212,0,286,4,12,7,0,16,0,18,0,0,0,0,0,0,0,75,216,11,0,232,0,307,0,0,0,0,0,0,0,2284,265,13,0,276,4,2565,2818,52,3,0
CED407,4464,177,0,0,179,0,4640,338,2388,107,0,2497,0,2839,10,293,118,3,415,0,425,0,0,0,0,0,0,0,347,2676,228,3,2911,5,3264,0,8,0,0,8,0,11,4816,2860,230,3,3096,6,7914,4721,143,6,3,151,3,4875,259,2405,134,0,2542,3,2803,10,278,160,3,440,4,450,0,4,0,0,6,0,12,268,2687,300,7,2993,5,3270,5,3,0,0,4,0,10,4994,2831,307,3,3148,14,8156,2933,73,4,0,81,0,3021,108,1132,68,0,1201,0,1305,4,172,146,0,317,4,326,0,6,0,0,5,0,5,106,1311,214,4,1527,4,1642,0,0,0,0,0,3,10,3044,1383,227,4,1607,9,4667,2025,56,0,0,61,0,2083,69,563,25,0,589,0,662,0,117,118,0,231,0,233,0,0,0,0,0,3,0,73,677,142,0,824,3,903,0,0,0,0,0,0,8,2102,735,143,0,886,5,2990,2544,65,4,0
CED408,6127,128,5,0,125,3,6265,219,291,5,0,292,0,517,3,7,5,0,12,0,17,0,0,0,0,0,0,0,227,297,9,0,314,0,534,3,0,0,0,0,22,31,6358,423,13,0,437,30,6823,7034,133,0,0,136,3,7172,241,292,4,0,303,0,548,4,8,5,0,11,0,14,0,0,0,0,0,0,0,249,305,8,0,316,0,562,7,0,0,0,0,18,30,7287,441,10,0,452,24,7769,4438,56,0,0,51,3,4496,121,166,3,0,167,0,286,0,8,0,0,5,0,3,0,0,0,0,0,0,0,118,168,8,0,172,0,296,5,0,0,0,0,7,14,4565,223,3,0,224,9,4800,2972,26,0,0,26,3,3000,64,104,0,0,104,0,169,3,4,0,0,4,0,8,0,0,0,0,0,0,0,68,109,0,0,108,0,176,10,0,0,0,0,0,10,3047,134,0,0,133,4,3186,3801,29,0,0
CED409,5477,175,5,0,176,0,5653,245,1786,172,8,1962,0,2207,14,504,421,9,936,0,947,0,12,0,0,11,0,9,257,2299,591,11,2904,4,3169,9,7,10,0,18,6,29,5736,2483,604,11,3100,8,8848,5557,112,0,0,111,3,5671,179,1687,134,0,1820,0,2000,8,521,572,4,1106,0,1107,0,11,0,4,8,0,8,188,2211,711,7,2938,0,3117,5,0,0,0,9,9,16,5743,2331,713,7,3054,11,8806,3205,79,7,0,82,0,3289,102,718,81,0,796,0,905,0,333,351,0,683,0,683,0,3,0,4,15,0,14,105,1053,424,9,1494,0,1601,3,3,4,0,4,7,19,3312,1142,433,9,1584,11,4903,2015,32,0,0,34,0,2047,88,388,63,0,449,0,541,0,199,260,0,459,0,460,0,0,0,0,0,0,3,90,588,325,3,912,0,1007,3,6,0,0,6,0,3,2107,623,323,3,947,0,3056,2290,50,6,0
CED410,3831,258,0,0,258,6,4085,416,2939,114,4,3060,0,3482,4,137,41,0,171,0,177,0,0,0,0,0,0,0,420,3078,157,4,3237,0,3662,5,3,0,0,5,3,16,4256,3332,159,4,3494,13,7765,4403,224,0,0,228,3,4633,425,3289,157,5,3452,0,3881,3,161,69,0,230,0,230,0,0,0,0,0,0,6,431,3450,230,0,3684,0,4113,0,4,0,0,4,7,12,4829,3684,231,0,3915,10,8755,2867,119,0,0,121,0,2985,220,1545,64,0,1610,0,1829,3,79,39,0,123,0,127,3,0,0,0,0,0,3,218,1623,106,0,1735,0,1957,0,0,0,0,0,0,3,3086,1743,111,0,1855,0,4942,2053,71,3,0,71,0,2125,134,912,38,0,951,0,1087,0,51,45,0,89,0,94,0,0,0,0,0,0,0,134,965,77,0,1044,0,1176,0,0,0,0,0,0,4,2185,1035,81,0,1118,0,3303,2801,111,0,0
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,6698,250,0,4,254,4,6962,444,1367,26,0,1398,5,1841,10,71,19,0,93,0,105,0,3,0,0,3,0,3,453,1441,49,0,1491,5,1948,9,10,0,0,9,5,24,7163,1700,49,3,1757,14,8931,6469,189,0,0,190,4,6663,425,1408,33,0,1441,0,1865,17,79,28,0,107,0,129,0,0,3,0,3,0,3,448,1490,61,0,1552,0,1997,6,4,0,0,8,3,15,6920,1682,59,0,1750,13,8681,3964,94,0,0,90,9,4066,167,672,13,0,684,0,854,8,40,12,0,49,0,61,0,0,0,0,0,0,0,175,710,26,0,731,0,910,0,4,0,0,4,4,9,4139,799,27,0,830,14,4989,2568,53,0,0,53,0,2630,102,397,3,0,405,0,508,3,23,7,0,30,0,34,0,0,0,0,0,0,3,111,422,9,0,438,0,543,4,0,0,0,0,3,4,2683,476,9,0,491,3,3175,2985,55,0,0
CED502,4518,225,3,0,230,12,4750,442,4353,148,5,4506,5,4953,24,469,225,4,703,0,724,0,9,0,0,7,0,13,470,4828,378,11,5215,9,5690,4,18,0,0,20,17,40,4984,5075,380,11,5462,33,10475,4421,158,5,0,166,0,4588,388,4392,138,0,4531,6,4931,15,419,270,5,686,0,704,0,3,0,0,10,0,15,404,4816,409,4,5231,6,5647,0,8,0,0,10,10,33,4828,4987,416,3,5406,25,10260,2499,73,0,0,72,0,2567,195,2061,48,4,2113,8,2316,11,237,165,0,400,0,408,4,0,0,3,7,0,9,204,2300,213,8,2515,8,2725,0,6,0,0,6,4,10,2700,2377,210,3,2595,12,5312,1618,47,0,0,50,0,1666,102,1056,38,0,1098,0,1197,0,162,124,0,282,0,285,0,0,0,0,4,0,4,101,1218,161,4,1383,0,1488,0,4,0,0,4,3,6,1723,1274,161,7,1438,4,3164,1859,59,0,0
CED503,5278,107,7,0,113,14,5401,283,630,15,0,645,0,933,6,29,14,0,40,0,45,3,0,0,0,0,0,3,290,662,25,0,685,0,978,12,0,0,0,0,4,20,5581,767,31,0,801,17,6395,5270,100,0,0,103,4,5386,252,705,13,0,716,0,973,17,28,6,0,36,0,53,0,0,0,0,0,0,0,274,731,20,0,754,0,1023,4,0,0,0,0,16,20,5550,830,24,3,859,18,6433,3311,66,4,0,72,7,3387,165,356,6,4,366,6,535,3,17,3,0,20,0,26,0,0,0,0,0,0,4,171,373,9,4,389,6,562,8,0,0,0,0,10,11,3484,441,13,3,457,19,3963,2257,37,0,0,39,0,2296,101,199,4,0,205,0,308,4,15,5,0,14,0,18,0,0,0,0,0,0,0,106,214,4,0,219,0,330,0,0,0,0,0,0,3,2367,245,4,0,257,5,2625,2608,38,0,0
CED504,3877,292,8,0,304,6,4181,518,2879,179,0,3062,5,3579,15,481,351,5,838,0,848,0,3,5,4,8,0,8,534,3366,533,3,3903,5,4434,0,22,3,0,22,13,32,4408,3678,545,3,4227,23,8652,3370,179,0,0,179,3,3547,429,2660,178,0,2830,3,3262,19,572,455,3,1036,0,1055,0,3,3,0,4,0,4,452,3234,635,9,3872,3,4325,4,8,3,0,13,25,37,3818,3425,634,9,4062,30,7912,1989,90,0,0,92,0,2083,193,1202,130,0,1333,4,1530,12,275,284,0,565,0,576,0,4,3,3,6,0,6,199,1477,423,5,1905,4,2109,0,0,0,0,0,3,9,2192,1571,421,5,1998,10,4202,1353,61,0,0,60,0,1415,119,721,76,0,795,3,916,3,156,196,0,349,4,358,0,3,0,0,3,0,3,122,879,272,0,1150,4,1277,0,3,0,0,3,4,8,1477,941,272,0,1217,14,2706,1730,62,0,0
CED505,5296,214,3,0,217,5,5515,489,1210,29,0,1242,0,1729,10,54,11,0,66,0,68,0,0,0,0,0,0,0,498,1268,39,0,1305,0,1798,0,0,0,0,0,4,4,5792,1483,39,0,1519,14,7328,5696,184,4,0,192,0,5884,508,1499,44,0,1541,0,2051,8,92,12,0,107,0,110,0,0,0,0,0,0,4,515,1591,57,0,1653,0,2167,0,6,0,0,3,8,14,6208,1780,62,0,1842,8,8058,3857,93,4,0,97,0,3958,274,799,21,0,822,0,1096,0,46,12,0,62,0,63,0,0,0,0,0,0,0,272,849,36,0,880,0,1155,0,0,0,0,3,5,3,4136,942,34,3,981,5,5116,2589,59,0,0,58,0,2646,143,520,10,0,529,0,674,0,24,17,0,42,0,47,0,0,0,0,0,0,0,144,546,25,0,571,0,718,0,0,0,0,0,0,0,2737,602,25,0,628,0,3363,3604,66,0,0
CED506,6775,210,5,5,215,8,6994,431,1080,20,0,1102,8,1534,7,31,26,0,52,0,60,0,0,0,11,11,0,10,441,1110,46,18,1166,8,1609,9,0,3,0,5,22,30,7218,1315,52,19,1386,36,8640,7102,168,3,3,175,11,7290,350,1052,23,3,1079,3,1434,6,38,20,0,57,0,62,3,3,0,8,10,0,14,363,1092,40,11,1150,3,1509,17,4,0,0,3,31,48,7482,1262,48,20,1325,44,8853,3927,99,0,0,103,3,4032,174,574,6,4,582,0,760,3,23,17,0,38,0,45,3,0,0,4,6,0,5,180,599,21,4,627,0,814,12,0,0,0,0,11,23,4122,699,25,4,731,17,4864,2313,55,0,6,55,0,2377,89,331,9,0,335,0,430,0,10,6,0,15,0,19,3,0,0,0,0,0,5,95,342,13,3,356,0,454,0,4,0,0,4,6,13,2411,397,13,5,420,10,2837,2237,43,6,0
CED507,5160,121,0,0,121,10,5294,262,591,13,0,605,0,867,14,35,14,0,48,0,62,0,7,0,0,7,0,7,274,634,29,0,661,0,934,9,0,0,0,0,9,16,5441,751,29,0,778,17,6241,5914,98,0,0,98,4,6022,253,580,20,0,598,0,849,10,40,12,0,50,0,54,0,0,0,0,0,0,0,261,615,28,0,643,0,909,7,0,0,0,0,11,19,6185,717,28,0,741,16,6946,3651,49,0,0,49,8,3703,129,355,3,0,358,0,489,3,14,5,0,22,0,28,0,0,0,0,5,0,5,137,371,10,0,383,0,519,4,0,0,0,0,10,15,3791,419,13,0,432,16,4237,2522,23,0,0,23,5,2554,80,190,0,0,191,0,273,0,6,0,0,12,0,12,0,0,0,0,0,0,0,80,197,3,0,199,0,283,5,0,0,0,0,5,8,2603,218,4,0,227,12,2841,2923,30,0,0
CED508,5766,280,0,3,279,3,6048,589,1653,24,4,1672,0,2269,16,75,36,0,110,0,127,0,0,0,6,3,0,3,605,1730,61,4,1789,0,2394,0,0,0,0,0,4,10,6372,2004,60,6,2071,15,8456,5016,229,0,0,228,4,5253,481,1461,39,0,1502,0,1986,11,87,67,0,153,0,164,0,0,0,0,0,0,5,494,1551,105,0,1654,0,2146,0,0,0,0,0,9,10,5513,1776,109,0,1883,7,7412,2996,113,0,0,113,0,3114,210,650,13,0,662,0,872,3,47,35,0,78,0,83,0,0,0,0,0,0,0,214,699,45,0,741,0,958,0,0,0,0,0,5,3,3213,815,45,0,857,7,4077,1972,59,0,0,61,0,2031,127,420,6,4,432,0,558,0,20,20,0,43,0,44,0,0,0,0,0,0,0,130,444,28,4,473,0,600,0,0,0,0,0,3,3,2100,498,28,3,534,5,2632,2399,81,4,0
CED509,5748,237,0,0,239,8,5996,454,2279,36,5,2319,3,2772,7,133,55,0,189,0,195,0,0,0,0,0,0,0,458,2409,96,5,2510,3,2972,11,11,0,0,11,4,28,6219,2661,98,5,2759,18,8987,5752,185,0,3,190,0,5944,410,2081,32,3,2115,4,2532,7,149,63,0,206,0,216,0,0,0,0,0,0,0,427,2224,95,3,2322,4,2745,6,4,0,0,4,9,10,6179,2414,97,3,2512,12,8703,3582,104,0,0,106,0,3691,201,960,22,0,984,0,1188,7,75,35,0,108,0,117,0,0,0,0,0,0,0,210,1040,58,0,1093,0,1306,3,0,0,0,0,4,10,3799,1147,58,0,1204,4,5002,2423,56,0,0,54,0,2481,101,515,13,3,528,0,629,3,42,27,0,74,0,73,0,0,0,0,4,0,3,108,556,39,5,598,0,707,0,0,0,0,0,3,4,2530,612,39,5,653,6,3190,2885,67,0,0
CED510,5737,204,0,0,207,7,5950,408,701,6,0,707,4,1116,6,14,13,0,31,0,39,0,0,0,0,0,0,0,413,718,14,0,736,4,1153,3,0,0,0,0,3,8,6157,928,17,0,937,15,7111,6893,161,0,3,164,5,7057,368,874,7,0,890,0,1250,5,35,18,0,50,0,53,0,0,0,0,0,0,0,374,911,23,0,939,0,1311,3,5,0,0,5,3,13,7272,1077,25,3,1101,8,8385,4463,92,0,0,95,6,4567,226,489,11,0,507,0,726,0,14,8,0,24,0,28,0,0,0,0,0,0,0,227,511,18,0,530,0,756,0,0,0,0,0,4,4,4691,601,22,0,623,11,5328,3042,61,0,0,59,5,3102,151,315,9,0,325,0,471,0,8,3,0,13,0,11,0,0,0,0,0,0,0,149,325,9,0,335,0,487,3,0,0,0,0,4,6,3195,386,15,0,400,9,3602,3881,87,0,0
CED511,6044,123,0,0,127,8,6183,251,640,3,0,648,0,899,4,35,33,0,72,0,72,4,0,0,0,0,0,7,256,678,40,0,715,0,972,11,0,0,0,0,28,41,6315,803,41,0,846,40,7199,6223,83,0,0,89,6,6318,252,653,7,0,664,0,918,6,38,33,0,75,0,86,0,0,0,0,0,0,0,263,695,48,3,741,0,1004,12,0,0,0,6,17,31,6494,782,48,3,831,30,7354,3647,50,0,0,50,0,3704,107,334,8,0,343,0,447,6,21,22,0,39,0,44,0,0,0,0,0,0,0,110,351,36,0,386,0,494,3,0,0,0,0,8,18,3762,403,36,0,436,14,4210,2255,26,0,0,23,6,2286,69,228,4,0,232,0,299,4,13,34,0,48,0,46,0,0,0,0,0,0,0,74,238,35,0,271,0,349,4,0,0,0,3,4,12,2335,266,32,0,304,13,2647,2301,19,0,0
CED512,6723,263,3,0,267,3,6991,499,1894,44,6,1941,0,2447,12,98,42,0,150,0,158,0,0,0,7,7,0,6,515,1997,94,10,2096,0,2611,7,0,0,0,0,12,19,7249,2261,94,10,2365,12,9626,6744,183,0,0,184,4,6938,430,2051,47,0,2100,0,2527,14,127,57,0,185,0,203,0,0,0,5,6,0,7,446,2178,106,3,2293,0,2736,7,8,0,0,8,0,20,7203,2369,108,3,2487,8,9694,3877,96,0,0,96,3,3979,209,1105,28,0,1137,0,1343,10,80,38,0,118,0,129,0,0,0,5,6,0,6,215,1186,61,4,1259,0,1474,6,4,0,0,4,3,9,4103,1284,61,4,1355,4,5462,2591,39,0,0,39,0,2635,120,722,28,0,754,0,875,3,63,28,0,98,0,100,0,0,0,0,0,0,0,123,791,63,0,850,0,975,6,0,0,0,0,0,10,2721,830,63,0,887,6,3619,3111,63,0,0
CED513,4732,280,0,0,280,0,5017,647,1938,46,3,1990,0,2635,13,146,71,0,222,0,231,0,3,0,0,3,0,3,657,2089,122,3,2212,0,2873,6,7,0,0,7,6,16,5402,2374,122,3,2497,3,7904,3803,188,0,0,188,0,3990,441,1501,41,0,1545,0,1989,12,134,63,0,194,0,208,0,0,0,0,0,0,0,454,1638,99,0,1740,0,2197,3,4,0,0,9,0,6,4259,1827,104,0,1927,4,6195,2251,78,0,0,78,0,2335,223,643,21,0,670,3,898,6,61,41,0,97,0,101,0,0,0,0,0,0,0,225,706,59,0,765,3,999,6,0,0,0,4,0,7,2483,785,62,0,849,5,3338,1417,43,0,0,43,0,1458,111,352,17,0,367,0,478,3,36,34,0,72,0,71,0,0,0,0,0,0,0,113,386,50,0,433,0,544,0,4,0,0,7,0,9,1531,434,50,0,484,0,2017,1802,44,0,0
CED514,4326,225,3,0,229,0,4559,617,3277,99,6,3381,3,4004,14,310,83,9,399,0,410,0,3,0,0,3,0,5,634,3586,183,8,3781,3,4418,11,11,0,0,11,17,31,4973,3823,188,11,4016,19,9015,3786,157,5,0,157,4,3945,407,2578,92,0,2678,0,3084,18,278,103,3,379,0,397,6,7,0,0,7,0,5,423,2866,196,5,3064,0,3489,10,4,0,0,4,3,20,4214,3021,201,5,3232,9,7457,2197,53,4,0,56,0,2256,187,1150,31,0,1181,0,1374,9,127,72,5,201,0,212,0,0,0,5,3,0,3,200,1276,110,10,1388,0,1582,0,4,0,0,4,5,7,2400,1332,110,10,1448,3,3849,1546,30,0,0,30,0,1574,116,582,22,0,606,0,723,4,74,48,0,114,0,123,0,0,0,0,0,0,0,118,656,66,0,722,0,840,0,0,0,0,0,0,4,1667,685,66,0,759,0,2427,1849,61,0,0
