CED_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
CED502,28,3,0,30,41,8,0,0,54,0,0,0,52,9,0,62,854,150,18,19,1038,12,3,17,1054,49,0,1109,238,52,4,9,309,10,5,7,313,81,0,391,0,0,0,7,7,0,0,0,7,0,4,5,1099,203,15,33,1344,20,10,28,1375,128,4,1507,227,26,5,0,251,10,5,9,267,22,0,287,192,38,9,0,237,5,3,5,245,18,0,259,9,0,0,0,17,0,0,0,17,0,0,18,0,0,0,5,8,0,0,0,8,0,0,10,432,62,8,6,513,10,7,15,532,42,7,574,9,3,0,0,10,0,0,0,14,4,0,16,13,0,0,0,13,0,0,0,13,0,0,16,22,6,0,0,25,0,0,0,28,8,0,30,454,67,8,10,542,12,7,22,562,45,7,606,129,34,5,5,167,0,0,0,174,76,0,251,0,0,0,3,4,0,0,0,4,0,0,4,587,101,15,18
CED503,10,0,0,10,13,0,0,0,13,0,0,0,13,0,0,11,584,84,22,8,692,5,0,13,705,38,0,742,87,21,3,0,113,3,0,3,115,14,0,132,0,0,0,0,0,0,0,0,0,0,0,0,670,99,23,10,804,15,0,14,820,52,0,872,121,16,5,0,142,0,3,3,144,16,0,160,94,21,7,0,125,6,0,6,130,5,0,135,7,0,4,0,11,0,0,0,11,0,0,13,0,0,0,0,0,0,0,3,6,0,0,6,221,41,13,4,278,6,0,11,285,20,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,5,0,0,0,0,0,3,0,3,5,0,0,5,230,41,13,4,284,12,0,9,297,20,0,315,42,3,0,0,53,0,0,0,52,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0,268,44,15,7
CED504,32,9,0,38,31,10,0,0,38,4,5,11,46,11,0,59,1000,193,26,22,1236,19,9,28,1266,92,0,1359,206,68,3,7,285,11,7,12,302,119,0,419,0,0,0,0,0,0,0,0,0,0,4,3,1204,264,30,29,1524,28,14,43,1568,212,6,1784,278,48,0,3,327,8,0,8,336,30,0,362,253,80,10,4,332,7,4,11,347,28,0,378,11,0,4,0,14,5,0,5,18,0,0,20,4,7,0,5,7,0,0,3,12,0,0,12,539,126,13,5,681,13,6,15,702,65,0,770,6,4,0,0,8,7,0,5,13,0,0,19,14,3,0,0,14,0,0,3,19,9,0,26,15,7,0,5,28,8,5,8,30,6,0,36,556,133,13,7,715,20,7,24,735,65,0,804,123,36,0,0,163,4,0,4,166,81,0,246,0,0,0,0,0,0,0,0,0,3,5,5,678,171,13,13
CED505,19,0,0,22,29,0,0,0,30,0,0,0,27,0,0,35,1742,252,29,10,2039,30,4,34,2072,88,7,2161,325,46,0,3,381,7,3,11,389,56,0,452,0,0,0,0,6,0,0,0,6,0,0,6,2066,299,35,11,2419,38,6,47,2463,152,7,2618,337,49,8,0,392,10,3,7,407,36,0,439,386,58,7,0,455,3,3,5,458,27,0,496,21,4,4,0,24,0,0,0,24,0,0,26,0,0,0,3,5,0,0,0,5,0,0,5,748,115,17,3,878,14,8,19,897,63,0,964,4,4,0,0,8,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,13,4,0,0,11,0,0,0,11,0,0,14,756,116,19,3,893,14,8,19,911,65,0,977,164,36,0,0,203,4,0,4,203,52,0,249,0,0,0,0,0,0,0,0,0,0,0,0,923,148,23,3
CED506,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,192,21,10,6,218,0,0,0,224,12,0,237,31,0,4,0,39,0,0,0,36,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0,224,19,9,6,258,0,0,3,262,24,0,285,32,5,0,0,39,0,0,0,39,0,0,38,21,4,3,0,23,0,0,0,23,4,0,27,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,9,4,0,67,0,0,0,67,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,4,0,69,0,0,0,69,4,0,77,12,6,0,0,20,0,0,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,69,9,4,0
CED507,4,0,0,4,3,0,0,0,3,0,0,0,4,0,0,4,242,34,10,0,286,3,0,3,292,15,0,307,29,3,3,0,38,0,0,0,42,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,270,37,16,0,322,4,0,4,324,19,0,348,37,7,0,0,40,0,0,0,40,8,0,47,37,10,0,0,44,0,0,0,45,0,0,43,3,0,7,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,74,13,3,0,97,0,0,0,93,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,75,13,3,0,96,0,0,0,99,3,0,103,14,4,0,0,18,0,0,0,18,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,88,16,3,5
CED508,18,0,0,17,19,5,0,0,25,3,0,3,26,0,0,25,992,116,22,11,1144,17,6,19,1160,57,3,1227,143,14,5,3,171,0,0,3,175,31,0,209,0,0,0,0,0,0,0,0,0,0,0,0,1139,129,29,13,1313,18,9,22,1338,87,9,1429,274,22,10,0,299,6,3,9,314,21,0,328,236,31,9,0,271,4,0,4,276,15,0,291,8,0,5,0,15,0,0,0,15,0,0,15,4,0,0,5,6,0,0,0,6,0,0,6,520,54,16,5,592,16,3,15,613,39,0,649,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,11,0,0,9,525,54,16,5,599,14,3,17,620,36,0,659,81,21,3,0,104,3,0,3,105,33,0,141,0,0,0,0,0,0,0,0,0,0,0,3,609,72,18,8
CED509,18,0,0,17,22,4,0,0,29,0,0,0,24,0,0,27,964,107,37,10,1120,22,3,26,1146,38,0,1190,139,26,7,4,172,0,0,4,176,43,0,217,0,0,0,7,7,0,0,0,7,0,0,7,1103,136,42,17,1298,25,3,28,1329,79,0,1408,231,20,8,0,259,4,0,4,262,22,0,285,194,36,10,0,239,5,0,5,245,19,0,267,10,4,4,0,15,0,0,0,15,0,0,15,0,0,0,4,7,0,0,0,7,0,0,7,434,59,21,4,516,10,0,10,526,42,0,561,4,0,0,0,4,0,0,0,4,3,0,5,7,0,0,0,7,0,0,0,6,0,0,9,11,0,0,0,11,0,0,0,12,8,0,10,445,59,21,4,523,10,0,13,532,44,0,579,81,12,0,0,97,0,0,0,98,29,0,128,0,0,0,4,7,0,0,0,7,0,0,7,525,73,25,8
CED510,34,0,0,37,40,12,0,0,45,0,0,0,50,4,0,54,1514,154,34,17,1717,31,4,36,1750,66,3,1824,188,23,7,4,224,5,0,5,229,25,0,250,3,0,0,0,0,0,0,0,0,0,0,3,1700,178,46,24,1947,41,4,42,1985,94,4,2086,352,46,10,3,405,7,0,3,412,14,0,427,357,48,5,0,417,7,0,11,428,19,0,447,13,6,10,0,31,0,0,0,26,3,0,27,0,0,0,0,5,0,0,0,5,0,0,7,726,96,27,9,852,13,4,18,869,33,0,911,4,0,0,0,9,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,10,0,0,9,15,0,0,0,16,0,0,0,16,0,0,17,739,100,27,9,869,15,4,18,887,35,0,925,107,0,9,0,116,3,0,7,118,33,0,154,0,0,0,0,0,0,0,0,0,0,0,0,843,104,31,5
CED511,5,0,0,5,0,0,0,0,8,0,0,0,5,0,0,5,159,20,8,11,195,3,0,6,196,6,0,207,20,3,0,0,22,0,0,0,22,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,175,24,10,10,217,3,0,6,222,21,0,241,23,3,0,0,18,0,0,0,18,5,0,21,14,9,0,0,19,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,36,0,0,0,38,3,0,39,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,7,34,7,0,0,39,3,0,0,42,3,0,47,3,0,0,0,7,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,37,6,0,0
CED512,26,0,0,26,26,8,0,0,32,10,0,10,42,0,0,42,1116,142,33,17,1314,22,8,21,1335,49,4,1383,165,25,0,4,201,4,0,4,204,55,0,264,0,0,0,0,0,0,0,0,0,0,6,10,1281,176,38,23,1516,24,5,31,1543,99,8,1653,325,38,14,0,378,4,0,3,383,20,0,407,233,46,13,0,281,7,0,7,290,17,0,303,9,0,4,0,19,0,0,0,19,0,0,21,0,0,0,5,6,0,0,0,6,0,0,7,564,83,27,7,683,9,3,13,699,36,3,733,4,0,3,0,4,0,0,0,4,0,0,4,8,0,0,0,9,0,0,4,13,0,0,9,10,3,3,0,21,0,0,4,23,0,0,20,578,91,27,7,702,13,4,17,717,38,3,757,100,13,0,3,115,0,0,3,117,44,0,160,3,0,0,0,0,0,0,0,0,0,0,4,677,105,29,14
CED513,21,0,0,28,21,0,0,0,19,10,6,11,31,0,0,30,918,141,19,6,1087,20,3,25,1110,36,0,1156,137,25,0,0,168,0,0,0,167,41,0,210,5,0,0,0,3,0,0,0,3,0,0,3,1057,171,24,5,1254,26,3,27,1283,83,0,1370,246,17,4,0,260,3,4,10,272,18,0,290,165,54,0,0,224,0,0,4,224,15,0,239,4,0,0,0,9,0,3,3,8,0,0,14,0,0,0,0,3,0,0,0,3,0,0,3,415,71,7,0,496,3,6,12,505,32,0,545,0,0,0,0,8,0,0,0,5,0,0,5,6,0,0,0,12,0,0,3,13,0,0,11,11,6,0,0,16,3,0,3,21,0,0,17,426,77,7,3,510,7,9,13,526,36,0,564,76,19,0,0,94,0,0,0,99,46,0,145,0,0,0,0,0,0,0,0,0,0,0,0,503,97,7,3
CED514,19,3,0,22,26,0,0,0,26,3,4,4,34,7,0,43,920,124,23,11,1075,24,18,36,1114,56,5,1167,186,38,3,6,234,10,0,13,241,45,0,289,0,0,0,0,0,0,0,0,0,0,3,3,1105,158,21,15,1308,35,19,49,1356,101,3,1462,202,27,0,0,234,3,0,4,232,22,0,258,192,35,4,4,229,9,0,6,237,23,0,256,3,3,0,0,8,0,0,0,8,0,0,8,0,0,0,4,4,0,0,0,4,0,0,4,404,67,5,5,479,9,5,9,486,38,0,532,5,0,0,0,5,0,0,0,6,0,0,6,7,3,0,0,12,0,0,0,8,0,0,8,12,3,0,0,16,0,0,7,16,0,0,16,410,68,12,5,491,6,0,11,508,38,0,546,101,24,5,5,132,10,6,9,144,44,0,194,0,0,0,0,0,0,0,0,0,0,0,0,512,89,11,18
CED515,47,0,0,47,56,5,0,0,67,11,0,17,80,9,0,87,1958,248,58,20,2285,60,15,78,2361,114,0,2478,353,62,8,13,430,10,9,15,448,85,0,532,0,0,0,3,4,0,0,0,4,0,0,4,2316,310,67,32,2719,70,20,92,2814,198,0,3016,515,59,10,0,584,3,9,10,592,48,0,638,459,80,7,0,551,10,7,16,565,43,5,609,15,5,12,0,31,0,0,0,31,3,0,36,5,0,0,7,15,0,0,0,15,0,0,15,995,140,31,10,1173,14,10,22,1193,92,3,1295,8,0,0,0,9,0,0,0,10,0,0,11,21,9,0,0,26,7,3,7,36,3,0,35,31,10,0,0,38,7,3,11,50,6,0,55,1021,145,29,10,1206,17,12,35,1241,98,3,1344,229,54,8,9,302,9,3,9,312,66,0,375,0,0,0,0,0,0,0,0,0,0,0,0,1255,197,35,21
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,8,0,0,8,5,3,0,0,3,0,0,0,8,0,0,8,384,65,12,3,456,4,4,7,470,33,0,497,67,15,5,0,82,6,4,5,88,27,0,115,0,0,0,0,0,0,0,0,0,0,0,0,445,75,14,0,537,6,4,18,557,65,0,618,45,14,0,0,59,0,3,3,60,7,0,62,46,12,0,0,55,0,0,0,55,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,19,7,0,120,0,3,3,120,10,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,20,7,0,120,0,3,3,123,10,0,133,15,4,3,0,19,0,0,0,25,14,0,37,0,0,0,0,0,0,0,0,0,0,0,0,104,24,11,0
CED602,3,0,0,3,3,0,0,0,4,0,0,0,4,0,0,3,281,41,18,8,341,8,0,8,352,17,0,369,42,6,0,0,52,0,0,0,52,25,0,78,0,0,0,0,0,0,0,0,0,0,0,0,325,49,18,8,392,8,0,8,406,45,0,443,28,3,0,0,32,0,0,0,32,0,0,32,40,6,5,0,55,0,0,0,55,5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,14,5,0,90,0,0,0,90,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,14,5,0,91,0,0,0,91,6,0,97,14,5,0,0,20,0,0,0,20,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,92,12,5,0
CED603,5,0,0,5,6,3,0,0,11,0,0,0,12,0,0,12,484,113,10,7,619,6,0,12,624,43,0,670,63,21,0,0,81,0,0,0,85,33,0,119,0,0,0,3,3,0,0,0,3,0,0,3,548,133,8,7,697,11,0,7,710,75,0,785,99,19,4,0,123,0,0,0,123,5,0,128,84,18,0,0,109,0,0,3,112,17,0,129,0,3,0,0,8,0,0,0,8,0,0,12,0,0,0,0,4,0,0,0,4,0,0,4,185,45,4,0,241,0,0,3,239,27,0,271,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,4,3,0,0,0,3,0,0,0,3,0,0,7,188,45,4,0,242,0,0,3,247,28,0,276,24,5,3,0,31,0,0,0,34,30,0,69,0,0,0,0,0,0,0,0,0,0,0,0,215,55,10,0
CED604,7,0,0,7,10,0,0,0,10,0,0,0,10,0,0,10,462,76,22,8,567,4,9,12,577,39,0,622,61,15,0,5,80,0,0,0,80,18,0,102,0,0,0,0,0,0,0,0,0,0,3,3,521,90,28,13,650,4,9,12,662,63,3,727,85,17,0,0,104,0,0,0,105,3,0,105,105,27,6,0,133,0,0,0,134,17,0,153,4,0,0,0,15,0,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,194,42,9,0,246,0,0,4,248,22,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,199,42,9,0,246,0,0,4,252,26,0,277,18,4,0,0,25,0,0,0,25,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,214,47,9,0
CED605,4,0,0,5,8,0,0,0,5,0,4,4,9,3,0,11,274,48,11,5,338,5,8,10,348,32,0,383,39,6,4,0,48,0,0,0,48,24,0,73,0,0,0,0,0,0,0,0,0,0,0,0,316,51,11,8,389,5,8,10,393,62,0,456,41,4,3,0,51,5,0,5,54,0,0,57,42,16,0,0,60,0,0,0,60,6,0,68,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,89,24,3,0,117,5,0,5,121,7,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,24,3,0,117,5,0,5,121,7,0,125,12,0,0,0,16,0,0,0,16,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,103,24,3,0
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,3,0,0,3,0,0,0,0,0,3,0,5,4,5,0,6,135,11,0,3,155,11,0,11,161,11,0,178,10,3,0,0,20,0,0,0,20,33,0,56,0,0,0,0,0,0,0,0,0,0,0,0,148,23,4,3,174,7,0,10,185,45,0,236,31,0,4,0,36,0,0,0,36,3,0,44,8,3,0,0,6,0,0,0,6,0,0,13,0,0,4,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,41,3,4,0,51,0,0,0,51,7,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,4,0,51,0,0,0,51,9,0,60,4,4,0,0,9,0,0,0,9,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,48,3,4,0
CED702,9,0,0,9,5,4,0,0,16,0,0,0,11,0,0,11,322,39,9,6,377,10,0,10,389,27,0,415,33,4,0,0,39,4,0,4,44,25,0,67,4,0,0,0,3,0,0,0,3,0,0,3,356,45,8,6,416,15,0,15,433,47,5,482,108,5,0,0,117,0,0,0,114,12,0,121,37,9,0,0,47,0,0,0,47,3,0,49,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,151,17,0,0,166,0,0,0,166,11,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,149,18,0,0,170,0,0,5,169,11,0,186,15,0,0,0,15,0,0,3,20,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,164,18,0,0
