CED_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
CED514,0,0,0,14,21,3506,98,51,7,12,6,27,11,4,160,3890,895,12,0,0,0,0,7,0,0,88,1007,338,3,0,0,0,0,0,0,0,30,378,143,3,8,0,0,0,3,0,0,12,185,4,0,0,0,0,0,0,0,0,12,13,489,12,10,0,0,0,9,3,0,53,574,5,0,0,0,0,0,0,0,0,28,32,1387,20,14,0,3,0,7,3,0,172,1607,19040,4099,3593,560,494,553,707,331,148,698,30233,9336,8216,8663,2295,2104,2687,3260,1253,196,594,38606,1166,813,850,209,274,334,533,312,62,153,4709,27,26,17,0,6,7,10,7,8,40,149,10538,9058,9528,2509,2382,3034,3802,1573,264,781,43465,23,7,16,4,5,3,0,0,3,150,214,29599,13168,13138,3073,2875,3591,4509,1911,416,1632,73912
CED515,0,0,0,12,22,4649,147,95,21,15,16,44,34,4,137,5150,1129,26,9,0,0,0,3,3,0,89,1263,368,7,9,0,0,0,0,0,0,34,417,226,10,7,0,5,0,10,0,0,21,278,0,0,5,0,0,0,0,0,0,0,5,593,20,17,0,5,0,10,5,0,58,704,10,0,0,0,0,0,0,0,0,3,15,1733,48,28,0,4,0,10,5,0,145,1983,22561,4580,3310,395,376,405,429,272,107,585,33017,14055,9441,8182,1443,1348,1356,1453,729,154,468,38615,1819,1154,886,221,199,197,441,223,49,173,5366,27,12,9,5,0,6,0,6,0,11,68,15900,10600,9087,1664,1548,1557,1890,955,198,645,44052,27,8,15,0,3,0,0,0,0,204,255,38483,15187,12405,2064,1927,1961,2323,1226,308,1436,77326
CED594,0,0,0,11,13,37,0,5,0,0,0,0,0,0,14,49,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,485,82,71,18,11,27,60,35,39,39,855,51,47,31,10,17,27,94,42,33,9,364,10,0,4,0,0,3,6,4,12,6,40,0,0,0,0,0,0,0,0,0,0,3,60,45,38,8,17,26,103,42,47,9,405,0,0,0,0,0,0,0,0,4,164,174,543,130,110,28,22,56,166,79,92,210,1431
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,14,0,0,5,4,0,0,0,84,18,8,5,0,0,3,3,6,0,19,59,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,13,5,0,0,3,3,6,0,19,59,0,0,0,0,0,0,0,0,0,0,3,48,36,20,0,5,6,8,3,0,16,148
CED601,0,0,0,0,5,1509,24,26,4,0,3,0,3,0,79,1655,382,4,5,0,0,0,0,0,0,25,418,76,0,0,0,0,0,0,0,0,14,89,19,0,8,0,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,97,0,8,0,4,0,0,0,0,21,118,7,0,0,0,0,0,0,0,0,0,5,486,4,6,5,4,0,0,0,0,43,542,6652,716,512,98,107,112,116,63,11,271,8653,1062,894,1798,764,743,694,629,220,45,103,6959,76,88,306,111,92,80,138,67,13,24,994,4,5,0,5,0,9,16,0,4,7,48,1140,991,2109,880,840,783,780,287,61,137,8005,12,3,0,4,4,0,0,0,0,18,38,7800,1703,2621,974,946,899,902,354,71,432,16698
CED602,0,0,0,3,7,1492,15,13,3,0,0,0,0,0,65,1596,360,3,0,0,0,0,0,0,0,28,390,42,0,0,0,0,0,0,0,0,3,43,3,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,407,3,0,0,0,0,0,0,0,26,445,6187,530,344,74,78,89,117,49,21,282,7776,731,400,692,247,318,301,322,101,56,79,3242,41,33,32,13,18,30,43,19,20,9,262,3,0,0,0,0,0,7,4,0,6,14,770,428,724,264,336,332,366,127,75,87,3512,18,0,0,0,0,0,0,0,0,3,21,6981,962,1069,339,410,415,490,179,95,379,11307
CED603,0,0,0,8,13,1494,14,13,4,3,9,3,3,0,53,1598,409,7,4,0,0,0,0,0,0,41,466,141,0,0,0,0,0,0,0,0,13,151,65,4,3,0,0,0,0,0,0,3,78,5,0,0,0,0,0,0,0,0,6,12,204,4,3,0,0,0,0,0,0,19,236,10,0,0,0,0,0,0,0,0,9,11,629,14,9,0,0,0,0,0,0,66,716,6720,890,829,233,184,220,214,104,49,266,9704,2196,2010,5033,1860,1806,1634,1342,436,57,276,16653,314,152,381,130,145,133,176,69,18,28,1550,15,4,9,6,6,6,10,0,0,13,61,2517,2170,5427,1993,1962,1768,1525,508,75,310,18258,19,0,4,6,3,0,0,0,0,44,80,9258,3060,6262,2230,2146,1989,1741,610,123,615,28046
CED604,0,0,0,6,8,1704,32,7,4,0,5,4,0,5,82,1846,504,7,5,3,0,0,0,0,0,36,552,84,0,0,0,0,0,0,0,0,4,91,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,4,103,0,0,0,0,0,0,0,0,0,0,0,604,7,5,3,0,0,0,0,0,41,660,7892,1060,716,152,117,139,137,75,32,321,10633,1389,1004,1991,701,662,571,477,178,26,123,7118,88,50,109,46,33,50,101,36,7,17,532,9,3,0,0,0,0,0,0,0,6,20,1481,1058,2106,750,695,618,581,214,32,136,7671,14,0,0,0,0,0,0,0,0,43,64,9389,2118,2819,899,813,755,716,288,65,502,18368
CED605,0,0,0,4,7,1364,11,8,3,0,0,3,0,0,77,1464,331,0,0,0,0,0,0,0,0,23,356,32,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,28,402,6533,538,397,80,75,99,74,33,11,366,8208,704,338,632,189,213,208,202,77,12,59,2629,41,20,29,12,12,10,36,38,7,11,217,3,0,0,0,0,0,0,0,0,8,19,747,359,666,207,223,222,238,115,14,70,2861,7,0,0,0,0,0,0,0,0,12,27,7288,902,1060,290,299,313,312,151,20,451,11092
CED694,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,4,4,0,0,0,0,0,4,92,10,5,4,0,5,7,11,0,0,0,49,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,9,8,10,0,0,4,57,0,0,0,0,0,0,0,0,0,13,14,87,15,11,5,9,8,9,0,0,18,161
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
CED701,0,0,0,9,9,491,6,15,0,0,0,3,6,0,46,564,63,0,0,0,0,0,0,0,0,12,78,20,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,8,8,86,0,0,0,0,0,0,0,0,25,114,4349,992,1083,216,195,255,333,201,156,330,8112,1527,1851,1938,581,463,514,589,238,87,201,7980,289,99,98,24,25,39,102,40,17,41,780,15,7,8,0,0,0,7,0,3,5,42,1821,1957,2040,602,494,557,698,277,108,246,8805,11,3,3,0,0,0,5,0,0,292,321,6183,2955,3136,819,679,821,1032,480,256,869,17240
CED702,0,0,0,8,11,1168,24,11,0,3,4,6,13,0,54,1285,127,0,0,0,0,0,0,0,0,4,138,92,0,0,0,0,0,0,0,0,8,99,66,0,0,0,0,0,0,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,11,175,0,0,0,0,0,0,0,0,0,8,8,287,0,0,0,0,0,0,0,0,29,316,6121,1524,1669,334,291,306,399,171,60,270,11146,4188,3599,5138,1687,1725,1564,1564,503,61,346,20395,824,300,311,72,72,92,198,114,12,76,2076,14,13,4,0,0,3,7,9,0,8,55,5026,3912,5452,1763,1805,1661,1766,629,81,426,22523,14,4,13,0,6,3,3,3,0,68,121,11165,5445,7139,2100,2100,1970,2167,803,135,764,33785
CED794,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,40,30,3,5,5,35,14,14,11,303,29,15,7,5,9,16,46,30,13,5,160,0,0,0,0,0,0,4,5,4,0,16,0,0,0,0,0,0,0,3,0,0,3,33,16,7,5,8,16,47,33,13,7,182,0,0,0,0,0,0,0,0,0,3,11,174,52,39,7,13,25,83,52,30,22,492
CED797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,4,6,0,0,0,0,0,0,4,22
CED801,0,0,0,11,22,2757,52,32,4,8,13,10,6,3,105,2987,531,3,0,0,4,0,0,0,0,35,576,262,5,0,0,0,0,0,0,0,14,280,146,4,0,0,0,3,0,0,0,18,177,0,0,0,0,0,0,0,0,0,0,0,414,9,0,0,0,3,0,0,0,34,457,0,0,0,0,0,0,0,0,0,4,4,952,13,0,0,4,3,0,0,0,74,1045,11579,1279,1267,209,186,174,164,120,78,351,15408,7621,3611,4299,1012,1133,1049,771,316,123,315,20253,802,209,280,86,69,74,150,84,31,77,1868,17,3,8,0,0,4,4,3,0,9,49,8435,3822,4587,1103,1206,1121,926,403,159,402,22167,14,7,6,0,0,0,0,0,0,80,116,20030,5112,5856,1311,1393,1301,1091,522,239,833,37692
CED802,0,0,0,6,19,2408,31,35,8,9,0,11,6,3,63,2574,548,5,0,0,0,0,0,0,0,44,595,325,0,0,0,0,0,0,0,0,27,350,152,9,3,0,0,0,4,0,0,3,172,0,0,0,0,0,0,0,0,0,0,3,475,10,4,0,0,0,4,0,0,32,529,3,0,0,0,0,0,0,0,0,13,20,1036,10,9,0,0,0,5,0,0,83,1145,11674,1806,1547,305,327,369,407,311,153,353,17257,6724,2978,4442,1374,1826,1875,1647,817,134,306,22119,717,227,342,87,180,145,247,95,24,68,2132,10,7,3,3,9,4,0,0,0,6,48,7448,3216,4786,1462,2008,2028,1896,918,158,383,24298,28,0,5,5,3,0,3,0,0,52,108,19150,5022,6337,1772,2341,2401,2307,1236,310,795,41656
CED803,0,0,0,0,0,1822,64,52,12,10,16,38,15,0,36,2070,286,3,0,0,0,0,0,0,0,12,308,155,4,0,0,0,0,0,0,0,0,164,130,4,3,0,0,0,0,0,0,8,152,0,0,0,0,0,0,0,0,0,8,6,287,8,9,0,0,0,0,0,0,16,322,5,0,0,0,0,0,0,0,0,10,12,582,15,4,3,0,0,0,3,0,40,648,8461,1665,1626,301,265,268,259,125,46,242,13254,10056,7576,7529,1919,2251,2037,1562,540,122,433,34028,1210,713,797,173,243,309,485,190,35,167,4314,14,8,14,4,0,0,3,0,3,12,69,11276,8296,8340,2093,2496,2347,2057,737,161,612,38414,11,9,11,3,5,3,4,0,0,58,103,19749,9969,9973,2398,2768,2616,2315,864,205,918,51771
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,15,0,0,0,5,0,5,0,58,14,9,4,0,0,3,8,0,3,3,50,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,8,4,6,0,6,8,3,3,3,50,0,0,0,0,0,0,0,0,0,3,3,45,15,18,6,0,3,9,3,5,13,121
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
