CED_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
CED408,13,19,0,0,0,0,3,0,0,44,97,461,13,3,10,0,3,3,3,606,416,750,48,41,67,26,11,42,14,1421,19,32,3,3,0,0,0,0,0,69,142,343,21,44,38,16,12,15,7,639,60,68,12,15,12,4,0,5,3,180,1455,3207,401,415,363,191,97,212,68,6398,8,0,4,0,4,0,0,4,0,23,421,363,231,205,103,62,46,106,18,1564,595,471,379,279,170,155,92,130,26,2298,1926,566,5825,730,475,561,1066,1280,207,12634,82,31,110,41,29,58,73,115,11,545,172,81,99,80,41,46,69,92,9,692,50,42,27,23,10,15,9,35,6,221,126,50,105,50,29,42,72,77,68,623,5591,6489,7297,1935,1355,1179,1551,2113,447,27961,16,63,0,9,8,0,0,0,0,96,73,457,12,10,27,5,0,6,3,603,321,1285,33,108,129,37,4,28,19,1973,15,71,0,3,13,0,0,0,0,106
CED409,4,5,0,0,0,0,0,0,0,13,19,96,3,4,5,0,0,5,0,132,97,321,36,90,60,19,55,41,6,734,8,11,7,3,0,0,0,4,0,28,26,97,7,13,13,5,4,8,0,179,24,33,5,5,8,0,0,3,0,76,382,1299,282,332,257,109,174,254,41,3121,3,0,4,5,0,0,6,0,5,21,175,174,146,124,71,41,61,59,12,863,358,301,368,331,176,128,200,156,36,2054,1015,467,5327,1024,650,556,1720,1470,299,12536,43,23,127,87,51,84,176,227,12,832,88,34,96,81,51,39,118,103,19,632,27,14,36,22,17,0,23,42,5,187,55,26,108,60,28,44,165,146,110,736,2334,2902,6552,2176,1397,1021,2698,2519,547,22153,0,27,0,0,0,0,0,0,0,31,15,69,5,4,3,0,0,0,0,97,82,446,25,126,68,19,3,42,8,806,0,22,3,6,0,3,0,0,4,42
CED410,19,58,5,0,9,0,0,0,4,92,154,1150,23,10,29,0,3,9,12,1397,1093,2410,238,251,465,201,203,213,56,5119,33,88,12,7,12,5,3,0,3,172,227,594,32,28,82,16,13,24,7,1024,67,122,11,19,19,9,3,3,0,253,2387,6865,876,724,974,534,451,568,150,13533,0,3,9,3,0,0,5,0,0,24,403,425,281,167,134,107,90,89,23,1712,532,538,510,305,247,206,216,221,33,2817,1050,426,3306,569,441,430,539,670,117,7539,37,37,61,48,22,38,23,39,3,309,105,93,94,66,58,87,46,55,16,610,46,96,44,24,22,24,20,31,3,310,81,109,57,40,36,32,51,55,69,526,6232,13018,5547,2259,2543,1690,1667,1967,505,35429,13,74,0,9,13,3,0,0,0,111,117,875,23,17,48,4,0,7,5,1090,682,2771,131,585,620,133,18,147,75,5173,25,136,0,19,9,8,0,4,0,213
CED494,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,26,9,0,0,0,0,15,3,59,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,17,8,3,49,8,6,5,17,20,4,121,0,0,0,0,4,3,0,3,0,9,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,7,0,17,30,51,59,18,14,18,31,45,7,264,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,0,16,0,0,0,0,0,0,0,28,17,116,3,6,3,0,0,0,0,142,264,446,74,45,77,27,54,26,10,1031,3,23,6,9,3,0,0,3,0,47,52,167,21,31,24,8,7,4,0,308,34,58,13,15,9,0,0,0,3,136,658,1825,496,329,256,139,278,185,51,4215,3,3,6,0,0,3,4,3,0,27,313,288,385,162,105,56,140,73,23,1553,509,452,704,357,181,113,272,150,32,2774,1310,603,8495,960,572,414,2044,1434,312,16136,48,23,169,100,35,85,181,243,3,903,73,49,153,58,30,35,146,98,8,649,43,43,84,25,19,9,54,33,5,318,50,49,162,58,36,31,142,100,97,718,3386,4167,10772,2155,1355,919,3326,2359,550,28988,5,54,0,4,8,0,0,0,0,72,8,109,0,4,8,5,0,0,0,139,155,632,37,119,117,46,11,25,9,1137,4,45,0,9,8,4,0,6,0,74
CED502,0,17,0,0,0,0,3,0,0,27,31,216,8,10,10,8,12,3,4,293,364,946,153,138,203,80,161,89,30,2162,5,42,4,9,8,0,8,0,4,86,47,215,29,20,21,7,16,10,0,368,28,59,14,10,16,6,4,0,0,130,784,2696,814,447,541,229,604,364,99,6578,3,4,5,5,0,0,9,9,0,33,255,288,428,158,128,73,212,119,28,1678,387,370,829,333,238,120,476,245,40,3043,927,444,6204,639,520,402,1775,1269,219,12399,30,25,154,73,47,95,151,193,11,768,52,35,123,70,47,36,112,97,8,585,44,51,82,25,18,16,87,43,6,374,58,59,160,49,38,34,154,109,118,787,3021,5463,9001,1984,1823,1107,3776,2555,578,29308,10,29,4,3,6,0,0,4,0,48,15,154,10,7,13,0,0,3,3,208,179,923,77,306,303,104,18,88,18,2015,8,56,0,16,14,4,5,3,0,107
CED503,0,6,0,0,0,0,0,0,0,15,21,88,6,0,3,0,0,9,3,127,203,346,37,33,32,18,31,15,11,726,4,18,0,0,0,0,0,0,0,32,59,133,25,23,14,7,7,8,0,270,36,24,12,9,6,0,0,0,0,93,614,1365,269,179,170,110,164,125,35,3036,5,0,0,7,0,0,6,0,0,10,286,241,263,106,76,45,112,71,25,1232,387,306,444,196,114,102,198,119,25,1887,1278,489,7127,520,372,342,1919,1145,282,13470,36,16,142,64,34,61,122,170,5,643,68,33,108,42,14,37,131,64,12,508,46,40,62,12,8,0,39,21,6,234,62,44,120,39,21,30,122,77,98,611,3113,3155,8615,1225,868,754,2846,1809,504,22888,3,32,0,0,8,0,0,0,0,48,13,82,7,4,9,4,0,4,5,120,148,458,16,75,67,29,14,14,0,825,3,53,0,7,0,0,0,0,0,70
CED504,11,19,3,0,7,0,0,0,0,33,35,212,3,5,3,0,3,6,3,281,382,982,166,125,137,103,155,102,24,2177,16,41,7,0,8,3,8,0,0,78,73,283,30,26,34,14,17,14,4,487,35,58,12,15,18,4,3,0,0,141,1104,3524,745,495,645,355,502,445,93,7898,8,3,7,8,0,0,0,4,0,35,291,315,386,142,151,75,177,144,24,1702,451,411,766,337,214,177,316,254,41,2964,934,471,5797,658,501,436,1289,1176,206,11473,43,31,134,86,44,69,103,171,8,690,60,49,133,83,42,41,110,101,9,628,34,61,76,31,39,16,53,55,13,371,68,81,156,74,34,38,113,132,117,823,3541,6531,8412,2091,1883,1332,2844,2609,551,29789,4,44,0,5,3,0,0,0,0,55,19,219,9,4,17,5,0,0,0,277,267,1053,68,221,259,112,14,74,27,2087,13,78,0,11,8,4,0,3,0,122
CED505,19,75,0,3,0,0,0,4,0,106,229,1519,20,13,15,7,0,3,15,1837,1656,3195,135,136,252,119,98,169,53,5818,59,135,0,4,8,7,0,6,4,230,309,746,37,37,56,10,3,13,12,1230,82,105,7,21,15,10,0,4,0,251,3808,8756,666,621,852,599,302,453,213,16265,0,5,4,3,0,0,0,0,0,9,476,536,243,115,98,102,56,91,29,1744,521,457,405,209,144,162,100,132,14,2154,851,326,2626,386,216,241,359,448,101,5559,32,20,54,52,24,48,39,51,4,321,86,67,65,36,33,48,30,37,5,405,72,160,35,20,20,11,12,20,11,368,98,118,67,26,35,30,24,42,83,518,8313,16211,4363,1693,1788,1373,1036,1491,547,36809,21,123,4,6,14,0,0,0,0,177,147,1189,15,14,49,7,0,0,16,1433,886,3186,77,286,470,124,13,104,52,5199,59,158,3,15,15,4,0,5,3,250
CED506,3,12,0,0,0,0,0,0,0,17,34,115,0,3,4,0,4,0,4,168,250,456,74,36,41,13,31,38,7,951,7,17,7,4,0,0,0,0,0,34,74,217,14,22,23,3,11,13,0,379,48,49,14,26,5,0,0,5,0,148,935,1876,449,265,176,96,181,228,40,4249,3,0,8,0,0,0,0,7,0,28,350,319,295,157,69,46,133,105,20,1495,486,328,525,294,127,62,203,158,29,2216,2020,774,9649,705,501,378,2656,1659,404,18747,86,58,165,86,49,91,177,207,19,938,125,68,104,52,27,50,118,134,15,690,43,34,66,15,10,7,36,50,5,275,148,77,178,69,17,41,213,180,150,1082,4608,4411,11551,1732,1056,787,3766,2786,710,31411,6,28,0,0,0,0,0,4,0,50,24,127,0,5,8,0,0,0,4,171,244,788,31,86,100,35,3,21,7,1320,3,44,0,8,5,0,0,0,6,70
CED507,3,19,0,0,0,0,0,0,0,21,39,141,0,0,6,0,0,7,0,204,194,403,38,33,19,5,27,26,11,757,7,15,3,0,0,0,0,0,0,32,76,236,14,21,20,12,7,15,0,398,42,45,12,8,4,5,0,6,0,124,841,2000,391,225,157,107,155,285,37,4201,6,0,9,0,0,0,3,4,0,20,316,261,264,73,56,64,117,97,24,1277,413,332,493,174,94,103,142,177,29,1961,1250,457,7372,553,391,372,1874,1398,264,13927,47,29,162,50,25,89,128,198,4,739,79,34,91,53,14,54,99,92,10,536,35,43,41,17,10,5,34,46,0,230,92,56,112,20,14,43,128,116,77,656,3446,4084,8998,1234,818,858,2711,2466,460,25071,17,41,4,4,4,0,0,0,0,64,16,131,3,5,6,0,0,5,0,165,115,592,20,71,71,27,4,25,3,932,3,56,0,0,3,3,0,0,0,71
CED508,12,45,0,0,5,0,0,0,0,58,98,593,16,7,7,0,6,6,9,740,671,1428,152,82,158,55,53,47,42,2685,20,52,3,3,5,0,0,0,4,85,173,447,40,30,34,18,15,15,5,762,61,85,13,19,20,6,3,0,4,205,1646,4776,739,507,560,296,304,303,95,9224,5,0,9,6,5,0,4,6,0,29,399,485,407,128,120,69,111,93,28,1840,561,484,683,258,179,149,177,185,43,2723,1296,622,6142,614,473,352,1107,1010,213,11828,56,49,116,70,26,61,78,154,9,618,119,78,126,66,36,61,87,75,8,652,53,104,97,26,12,10,26,36,8,368,91,110,143,48,31,32,78,71,98,692,5248,9343,8674,1870,1672,1103,2042,1987,558,32502,8,71,5,3,6,5,0,0,0,102,55,582,3,11,23,6,5,5,6,692,423,1847,69,180,255,60,3,20,18,2871,26,107,0,16,17,3,0,0,0,171
CED509,6,18,0,4,0,0,0,0,0,34,40,208,3,0,6,3,0,3,0,264,391,741,76,77,117,43,76,39,21,1576,14,32,3,13,7,4,8,0,0,79,102,286,28,23,34,5,24,11,7,519,55,73,15,30,20,0,3,0,0,206,1183,2727,535,384,448,200,348,206,60,6098,0,4,7,3,0,0,6,0,0,22,343,403,386,178,132,73,170,83,20,1782,581,456,652,333,196,152,333,178,30,2906,1502,703,7212,753,582,437,1743,1053,266,14232,63,23,133,87,31,77,141,165,9,739,80,55,124,72,40,36,116,86,12,636,46,66,79,27,26,14,53,28,7,337,86,67,138,51,31,36,106,72,112,692,4491,5850,9397,2043,1674,1084,3117,1928,550,30130,9,49,4,3,8,0,0,0,0,71,31,211,3,5,9,0,0,0,0,267,277,981,49,187,170,76,15,35,17,1807,20,73,0,7,19,3,0,0,0,122
CED510,26,33,0,4,4,0,0,0,0,67,72,400,9,8,14,5,0,4,6,518,812,1275,87,68,133,35,35,31,25,2490,30,63,4,0,7,0,0,0,0,97,192,456,20,32,38,11,7,11,6,773,97,94,11,39,23,4,3,3,4,273,2254,4568,551,459,597,329,174,209,97,9233,8,4,11,0,0,0,0,0,0,25,571,603,413,180,146,95,80,83,28,2195,669,544,633,294,176,152,112,118,27,2726,1504,631,6393,619,516,428,960,942,203,12188,36,26,84,60,30,51,51,100,9,454,127,72,123,65,48,48,48,70,8,614,93,101,59,23,10,12,21,21,5,350,83,92,92,51,35,44,51,53,76,576,6571,8960,8500,1906,1782,1199,1536,1642,499,32587,11,94,3,0,11,0,0,0,0,117,47,375,8,15,20,4,0,0,3,470,358,1388,40,96,194,47,3,16,18,2166,36,111,0,7,17,5,0,0,3,178
CED511,0,11,0,0,0,0,0,0,0,15,33,118,7,0,4,0,0,3,0,171,183,410,31,30,22,8,18,22,9,742,12,19,0,0,0,0,0,0,0,35,70,181,18,16,9,3,13,12,0,320,29,34,5,7,3,0,4,0,0,88,1048,1650,280,173,108,69,189,224,27,3778,0,6,7,3,0,0,0,0,0,21,382,194,176,85,60,48,106,74,13,1143,461,256,356,195,56,67,179,132,26,1736,2076,424,7066,544,294,373,2155,1444,257,14634,96,29,165,64,30,78,186,201,11,861,156,31,84,48,22,30,139,98,5,620,64,27,32,8,4,9,31,36,10,221,159,42,154,56,15,29,176,171,98,905,4771,3425,8380,1241,636,729,3214,2428,464,25288,7,40,0,0,0,0,0,0,0,58,28,107,5,0,13,0,0,3,0,162,157,554,12,60,74,14,12,26,8,914,10,40,0,3,6,0,0,0,0,59
CED512,12,24,5,4,0,0,0,0,0,40,29,155,8,0,7,0,0,0,0,202,373,744,68,58,108,46,66,43,16,1526,20,31,3,3,4,5,7,0,0,68,78,223,19,32,21,12,10,5,5,401,51,70,5,22,12,0,3,0,4,172,1106,2591,555,446,423,259,312,245,47,5978,0,0,7,7,0,0,7,0,0,25,389,389,382,173,131,80,137,98,18,1800,585,532,651,379,208,168,245,186,46,3000,1393,627,7995,745,631,445,1649,1378,278,15144,42,32,123,99,53,83,105,191,7,736,94,63,147,58,50,47,114,98,6,680,64,74,76,27,20,22,47,41,13,377,76,54,145,57,29,26,99,91,116,696,4299,5602,10188,2103,1707,1209,2805,2388,563,30863,11,54,4,3,5,0,0,0,0,75,19,114,0,6,11,0,0,0,3,159,186,844,61,145,175,84,9,28,16,1549,6,70,4,9,11,3,0,3,0,105
CED513,16,41,3,3,6,0,4,0,0,75,110,815,15,8,23,4,8,3,0,985,1082,2878,215,189,294,130,123,166,56,5136,22,76,5,7,8,14,3,0,0,132,231,797,41,40,77,19,29,26,8,1261,109,181,14,28,24,8,9,7,9,376,2749,8471,996,863,1084,541,473,599,168,15958,0,4,8,5,3,0,0,8,0,34,474,555,449,196,160,100,103,114,25,2181,623,620,791,360,257,224,211,274,48,3402,1012,565,4204,656,472,393,801,754,138,8997,41,23,76,78,43,69,64,96,5,496,88,62,90,80,41,57,59,62,6,531,75,126,52,40,35,19,30,44,16,431,79,117,104,54,43,39,76,74,123,712,6695,15328,7061,2610,2573,1626,1987,2232,592,40706,22,93,3,7,16,5,0,0,0,149,78,741,9,5,38,5,0,7,5,892,769,3015,124,320,494,161,26,150,42,5105,30,137,3,13,23,4,0,5,6,214
CED514,15,47,3,0,0,0,0,0,0,65,91,723,14,4,16,0,16,10,6,884,827,2209,199,202,282,162,248,192,61,4389,24,75,4,0,12,10,4,8,3,133,184,482,36,40,46,23,23,31,8,863,76,102,11,18,19,3,9,9,6,247,2072,5992,1109,755,925,489,699,630,164,12834,3,3,15,9,0,4,4,5,0,45,360,406,465,151,132,100,213,115,27,1967,567,513,903,371,279,192,395,307,61,3596,1012,594,5331,627,526,423,1282,940,210,10942,48,35,137,96,41,83,119,156,4,719,88,48,115,74,62,43,108,57,13,606,67,110,92,34,25,18,52,59,5,461,69,105,150,62,42,39,117,108,162,856,5505,11445,8581,2443,2404,1589,3277,2630,725,38609,16,78,0,7,7,6,0,4,0,109,51,597,12,16,31,10,3,3,5,724,511,2071,137,405,467,174,27,203,59,4066,22,84,4,11,22,5,0,7,0,153
CED515,29,45,3,0,6,4,0,0,0,85,153,1013,28,7,15,5,10,8,8,1248,1062,2315,203,112,325,109,128,110,52,4412,42,87,8,8,8,0,3,0,9,162,232,560,45,40,65,13,13,22,6,996,60,102,14,16,22,5,3,5,3,245,2624,6656,935,550,956,484,444,423,144,13215,6,7,7,0,6,0,0,3,0,40,447,482,403,162,146,103,138,101,36,2014,496,447,609,218,225,172,240,150,31,2593,1126,484,3987,484,400,348,740,704,130,8402,37,19,92,71,32,76,74,114,3,524,88,81,106,55,43,45,62,52,8,542,83,110,58,32,30,24,20,28,8,395,83,109,105,38,26,37,50,66,107,617,6577,12517,6593,1791,2300,1428,1935,1806,536,35491,19,98,0,3,10,4,0,0,0,140,88,695,17,9,29,3,3,8,9,849,532,2141,112,288,523,120,12,56,20,3802,34,143,4,15,8,3,0,0,5,213
CED594,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,15,5,5,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,13,48,11,12,6,9,9,23,0,123,0,0,0,0,0,0,0,0,0,0,3,4,6,5,0,0,3,4,0,24,7,8,16,5,7,0,4,8,0,55,10,14,149,10,7,6,46,45,5,296,0,0,4,0,0,0,3,9,0,16,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,4,3,16,40,106,188,38,25,15,72,95,13,595,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,11,0,17,0,6,3,0,0,8,0,38,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,5,0,0,0,0,13,0,33,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,0,0,6,0,0,0,0,3,0,15,4,6,41,0,0,0,13,15,3,100,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,4,4,34,59,0,3,0,20,49,12,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,5,17,0,4,6,0,0,0,0,28,35,253,11,9,6,0,0,6,0,328,215,457,119,140,53,66,143,161,16,1368,12,25,0,6,3,0,0,4,0,47,43,157,14,14,3,6,0,14,4,252,29,60,3,15,11,0,0,3,3,130,601,1771,268,329,177,126,173,231,41,3732,0,3,0,0,0,0,0,0,0,6,179,191,118,76,50,25,35,38,5,718,265,193,222,154,102,78,79,92,26,1216,1215,308,3255,448,322,333,838,667,141,7526,38,19,50,46,25,34,57,93,4,368,42,26,52,29,22,36,50,35,3,298,17,32,16,12,5,4,10,26,8,140,57,32,62,38,13,22,75,77,55,437,2751,3533,4195,1337,800,741,1461,1453,305,16575,3,25,0,0,0,0,0,0,0,33,28,203,3,9,13,0,0,0,0,258,130,796,33,203,91,58,3,67,18,1402,7,27,0,9,3,0,0,0,4,52
CED602,4,14,0,0,0,0,0,0,0,20,15,78,0,0,4,0,4,0,3,103,119,253,48,58,34,5,28,100,10,652,0,13,4,0,0,0,0,3,0,22,34,112,10,18,12,0,4,9,4,189,25,42,7,9,5,5,0,0,0,92,394,1099,159,178,75,50,43,163,27,2186,3,0,0,0,0,0,0,0,0,7,162,132,71,66,42,16,24,34,4,544,283,195,184,122,84,57,59,74,23,1068,1309,310,3903,474,285,264,1161,951,154,8816,34,17,51,35,17,40,77,117,4,394,47,26,42,42,17,26,49,64,6,321,18,11,20,12,4,0,15,14,0,100,71,32,66,31,10,21,111,105,73,517,2509,2315,4562,1044,581,486,1571,1644,310,15028,4,18,0,0,0,0,0,0,0,19,13,97,0,6,6,0,0,0,0,121,93,458,14,83,43,14,0,40,4,754,0,21,0,4,4,0,0,0,0,36
