CED_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,42,12,15,0,63,0,0,0,69,3,0,72,9,3,0,15,30,5,0,5,29,0,0,26,2344,213,101,23,2683,34,10,44,2733,117,7,2848,30,3,0,0,27,8,0,11,38,4,0,45,57,7,0,0,66,3,0,3,73,5,0,78,88,12,0,0,98,11,5,14,109,7,0,116,2427,222,101,23,2778,46,12,61,2840,122,7,2971,521,70,23,13,637,15,6,14,654,99,4,754,10,0,0,5,11,0,0,0,11,0,5,14,2962,298,127,47,3426,60,18,77,3509,222,15,3742,358,41,3,0,400,3,0,6,406,32,0,428,311,31,16,3,362,6,0,3,365,16,0,382,9,0,6,0,18,4,0,3,22,5,0,21,0,0,0,3,8,0,0,0,4,3,0,10,681,74,24,10,785,8,3,11,795,49,0,847,4,0,0,0,6,0,0,0,9,0,0,14,23,0,0,0,22,0,0,6
CED502,39,8,5,0,58,0,0,0,58,8,0,65,16,8,0,9,35,0,0,0,35,0,3,38,2016,287,52,41,2390,34,6,46,2436,152,5,2593,34,4,0,0,43,7,0,7,47,8,0,52,52,19,0,0,72,0,4,0,77,10,0,82,84,23,0,0,111,7,4,11,114,20,0,135,2102,309,52,41,2502,43,12,53,2556,167,5,2725,643,134,19,13,806,18,6,27,833,169,0,1005,0,3,0,7,6,0,0,0,6,4,3,18,2747,447,65,59,3315,60,24,80,3397,343,12,3752,402,70,3,4,486,3,0,5,491,33,0,515,384,73,11,3,462,10,0,12,468,17,0,487,23,3,0,0,33,0,0,0,33,0,0,33,4,0,0,11,11,0,0,0,11,0,0,11,810,140,18,19,984,6,3,12,996,47,0,1044,18,9,0,0,26,0,0,0,29,5,0,28,24,5,0,0,23,0,0,0
CED503,42,9,12,0,63,0,0,0,64,4,0,66,9,0,0,15,23,0,0,0,25,0,0,25,1974,214,89,29,2306,32,3,34,2341,110,0,2446,11,3,3,0,21,0,3,5,23,3,0,28,29,3,5,0,37,0,0,0,37,0,0,37,46,4,3,0,56,0,3,5,60,3,0,65,2015,220,95,30,2355,34,6,37,2395,114,0,2512,357,49,30,11,443,14,0,13,451,72,0,527,0,0,0,3,4,0,0,0,4,0,10,11,2372,267,122,46,2804,48,9,52,2858,183,13,3053,305,44,10,0,360,5,3,4,365,18,0,387,249,39,4,5,293,3,0,9,301,15,0,319,11,0,5,0,20,0,0,0,20,0,0,24,0,0,0,4,4,0,0,0,8,0,0,8,574,80,22,7,679,5,0,13,690,36,0,729,3,0,0,0,5,0,0,0,5,0,0,11,6,0,0,0,10,0,0,0
CED504,28,13,0,0,42,0,0,0,42,3,0,40,9,4,0,25,36,0,0,0,39,3,0,42,1906,326,30,41,2304,38,14,51,2351,157,6,2512,19,13,0,0,34,5,4,4,37,7,0,47,45,20,0,0,60,0,3,7,70,11,0,80,65,31,0,0,99,6,6,11,107,17,0,123,1969,357,30,43,2399,42,19,61,2462,174,5,2639,487,129,18,13,650,33,17,48,698,221,3,924,5,0,0,4,10,0,0,0,10,3,5,13,2460,487,51,61,3060,76,35,110,3165,401,14,3576,499,89,12,3,600,9,4,8,607,30,0,639,451,99,10,6,566,5,4,10,576,50,0,628,11,3,3,0,19,0,0,0,17,0,0,20,5,0,0,10,15,0,0,0,18,4,0,23,968,187,26,21,1195,18,3,22,1215,90,0,1306,10,5,0,0,11,0,0,3,16,0,0,21,21,6,0,0,27,0,3,4
CED505,35,3,5,0,41,0,0,0,41,0,0,48,5,0,0,9,14,4,0,4,19,0,5,20,3075,377,39,16,3506,39,14,55,3558,142,5,3704,25,0,0,0,23,4,3,10,31,0,0,31,50,3,0,0,53,4,0,4,57,0,0,58,75,0,0,0,78,10,3,9,90,0,0,90,3144,379,39,16,3581,51,17,68,3648,147,5,3796,580,66,9,5,653,12,4,11,666,50,0,720,3,0,0,0,3,0,0,0,3,0,4,6,3728,445,46,29,4243,61,23,77,4324,202,6,4525,761,109,3,0,880,22,3,19,908,38,3,946,920,138,18,6,1072,4,3,10,1085,47,0,1131,27,4,11,0,38,0,0,0,38,5,0,41,11,0,0,3,9,0,0,0,9,0,0,9,1715,252,29,4,2006,28,4,31,2035,90,7,2130,11,0,0,0,10,0,0,0,7,0,0,7,17,0,0,0,19,0,0,0
CED506,43,4,9,4,59,0,0,0,59,3,0,61,13,0,0,21,35,4,0,4,37,0,0,34,1816,205,84,39,2136,25,6,28,2170,101,0,2269,11,0,0,5,15,8,0,8,23,0,0,20,16,3,0,0,27,0,0,0,27,0,0,22,29,3,0,5,40,8,0,8,46,3,0,47,1846,205,82,45,2174,35,6,37,2212,99,0,2319,218,35,14,15,277,14,0,14,299,103,0,403,4,0,0,6,10,0,0,0,10,0,9,17,2066,242,101,58,2466,53,6,58,2522,205,10,2734,111,12,0,0,122,0,0,0,122,7,0,126,74,9,4,0,85,0,0,0,92,0,0,88,6,0,3,0,8,0,0,0,8,0,0,11,0,0,0,3,3,0,0,0,0,0,0,0,190,21,10,6,221,0,0,0,222,12,0,234,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
CED507,45,10,21,0,75,0,0,0,75,0,0,74,7,0,0,16,23,0,0,0,26,0,0,27,2258,297,124,31,2711,30,0,35,2751,104,0,2855,8,0,0,0,6,4,0,4,16,0,0,16,27,3,0,0,24,8,0,8,33,0,0,33,30,3,4,0,37,7,0,7,50,0,0,51,2291,300,127,31,2752,40,4,41,2798,103,0,2901,272,40,13,10,336,4,0,3,337,56,0,394,3,0,0,4,5,0,0,0,5,0,5,13,2573,345,138,42,3096,42,6,46,3141,158,5,3305,104,16,4,0,122,0,0,0,122,4,0,127,124,19,4,0,148,0,0,0,150,9,0,160,12,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,238,34,10,0,280,0,0,0,281,15,0,296,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
CED508,31,3,5,0,52,0,0,0,52,0,5,49,9,0,0,5,18,0,0,0,18,0,0,18,2244,259,58,20,2579,29,12,41,2619,102,7,2723,12,4,0,0,19,3,0,3,22,5,0,26,36,6,3,0,41,0,0,0,43,3,0,50,47,6,3,0,59,3,0,3,62,9,0,77,2289,272,60,19,2641,34,12,43,2683,111,7,2798,324,46,6,3,382,11,0,7,391,54,0,447,3,0,0,0,8,0,0,0,8,0,0,6,2623,313,64,28,3027,43,11,52,3078,166,6,3249,498,58,9,3,566,5,0,7,574,31,0,602,457,56,6,6,521,8,0,5,536,27,0,558,14,5,0,0,22,0,0,0,22,0,3,26,0,0,0,3,8,0,0,0,8,0,0,7,971,115,22,11,1120,16,6,19,1137,58,3,1192,12,0,0,0,8,0,0,0,13,0,0,13,12,0,0,0,10,0,0,0
CED509,41,9,15,0,67,0,0,0,68,9,0,72,10,0,0,13,24,0,0,0,28,0,0,28,2604,302,92,28,3028,42,13,49,3080,97,5,3179,24,5,0,0,27,5,0,5,28,3,0,30,36,3,0,0,41,5,0,5,46,4,0,51,60,10,0,0,66,3,0,3,77,4,0,82,2663,312,92,32,3095,38,13,57,3151,104,5,3261,431,58,21,13,525,7,3,12,534,85,0,621,0,0,0,4,12,0,0,0,12,0,5,13,3096,369,114,49,3628,55,18,70,3697,185,4,3893,486,43,20,6,553,9,3,12,562,24,0,586,442,61,13,0,511,10,0,10,516,11,0,537,14,3,9,0,28,0,0,0,31,0,0,31,0,0,0,8,6,0,0,0,6,0,0,6,940,107,35,10,1093,22,3,21,1122,37,0,1159,7,5,0,0,15,0,0,0,15,0,0,15,14,0,0,0,15,0,0,0
CED510,40,3,7,0,52,0,0,0,52,4,0,58,13,0,0,9,23,0,0,0,24,0,0,23,3319,339,72,31,3753,60,3,64,3823,124,6,3951,17,0,0,0,21,5,0,5,21,4,0,30,42,5,0,0,45,0,0,0,45,0,0,47,58,7,0,0,64,5,0,5,72,6,0,75,3378,345,72,31,3817,66,3,70,3888,129,6,4029,409,43,16,3,471,6,0,6,478,43,0,523,6,0,0,0,4,0,0,0,4,0,0,9,3795,383,92,33,4295,70,9,80,4374,178,10,4552,676,63,15,4,752,11,6,14,767,22,5,793,766,84,21,7,884,13,4,22,899,33,0,932,28,0,0,0,26,0,0,0,26,4,0,37,0,0,0,4,9,0,0,0,9,0,0,9,1473,147,36,17,1674,25,4,33,1702,61,5,1770,10,0,0,0,12,3,0,3,13,0,0,15,26,6,0,0,35,4,0,4
CED511,27,4,16,5,49,5,0,5,55,3,0,54,7,0,0,22,27,0,0,0,27,0,0,32,1744,245,74,46,2109,15,10,28,2142,104,5,2248,6,0,0,0,8,4,0,4,15,5,0,20,12,0,0,4,21,0,4,4,24,3,0,25,23,5,0,4,31,5,4,5,33,5,0,44,1767,246,74,46,2139,26,13,34,2175,114,5,2287,224,37,8,14,285,18,0,22,309,78,0,391,3,0,0,0,6,0,0,0,8,0,3,15,1992,292,87,59,2428,38,12,52,2484,197,10,2694,84,8,0,0,93,0,0,0,98,3,0,100,68,7,3,4,80,0,0,0,83,5,0,83,4,0,3,0,11,0,0,0,11,0,0,11,0,0,0,3,8,0,0,0,8,0,0,8,156,14,8,11,189,0,0,0,190,6,0,202,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0
CED512,56,6,14,9,79,0,0,0,79,7,0,84,12,0,0,23,29,0,0,0,33,0,0,34,2890,339,104,45,3377,41,7,50,3430,108,3,3544,34,8,0,0,37,3,0,3,41,3,0,49,51,0,0,0,65,3,0,6,70,0,0,67,87,8,0,0,96,6,0,6,107,4,0,113,2974,351,102,46,3479,47,8,58,3536,114,3,3662,479,86,18,22,603,10,4,15,612,108,0,720,4,0,0,0,10,0,0,0,10,0,11,20,3460,440,119,66,4084,57,12,72,4157,224,20,4397,575,53,12,0,647,9,0,8,655,23,0,677,490,81,15,7,586,4,0,8,598,19,0,613,14,6,7,0,26,0,0,0,29,0,0,32,3,0,0,10,19,0,0,0,19,3,0,20,1086,138,33,17,1281,18,8,21,1295,43,4,1345,8,0,0,0,11,4,0,4,10,0,0,11,20,0,0,0,28,6,0,6
CED513,15,10,0,0,23,0,0,0,23,4,0,30,8,0,0,4,16,0,0,0,16,0,0,16,1664,256,22,10,1957,41,4,45,2003,82,3,2090,15,0,0,0,19,3,0,3,25,0,0,26,28,0,0,0,32,5,0,5,37,8,0,43,42,3,3,0,46,13,0,13,57,5,0,66,1709,257,23,10,2000,52,4,57,2058,94,3,2157,265,29,5,14,309,5,0,8,318,43,0,366,3,0,0,5,10,0,0,0,10,0,0,11,1971,292,30,32,2323,51,4,66,2384,142,3,2532,469,58,11,0,536,6,0,9,549,18,0,564,409,77,8,0,497,5,4,8,504,14,0,522,16,0,3,0,26,0,0,0,26,0,0,26,0,3,0,4,5,0,0,0,5,0,0,10,896,145,21,6,1065,15,3,23,1081,37,0,1122,3,0,0,0,6,0,0,0,6,0,0,6,14,0,0,0,13,7,6,9
CED514,26,5,10,0,43,0,0,0,43,8,0,48,5,4,0,7,17,0,0,0,18,0,0,21,1853,259,27,18,2164,28,12,39,2200,109,4,2313,15,9,0,0,21,0,0,0,24,8,0,32,35,5,0,0,38,0,0,0,42,5,0,44,45,16,0,0,61,3,0,3,66,13,0,78,1902,270,28,21,2219,39,12,41,2266,116,4,2389,360,53,5,15,436,19,9,27,460,103,0,569,0,0,0,0,0,0,0,0,0,0,0,10,2262,325,39,38,2658,56,13,72,2731,222,6,2961,473,63,3,5,538,6,5,16,560,30,5,589,411,63,10,4,482,6,7,16,499,26,0,523,13,0,3,0,9,0,0,0,9,0,0,9,4,0,0,6,11,0,0,0,11,0,0,11,893,123,22,9,1049,17,16,28,1076,51,5,1130,11,0,0,0,16,0,0,0,20,3,0,17,11,0,0,0,12,0,3,4
CED515,49,6,4,3,68,0,0,0,68,0,0,71,8,0,0,9,14,0,0,0,14,0,0,15,3419,429,65,22,3934,45,18,60,3997,173,10,4182,35,11,3,0,49,12,0,11,60,0,0,61,58,21,0,0,77,16,0,16,95,4,0,99,92,31,5,0,123,24,0,27,153,10,0,160,3516,456,66,22,4068,72,16,84,4151,180,10,4342,648,86,13,11,764,16,0,13,778,86,0,862,0,0,0,0,0,0,0,0,0,0,6,8,4167,543,85,36,4830,87,15,97,4931,263,20,5214,937,85,18,6,1047,19,9,28,1077,48,0,1123,930,150,24,4,1104,22,8,25,1132,58,3,1191,32,7,19,0,51,0,0,0,51,0,0,60,4,0,0,8,20,0,0,0,20,0,0,20,1905,242,56,20,2219,42,13,58,2280,109,3,2394,22,0,0,0,28,5,0,9,36,9,0,42,32,3,0,0,39,11,0,11
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,28,9,6,3,40,0,0,0,40,0,0,40,11,0,0,10,26,0,0,0,26,0,0,26,1300,225,27,24,1575,12,9,23,1594,86,0,1681,5,0,0,0,11,4,0,4,12,0,0,16,9,11,0,0,14,4,0,5,23,3,0,26,11,13,0,0,21,5,0,8,27,4,0,36,1313,237,27,24,1598,20,9,25,1629,96,0,1719,198,44,3,3,252,7,4,14,267,96,0,360,0,0,0,0,5,0,0,0,5,0,6,3,1515,281,28,31,1851,24,14,42,1892,189,6,2080,206,22,8,0,237,3,0,4,237,17,0,260,166,38,6,0,208,3,0,3,211,14,0,224,7,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,382,59,12,3,456,4,0,10,463,33,0,491,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0
CED602,24,0,8,0,34,0,0,0,34,4,0,36,0,0,0,17,19,0,0,0,21,0,0,24,1158,180,69,30,1435,16,10,23,1462,85,0,1545,17,4,3,0,21,0,0,0,24,0,0,23,14,0,0,0,10,3,0,3,20,4,0,23,29,6,3,0,38,3,3,9,42,4,0,45,1190,181,70,31,1472,21,11,29,1500,87,0,1592,167,43,12,3,231,10,4,15,238,103,0,347,0,0,0,0,0,0,0,0,0,0,3,4,1357,223,81,36,1701,26,16,45,1748,194,3,1941,127,14,7,0,144,0,0,0,149,7,0,155,147,27,7,4,183,6,0,6,186,12,0,202,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,4,4,0,0,0,4,0,0,4,276,40,15,8,339,8,0,8,346,18,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CED603,33,10,8,0,51,0,0,0,51,5,0,53,4,0,0,4,10,0,0,0,6,0,0,8,1309,273,24,8,1616,10,3,16,1626,77,0,1706,9,8,0,0,13,0,0,0,13,8,0,19,13,0,0,0,13,0,0,0,10,0,0,15,19,8,0,0,26,0,0,0,25,7,0,35,1325,277,30,8,1641,8,3,17,1654,82,0,1741,157,49,6,4,216,8,0,8,224,58,0,279,0,0,0,0,5,0,0,0,5,0,0,0,1487,325,34,7,1854,21,3,24,1879,147,4,2027,236,39,4,0,273,3,0,3,276,19,0,293,235,69,7,0,309,4,0,4,315,15,0,334,10,3,5,0,16,0,0,0,16,5,0,21,0,0,0,4,4,0,0,0,4,7,0,12,475,114,10,7,610,6,0,7,615,43,0,654,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0
CED604,40,9,8,0,59,0,0,0,59,7,0,60,3,0,0,10,14,0,0,0,14,0,0,21,1452,234,39,20,1742,16,7,24,1768,95,0,1863,10,0,0,0,9,0,0,0,13,4,0,17,12,0,0,0,18,0,0,5,19,0,0,19,22,0,0,0,26,7,0,5,30,4,0,33,1476,238,39,26,1771,21,8,28,1795,99,0,1894,155,41,0,4,200,5,0,9,209,76,0,287,0,0,0,0,5,0,0,0,5,0,5,5,1629,275,39,30,1971,24,10,36,2008,174,5,2188,224,25,0,0,254,0,3,4,264,15,0,280,215,43,14,0,273,0,3,3,276,22,0,301,12,4,10,0,20,0,0,0,20,0,0,24,0,0,0,3,5,0,0,0,5,0,0,5,454,76,22,8,560,0,9,10,570,40,0,611,4,0,0,0,4,0,0,0,9,0,0,9,7,0,0,0,7,0,0,0
CED605,37,11,9,0,49,0,0,0,49,4,0,58,3,0,0,8,12,0,0,0,12,0,0,12,1092,204,50,23,1365,12,4,21,1381,107,3,1491,5,3,0,0,12,10,0,5,26,0,0,22,15,0,0,4,22,5,0,8,30,4,0,30,24,6,0,4,34,10,6,15,49,5,0,53,1118,208,50,28,1401,25,6,32,1430,110,3,1546,169,35,15,10,231,10,0,10,244,107,0,346,3,0,0,0,3,0,0,0,3,0,4,10,1287,242,64,34,1630,31,13,46,1671,218,3,1900,119,12,3,0,138,5,0,6,146,8,0,157,137,29,4,0,174,0,5,5,182,17,0,197,7,0,0,0,8,0,0,0,8,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,268,49,11,5,327,5,4,10,338,32,0,371,6,0,0,0,3,0,0,0,3,0,0,6,8,0,0,0,8,0,4,4
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
