CED_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED409,4866,304,9,5178,50,29,0,0,82,20,0,20,107,17,0,119,111,31,0,4,149,29,9,38,185,16,0,203,164,59,4,3,230,48,9,59,284,33,0,322,4079,723,109,66,4977,139,40,173,5150,334,9,5500,1623,507,60,72,2259,116,28,145,2403,821,17,3232,15,7,0,11,35,0,0,0,35,7,28,71,5715,1238,164,150,7267,255,66,322,7589,1158,59,8806,979,159,23,4,1167,18,11,24,1199,97,3,1298,1176,235,31,16,1449,33,6,44,1496,75,0,1574,61,11,15,0,85,0,0,3,88,4,0,94,14,6,0,24,39,0,0,0,42,5,5,51,2232,407,71,45,2750,57,12,71,2819,181,6,3012,32,19,0,0,51,16,0,16,64,7,0,76,34,20,0,3,56,18,7,22,80,11,0,92,67,35,0,4,107,30,7,36,144,20,0,161,2298,433,70,51,2852,90,22,112,2963,202,10,3175,750,248,22,37
CED410,6727,238,17,6979,82,16,0,0,101,11,0,16,111,5,0,121,152,32,0,0,187,11,0,11,196,5,0,200,231,51,0,0,280,24,0,22,309,10,0,319,5839,961,88,40,6931,85,19,105,7035,251,15,7301,994,190,30,15,1230,22,15,38,1270,155,0,1423,8,0,0,7,19,0,0,0,19,6,15,33,6837,1155,118,63,8174,111,32,139,8317,407,34,8755,1496,216,24,8,1745,24,4,29,1772,81,0,1855,1736,271,18,10,2037,21,0,18,2058,75,6,2132,68,10,10,0,87,0,0,0,87,0,3,91,11,0,0,15,25,0,0,0,25,0,0,25,3311,503,48,32,3893,47,6,50,3943,152,9,4104,31,8,0,0,46,9,0,9,47,0,0,48,57,16,0,0,75,3,3,9,78,0,0,83,92,27,0,0,122,7,3,13,132,0,0,136,3404,528,48,32,4011,52,8,63,4070,155,9,4240,459,94,14,9
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,5573,225,18,5820,71,5,10,0,82,11,0,11,98,3,0,101,188,9,21,8,236,5,0,6,244,6,0,255,263,15,26,9,317,18,0,23,335,15,0,355,5008,511,194,79,5801,94,15,109,5910,241,18,6174,1794,192,99,79,2175,70,13,86,2255,200,3,2457,6,0,0,8,16,0,0,0,16,0,31,49,6810,707,299,176,7993,172,27,198,8186,436,55,8681,1260,100,39,11,1407,18,3,16,1427,70,0,1497,1632,148,58,17,1858,32,3,37,1893,44,0,1939,62,4,15,5,83,0,0,0,83,3,0,93,18,0,0,15,31,0,0,0,31,3,6,43,2974,254,106,48,3382,47,3,52,3440,122,14,3571,36,3,4,0,42,10,0,8,54,8,0,61,117,6,6,0,125,5,0,7,131,8,0,142,149,9,8,0,172,13,3,15,186,17,0,210,3125,260,114,46,3552,66,9,71,3622,139,14,3779,817,96,61,37
CED502,6181,207,14,6402,69,23,3,0,95,5,0,10,108,10,0,115,181,40,9,4,239,9,10,14,255,10,0,268,252,56,12,8,333,18,11,30,355,21,0,383,5369,820,118,93,6394,108,36,145,6541,231,14,6787,2311,432,68,74,2882,97,18,116,2996,375,10,3385,15,4,0,20,45,0,0,0,41,0,44,91,7689,1258,181,188,9317,209,55,258,9577,606,76,10260,1137,156,24,8,1322,20,7,29,1352,84,3,1443,1545,232,34,21,1823,21,9,33,1862,63,4,1925,61,12,8,0,88,0,0,0,88,0,0,85,11,0,0,19,33,0,0,0,35,5,5,41,2759,406,67,41,3267,52,22,69,3338,149,13,3494,51,15,0,0,63,7,0,5,68,9,0,75,85,24,0,0,105,3,3,9,119,11,0,126,136,29,0,0,170,11,3,16,183,17,0,204,2893,433,69,44,3436,63,21,82,3522,163,13,3701,1044,204,40,19
CED503,4297,142,10,4444,23,10,0,3,32,8,0,7,47,4,0,47,87,10,3,3,105,6,0,6,120,4,0,123,110,19,3,6,145,15,3,15,161,7,0,163,3723,389,199,81,4391,55,8,71,4459,144,10,4610,1266,160,71,58,1549,29,11,40,1588,178,3,1763,12,0,0,9,21,0,0,0,21,0,30,55,5005,551,268,142,5963,89,18,105,6067,322,39,6433,942,112,32,4,1092,15,0,17,1106,51,0,1162,1372,145,59,17,1591,17,6,21,1607,46,6,1654,49,7,22,0,75,6,0,6,80,6,0,85,12,0,0,14,25,0,0,0,31,5,0,37,2376,254,110,41,2785,32,3,42,2824,108,4,2938,27,6,0,0,37,3,0,3,40,0,0,44,54,11,0,3,65,0,5,9,71,0,0,69,79,18,0,3,100,11,5,12,111,0,0,113,2459,268,110,42,2886,46,10,50,2938,104,5,3053,590,87,48,30
CED504,4883,207,21,5109,51,19,0,3,71,12,0,14,88,6,0,90,148,41,3,14,206,15,0,18,221,24,5,251,199,58,3,14,279,24,0,25,303,28,5,339,4246,686,84,77,5088,73,23,93,5190,237,22,5447,1406,378,35,56,1879,61,29,87,1963,378,23,2365,17,8,0,22,54,3,0,3,53,7,44,104,5675,1074,117,156,7024,136,43,186,7205,623,82,7912,899,148,16,5,1073,21,3,29,1097,74,0,1167,1190,227,24,10,1456,30,0,36,1487,62,0,1554,44,3,0,0,47,0,0,0,51,0,0,51,12,6,0,10,28,0,0,0,28,3,4,34,2143,389,48,26,2605,51,3,59,2663,137,5,2806,26,7,0,0,34,15,0,15,43,8,0,56,79,13,3,0,104,5,3,13,111,9,0,121,103,23,3,9,135,20,3,23,156,15,0,176,2250,411,52,31,2739,70,10,80,2821,148,6,2979,666,182,16,22
CED505,6022,170,5,6201,53,4,0,0,56,3,0,8,63,0,0,65,139,15,3,0,156,5,0,6,164,4,0,175,195,15,3,0,219,11,4,12,231,7,0,234,5472,552,107,33,6167,70,14,81,6251,180,5,6436,1281,132,24,13,1454,23,0,21,1477,113,0,1588,4,6,0,7,14,0,0,0,14,0,18,30,6757,685,135,55,7641,89,18,104,7742,289,25,8058,1408,178,23,0,1607,23,8,29,1637,91,0,1725,1947,231,13,3,2200,21,0,21,2219,24,4,2242,40,4,8,0,52,0,0,0,52,3,0,52,7,0,0,9,22,0,0,0,21,0,6,23,3399,416,41,20,3878,41,8,51,3924,118,9,4049,33,6,0,0,34,3,0,3,40,5,0,42,80,3,0,0,83,7,0,7,90,3,0,98,114,8,0,0,124,8,0,9,132,5,0,135,3517,421,41,20,3999,45,9,56,4056,123,9,4183,752,60,14,4
CED506,6320,255,12,6581,41,3,3,0,47,18,0,18,67,11,0,77,67,3,12,0,94,15,9,25,113,12,0,127,105,10,18,3,133,33,9,43,181,20,0,204,5398,583,264,120,6368,96,34,128,6494,274,17,6785,1124,155,95,59,1439,69,13,87,1519,450,9,1980,19,5,0,12,36,0,0,0,36,3,52,88,6539,739,361,195,7836,161,51,213,8045,732,76,8853,1431,132,42,17,1627,16,6,18,1641,79,0,1725,1489,190,65,20,1758,26,0,25,1787,69,0,1853,77,18,29,4,130,0,0,0,130,8,0,136,18,0,0,31,44,0,0,0,44,5,0,53,3018,342,142,68,3555,42,5,46,3602,161,0,3768,17,0,0,0,18,18,0,19,41,11,0,47,29,6,3,0,44,6,3,7,53,4,0,51,48,7,4,5,60,19,3,27,89,11,0,102,3066,343,139,69,3618,61,8,70,3689,170,0,3865,479,74,43,14
CED507,4987,181,8,5175,12,4,0,0,20,16,0,16,29,3,0,34,91,8,6,0,104,5,0,5,112,0,0,114,99,10,10,0,119,16,0,20,139,9,0,149,4283,504,223,63,5074,41,12,50,5127,188,8,5323,1135,138,65,42,1378,37,11,48,1423,152,0,1578,5,7,0,9,17,0,0,0,17,0,30,47,5428,645,290,110,6467,82,16,101,6568,336,38,6946,971,131,23,8,1133,10,5,14,1149,48,0,1193,1700,211,92,23,2023,21,3,25,2044,72,0,2122,63,3,17,3,86,0,0,0,89,5,0,86,9,3,0,21,32,0,0,0,32,0,3,39,2737,349,129,56,3278,30,5,36,3315,120,5,3445,13,0,0,0,14,4,0,4,20,4,0,25,43,3,0,0,49,0,0,6,57,0,0,56,53,3,0,0,63,10,0,16,78,3,0,80,2794,357,130,56,3341,41,10,49,3392,122,5,3522,472,72,30,19
CED508,5591,196,9,5788,32,6,0,6,39,10,0,10,41,4,0,49,118,10,0,6,131,3,0,3,140,3,0,136,146,11,4,6,173,11,0,11,183,7,0,187,4951,546,124,69,5692,49,26,78,5773,197,10,5979,1096,103,33,19,1253,32,5,36,1287,101,9,1406,8,3,0,0,17,0,0,0,11,0,14,33,6060,657,157,84,6960,85,29,111,7072,308,32,7412,1021,140,23,4,1180,6,4,13,1198,41,0,1240,1655,177,35,19,1884,17,4,19,1902,56,3,1957,50,9,14,0,69,0,0,0,71,4,0,76,6,0,0,5,16,0,0,0,14,0,3,23,2736,326,60,25,3152,27,7,38,3186,95,6,3292,26,5,0,0,26,0,0,0,32,5,0,31,48,14,4,0,62,5,0,7,73,0,0,76,78,9,4,0,92,8,0,6,104,3,0,107,2808,335,66,26,3243,32,6,45,3289,101,13,3401,510,44,13,3
CED509,6064,191,22,6272,64,8,0,0,78,0,0,0,75,0,0,79,142,21,13,0,176,11,0,14,182,0,0,185,213,23,13,0,249,13,0,16,261,5,0,265,5376,637,158,70,6249,73,8,78,6328,194,23,6541,1523,193,75,52,1842,48,16,65,1909,181,5,2093,24,3,0,15,46,0,0,0,46,0,23,66,6927,835,235,139,8140,124,23,141,8282,375,47,8703,1352,161,35,3,1553,15,10,26,1572,76,8,1657,1756,177,47,19,2004,19,0,23,2025,52,0,2076,55,8,11,0,78,0,0,0,80,3,0,82,4,0,0,23,30,0,0,0,31,0,3,35,3175,352,90,42,3659,37,14,49,3703,132,8,3849,28,5,0,0,36,0,0,0,44,4,0,44,67,6,5,4,80,0,0,6,86,8,0,88,94,15,5,4,114,6,0,8,120,11,0,137,3273,360,98,45,3776,37,12,54,3829,143,14,3979,685,100,27,25
CED510,6604,148,14,6768,40,7,0,0,47,5,0,5,51,7,0,54,147,12,4,0,161,0,0,0,165,3,0,166,190,21,0,0,214,5,0,5,217,4,0,222,6013,563,136,49,6758,55,13,64,6820,157,14,6989,1108,98,41,23,1268,14,5,21,1291,65,0,1356,9,0,0,5,14,0,0,0,14,0,17,35,7133,664,176,73,8046,68,11,84,8131,221,35,8385,1449,162,27,5,1637,12,0,19,1660,56,3,1719,2337,184,43,11,2581,22,0,25,2599,51,3,2655,55,9,10,0,67,4,0,4,64,0,0,73,8,0,0,15,27,0,0,0,27,0,6,33,3851,350,82,30,4313,41,9,42,4355,109,12,4472,21,6,3,0,25,3,0,3,33,0,0,33,59,13,0,0,75,0,0,0,78,12,0,86,79,19,4,0,109,5,0,5,109,12,0,119,3935,372,83,32,4413,45,9,49,4467,115,12,4592,566,41,15,10
CED511,5323,189,14,5522,28,5,0,0,37,0,0,0,34,0,0,40,54,6,0,0,62,6,3,10,72,3,7,81,78,17,0,0,98,11,3,8,109,6,7,115,4614,509,148,96,5364,49,11,66,5428,189,16,5637,1118,144,44,55,1362,52,14,67,1429,213,7,1646,19,0,0,9,26,0,0,0,26,6,36,63,5748,654,192,152,6754,106,28,131,6886,411,61,7354,1134,125,23,13,1299,13,0,14,1317,55,5,1373,1500,187,41,8,1741,10,5,18,1761,81,0,1837,59,12,19,0,88,0,0,0,86,7,0,93,22,0,5,19,37,0,0,0,37,3,4,48,2710,330,80,42,3159,22,11,37,3196,143,7,3347,6,3,0,0,13,0,0,0,14,0,0,12,32,9,0,0,33,0,0,0,38,5,0,41,31,10,0,0,47,3,0,3,54,3,0,56,2744,337,82,43,3206,27,11,36,3247,151,10,3406,479,81,23,27
CED512,6843,210,19,7070,47,8,4,0,57,5,0,5,63,6,0,73,179,21,10,4,219,14,5,19,234,16,3,253,224,30,11,8,274,23,5,26,300,22,3,324,6007,686,234,113,7039,83,23,99,7142,234,23,7393,1579,269,67,54,1970,54,7,60,2028,207,6,2244,23,0,0,17,33,0,0,0,41,4,19,56,7601,956,298,189,9048,135,24,160,9205,440,48,9694,1358,127,30,11,1528,19,10,29,1557,68,3,1629,2014,238,57,18,2328,21,6,28,2355,61,4,2418,66,10,18,6,99,0,0,0,100,9,0,108,20,0,0,43,57,0,0,0,60,0,3,66,3461,373,106,73,4015,44,14,57,4065,138,15,4220,30,8,0,0,34,5,0,5,46,6,0,44,88,14,6,7,110,5,0,4,120,10,0,126,117,19,9,7,150,10,0,11,158,16,0,173,3571,397,117,79,4166,56,11,67,4232,154,15,4390,711,113,27,33
CED513,4602,137,14,4750,37,3,0,0,44,0,0,0,51,3,0,45,119,11,9,0,139,4,4,6,146,4,0,151,157,19,9,0,181,5,0,8,192,8,0,201,4073,528,78,21,4700,64,23,88,4786,144,14,4945,924,118,9,23,1074,10,8,22,1090,117,9,1215,3,0,0,14,21,0,0,0,21,0,10,30,4997,651,87,58,5791,79,30,104,5899,261,33,6195,890,139,16,3,1052,13,9,25,1075,36,0,1113,1284,139,9,0,1438,20,0,25,1460,33,5,1494,31,4,0,0,41,0,0,0,41,0,0,42,9,3,0,0,12,0,0,0,12,0,5,13,2212,289,30,6,2543,38,9,45,2585,69,8,2663,18,3,0,0,20,3,0,3,30,4,0,31,55,10,0,0,70,6,3,5,72,7,0,79,75,14,0,0,87,4,3,15,98,9,0,107,2290,301,31,7,2631,41,15,56,2686,77,8,2771,414,47,0,10
CED514,4982,163,17,5167,49,6,0,0,58,0,0,0,62,3,0,68,139,29,0,0,166,5,0,4,173,6,6,186,192,38,0,0,227,11,0,10,236,13,6,248,4357,648,90,47,5144,54,23,76,5220,179,20,5417,1352,257,34,28,1677,70,26,92,1767,203,7,1978,9,0,0,25,36,0,0,0,36,0,24,62,5723,905,125,99,6855,118,48,172,7027,380,52,7457,1003,117,19,10,1139,22,4,22,1166,58,0,1218,1248,177,24,7,1459,25,8,30,1487,27,4,1514,51,6,9,5,71,0,0,0,71,4,0,76,8,0,0,11,18,0,0,0,21,0,0,25,2309,293,59,28,2692,44,13,51,2740,89,3,2835,26,15,0,0,34,4,0,5,42,5,0,43,65,9,0,0,73,3,0,3,77,4,0,84,92,20,0,0,108,3,0,3,116,10,0,122,2397,313,59,28,2798,47,8,53,2850,97,3,2958,538,113,18,17
CED515,6876,193,12,7084,92,10,0,0,103,14,5,16,121,8,0,130,211,30,0,0,241,18,0,20,256,7,0,263,299,40,0,7,344,28,6,34,381,15,0,393,6261,728,83,56,7131,108,19,124,7257,210,12,7478,1600,189,41,25,1852,37,6,42,1892,139,4,2037,10,0,0,19,26,0,0,0,26,0,18,42,7870,915,127,94,9007,143,27,169,9174,348,32,9560,1601,187,21,7,1817,32,12,47,1860,92,0,1953,2204,219,35,18,2475,32,0,36,2512,60,8,2572,45,8,8,0,58,0,0,0,58,0,0,60,14,0,0,12,28,0,0,0,28,3,0,33,3865,412,62,35,4376,64,15,77,4452,152,11,4618,40,10,0,0,55,12,0,9,65,6,0,63,102,20,0,0,125,11,0,14,136,6,0,141,142,29,3,5,172,19,4,22,201,5,0,207,4007,437,70,39,4551,88,17,100,4656,159,11,4824,894,99,28,14
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,2920,127,7,3055,11,6,0,0,24,5,0,5,27,10,0,35,31,7,0,0,35,4,3,5,46,12,0,49,46,10,0,0,52,12,3,14,69,14,0,84,2413,428,54,37,2936,46,13,58,2993,142,7,3139,604,132,8,18,763,32,8,43,808,187,3,1003,6,3,0,3,10,0,0,0,10,0,8,20,3012,565,70,59,3709,77,19,97,3805,336,21,4157,566,91,9,4,674,14,0,13,689,50,0,735,930,195,16,13,1156,20,0,20,1175,50,5,1225,28,20,4,0,59,0,0,0,56,6,0,60,9,0,0,6,17,0,0,0,17,0,0,15,1535,305,33,25,1893,35,3,38,1930,106,4,2038,4,0,0,0,4,8,0,8,10,6,0,17,19,4,0,0,23,5,0,5,26,0,0,26,18,3,0,0,22,11,0,11,36,6,0,44,1553,307,33,25,1918,48,3,49,1968,112,4,2080,298,72,8,12
CED602,2859,122,5,2989,17,4,4,0,29,5,0,8,38,6,0,40,46,3,0,3,50,8,0,6,58,6,0,65,63,9,0,4,84,13,3,17,91,8,0,105,2406,368,70,45,2891,37,23,66,2961,133,5,3098,519,133,29,19,704,27,8,36,731,196,3,934,9,0,0,3,12,0,0,0,12,0,6,18,2928,501,106,67,3602,70,34,97,3703,330,16,4044,574,83,24,4,685,7,4,12,699,39,0,740,862,121,22,13,1017,19,4,22,1037,62,0,1100,42,3,8,0,47,0,0,0,47,3,0,53,10,0,0,15,24,0,0,0,24,0,0,27,1482,208,54,25,1776,28,6,37,1809,104,0,1913,12,3,0,0,13,4,0,5,22,4,0,20,16,5,0,0,28,0,0,0,28,3,0,33,29,8,4,0,40,4,0,5,44,5,0,48,1510,221,56,24,1812,26,9,40,1856,106,0,1960,253,61,18,4
CED603,3009,112,4,3128,27,0,0,0,30,8,0,10,42,6,0,50,49,11,0,0,64,3,0,5,65,5,0,71,75,19,0,0,94,10,0,15,109,16,0,125,2365,618,56,13,3056,44,20,63,3119,127,4,3253,412,118,14,7,552,19,4,24,571,138,0,711,7,0,0,3,5,0,0,0,7,0,9,20,2786,734,72,26,3616,65,20,88,3699,269,14,3987,678,138,14,0,829,10,0,12,845,33,5,884,802,214,10,0,1024,12,3,17,1039,36,0,1077,30,6,8,0,39,0,0,0,37,8,0,44,7,6,0,12,15,0,0,0,19,0,0,17,1513,355,31,15,1909,27,3,30,1938,77,6,2017,14,5,0,0,22,0,0,0,24,3,0,27,17,4,0,0,28,0,4,5,31,0,0,31,37,5,0,0,45,4,8,3,49,3,0,59,1548,361,29,15,1953,25,8,40,1989,85,6,2076,210,44,0,10
