CED_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
CED408,5174,104,0,0,104,12,5294,191,171,4,0,173,0,359,0,3,0,0,4,0,9,6,0,0,0,0,0,7,197,174,3,0,179,0,371,11,3,0,0,3,3,19,5381,277,3,0,285,16,5680,6058,85,0,4,86,6,6151,162,172,0,4,180,0,341,0,7,0,0,7,0,9,3,3,0,0,3,0,7,167,179,0,4,182,0,352,19,0,0,0,0,8,30,6242,262,3,4,269,18,6528,3502,46,3,0,44,7,3549,79,98,3,0,100,0,187,0,6,4,0,10,0,10,0,3,0,0,3,0,4,83,105,6,0,114,0,200,11,0,0,0,0,3,12,3590,153,7,4,164,8,3764,2234,28,0,0,32,5,2272,51,80,0,0,81,0,132,0,3,3,0,8,0,8,0,0,0,0,0,0,0,56,83,3,0,88,0,141,3,0,0,0,0,4,7,2287,112,3,4,119,9,2419,3115,50,0,0
CED409,4056,247,4,0,253,9,4311,303,2162,127,12,2305,0,2608,17,419,324,3,744,0,756,0,22,3,12,28,0,29,319,2603,452,23,3079,0,3393,8,6,0,0,6,12,21,4383,2854,457,27,3334,20,7736,3715,184,3,0,194,7,3915,253,1867,119,10,1999,0,2248,12,374,345,0,721,0,729,4,11,4,5,16,0,23,274,2255,465,17,2735,0,3006,9,5,0,0,5,18,32,3998,2444,470,13,2930,26,6951,1952,102,3,0,103,3,2058,112,927,72,5,1004,0,1113,5,191,254,0,446,3,452,8,7,0,4,13,0,17,118,1121,324,13,1456,3,1579,8,3,0,0,3,5,17,2082,1231,323,13,1565,7,3655,1291,64,7,3,71,3,1361,86,553,56,0,612,0,701,5,138,170,3,306,0,309,0,4,0,3,7,0,7,89,694,226,9,930,0,1015,3,0,0,0,0,0,3,1382,754,230,15,995,5,2383,1695,55,0,3
CED410,3497,214,3,3,221,6,3720,306,2181,105,15,2304,0,2610,7,192,69,0,257,0,261,4,10,0,0,15,0,19,315,2388,177,15,2576,0,2889,6,4,0,0,4,4,20,3819,2605,173,15,2801,6,6626,3759,200,3,3,206,5,3967,294,1905,92,9,2001,0,2295,3,115,56,0,173,0,182,0,10,0,3,13,0,18,303,2035,147,11,2191,0,2492,10,0,0,0,0,8,17,4063,2232,153,13,2398,8,6473,2230,125,0,0,121,0,2356,157,998,55,0,1051,0,1212,3,70,47,0,116,0,123,4,5,0,8,12,0,14,166,1073,104,4,1183,0,1345,3,3,0,0,3,5,8,2403,1193,104,5,1310,3,3711,1533,68,0,0,69,0,1598,95,628,26,3,654,0,751,0,50,21,0,67,0,73,0,4,0,3,7,0,7,99,681,45,3,731,0,831,3,0,0,0,0,0,3,1627,747,45,3,800,3,2433,2115,100,4,0
CED411,6368,124,0,3,131,11,6514,138,842,45,5,891,0,1032,0,237,206,7,449,3,457,0,5,0,10,13,0,15,144,1088,246,24,1355,3,1498,15,6,0,0,6,20,41,6526,1217,251,28,1494,36,8053,6253,123,3,3,128,11,6397,143,611,41,3,658,0,798,9,228,241,0,468,0,479,0,3,3,8,11,0,11,155,837,284,12,1136,0,1289,11,11,0,0,11,25,44,6415,968,284,16,1272,38,7725,3435,45,0,0,45,3,3482,74,292,22,0,316,0,388,0,108,151,0,258,0,264,0,3,0,3,6,0,6,78,405,175,3,581,0,659,9,3,0,0,3,3,13,3523,452,176,7,632,7,4158,2233,25,0,0,29,0,2265,38,198,21,3,217,0,259,0,81,101,0,182,0,185,0,3,0,4,7,0,7,41,280,123,10,408,0,449,3,0,0,0,0,4,13,2280,307,125,11,440,3,2722,2864,44,0,0
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,6788,200,0,4,204,3,6995,396,1221,32,3,1247,0,1651,13,64,22,5,94,0,102,7,7,0,3,6,0,16,417,1286,53,11,1351,0,1774,9,7,0,0,7,20,32,7218,1494,54,12,1557,22,8794,6690,168,0,0,172,7,6867,311,969,18,7,990,4,1310,12,51,17,0,74,0,87,7,3,0,0,4,0,10,333,1020,35,10,1066,4,1405,8,0,0,0,0,7,14,7032,1193,43,10,1238,14,8290,3515,70,0,0,73,4,3594,145,467,12,0,475,3,623,7,26,14,0,38,0,47,0,3,0,3,7,0,9,155,498,23,3,524,3,675,3,0,0,0,0,3,4,3677,573,23,3,596,5,4283,2183,35,0,0,39,0,2223,85,301,8,0,311,0,398,4,25,6,0,31,0,39,0,0,0,0,0,0,0,90,323,19,0,343,0,431,5,0,0,0,0,0,6,2277,365,18,0,385,3,2660,2798,49,0,0
CED502,5214,244,3,0,252,6,5471,440,3535,132,17,3679,0,4123,12,363,258,3,624,0,631,8,14,0,9,25,0,32,462,3910,388,25,4320,0,4785,8,4,0,3,6,14,34,5682,4162,385,34,4580,23,10288,4877,158,0,0,160,3,5046,354,2889,102,8,2995,3,3351,11,281,214,0,497,0,509,3,11,0,3,17,0,19,367,3178,317,11,3514,3,3882,19,6,0,0,6,7,27,5262,3343,317,16,3679,9,8955,2783,83,0,0,83,4,2872,176,1292,53,15,1355,0,1537,3,140,166,0,306,0,308,0,4,0,0,8,0,5,184,1438,219,10,1665,0,1846,3,3,0,0,3,3,6,2975,1519,219,10,1751,6,4729,1655,42,0,0,45,0,1699,99,730,37,0,771,0,867,0,81,102,0,184,0,185,0,10,0,0,9,0,9,103,824,137,7,959,0,1065,4,0,0,0,0,4,5,1761,863,137,3,1004,6,2772,2249,62,0,0
CED503,5132,100,0,0,100,17,5250,259,586,11,0,590,0,858,0,43,5,0,51,0,49,3,3,0,3,3,0,8,264,628,12,6,645,0,916,9,3,3,0,6,12,31,5410,731,18,5,756,35,6193,5462,91,0,0,91,12,5569,238,500,8,9,517,3,754,0,31,12,0,41,0,41,3,7,0,4,4,0,12,241,540,19,10,561,3,808,11,3,0,0,3,9,28,5718,633,19,10,664,25,6407,3089,58,0,0,58,5,3150,113,278,4,0,285,0,391,3,9,5,0,12,0,20,0,3,0,3,6,0,6,116,287,10,4,301,0,417,5,0,0,0,0,3,11,3205,348,10,4,362,9,3578,1916,36,0,0,36,3,1954,67,175,3,0,178,0,241,0,3,5,0,8,0,9,0,0,0,3,3,0,3,70,177,11,4,193,0,261,7,0,0,0,0,0,8,1995,209,12,4,226,3,2219,2555,44,0,0
CED504,4957,220,7,4,231,10,5197,400,1861,139,17,2024,0,2421,18,355,302,3,662,0,678,3,8,6,0,15,0,18,422,2227,447,26,2696,0,3118,3,3,0,0,6,9,19,5384,2450,458,27,2933,23,8336,4880,195,0,3,199,10,5086,360,1812,112,14,1941,0,2298,11,348,296,3,649,5,666,7,7,3,3,19,0,19,371,2174,414,22,2606,5,2981,5,8,0,0,8,4,20,5256,2372,415,26,2814,18,8087,2536,103,0,3,101,3,2647,146,1053,70,6,1132,0,1281,4,178,219,3,398,0,405,4,9,4,3,18,0,19,157,1244,296,9,1547,0,1707,4,3,0,0,6,3,15,2701,1350,296,15,1659,5,4361,1621,66,0,0,65,0,1694,82,701,58,4,759,0,836,3,110,151,0,260,0,269,0,4,0,0,14,0,14,85,819,207,4,1027,0,1121,4,0,0,0,0,0,3,1713,883,207,5,1102,4,2812,2167,76,0,3
CED505,4241,182,3,0,185,3,4430,417,1072,15,7,1090,0,1513,3,85,19,0,102,0,104,5,12,0,0,14,0,16,422,1170,34,3,1207,0,1631,4,0,0,0,0,3,11,4672,1355,37,4,1396,6,6072,4964,179,4,3,184,10,5162,375,1038,27,10,1069,3,1450,6,84,16,0,108,0,110,0,14,0,3,18,0,18,377,1133,44,12,1192,3,1571,3,0,0,0,0,8,11,5350,1314,52,14,1377,18,6739,3122,94,5,0,101,7,3224,177,557,11,4,565,0,750,4,29,15,0,44,0,54,0,9,0,0,11,0,11,182,593,25,7,624,0,811,0,0,0,0,0,3,3,3303,686,30,7,721,10,4038,1950,49,0,0,51,4,2006,137,313,0,0,312,0,446,0,19,8,0,25,0,29,0,0,0,0,0,0,0,138,324,11,0,336,0,477,3,0,0,0,0,0,0,2090,379,10,0,392,4,2482,2630,76,0,0
CED506,7259,130,0,0,130,20,7407,355,1034,14,4,1060,8,1425,13,33,20,3,51,0,59,0,6,0,4,8,0,12,364,1071,37,16,1122,8,1499,15,0,0,0,0,25,44,7643,1205,37,15,1254,56,8949,7220,131,0,3,134,10,7361,219,976,12,0,994,6,1217,6,34,25,0,56,0,64,7,8,0,11,15,0,18,226,1017,42,14,1072,6,1304,19,0,0,3,3,27,50,7473,1143,43,15,1203,39,8712,3501,47,0,0,46,6,3559,125,544,8,8,556,3,692,6,17,16,0,29,0,36,0,0,0,10,9,0,14,140,561,22,16,595,3,736,20,0,0,0,0,13,28,3655,611,22,11,642,23,4323,1818,32,0,0,29,3,1855,73,326,3,0,327,0,402,0,11,9,0,19,0,23,0,4,0,3,6,0,7,76,337,9,3,350,0,431,11,0,0,0,0,5,18,1908,368,14,3,388,9,2299,2007,35,0,0
CED507,5658,114,0,0,117,19,5789,258,536,12,0,549,0,814,4,39,8,0,51,0,57,0,0,0,4,4,0,8,265,584,21,6,607,0,876,21,3,0,0,3,5,24,5942,700,22,10,727,21,6693,6159,93,3,0,90,19,6271,209,483,3,4,497,4,707,0,26,16,0,36,0,37,0,0,0,0,0,0,4,214,511,20,4,536,4,751,19,0,0,0,0,7,23,6390,598,20,4,626,30,7048,3552,42,0,0,42,15,3606,107,247,6,0,255,0,362,0,12,12,0,19,0,17,0,0,0,0,0,0,3,111,259,16,0,275,0,388,14,0,0,0,0,0,13,3672,301,16,0,320,12,4006,2192,34,0,0,34,11,2240,47,163,3,0,160,0,213,0,6,6,0,14,0,13,0,0,0,0,0,0,0,52,168,9,0,175,0,226,7,0,0,0,0,4,7,2248,207,9,0,212,14,2475,2864,44,0,0
CED508,5314,292,0,3,291,3,5607,499,1423,32,4,1457,0,1957,3,109,72,0,182,0,181,3,3,0,0,5,0,15,502,1537,102,5,1644,0,2150,10,0,0,0,0,3,10,5822,1827,104,9,1940,9,7768,5055,240,4,3,247,5,5311,335,1121,27,8,1158,0,1494,5,72,55,0,123,0,130,11,4,0,4,8,0,20,347,1201,77,8,1294,3,1644,8,0,0,0,0,0,11,5414,1439,82,12,1538,11,6961,2589,105,4,0,112,5,2705,168,597,13,3,607,0,770,4,37,52,0,84,0,92,3,0,0,0,3,0,3,169,629,65,3,700,0,870,3,0,0,0,0,0,3,2764,739,68,3,808,5,3578,1567,60,0,0,60,3,1631,123,350,8,0,361,0,483,3,18,24,0,47,0,48,3,0,0,0,0,0,3,130,369,32,0,403,0,538,3,0,0,0,0,0,3,1702,432,32,0,465,3,2171,2175,75,0,0
CED509,4389,144,0,0,144,8,4543,325,1426,43,9,1473,0,1798,10,167,87,0,254,0,266,0,7,0,6,19,0,19,338,1598,132,18,1746,0,2083,3,11,0,0,11,4,15,4728,1756,132,18,1898,15,6642,4736,152,3,0,160,4,4897,262,1098,36,4,1135,0,1399,7,172,93,0,271,0,282,0,8,0,5,15,0,15,268,1281,132,12,1425,0,1688,7,3,0,0,3,6,15,5012,1438,135,13,1583,14,6602,2694,89,0,3,91,3,2788,130,524,13,3,544,0,672,0,80,73,0,148,0,155,0,3,0,4,7,0,7,132,613,83,3,697,0,833,7,0,0,0,0,3,3,2826,700,87,9,789,4,3624,1745,33,0,0,36,0,1783,81,276,15,0,289,0,374,0,34,38,0,73,0,77,0,5,0,0,7,0,7,81,316,56,4,371,0,451,3,0,0,0,0,0,3,1828,349,57,8,409,0,2240,2481,65,0,0
CED510,5305,132,0,0,132,3,5437,307,634,17,4,654,0,957,11,37,16,0,54,0,62,0,3,0,0,3,0,4,316,672,35,4,704,0,1019,4,0,0,0,0,0,7,5623,804,34,0,838,6,6465,6273,141,0,3,145,3,6423,342,666,12,3,681,3,1025,0,24,14,0,42,0,46,0,0,0,0,0,0,3,344,693,27,4,727,3,1076,14,0,0,0,0,3,12,6632,835,27,7,871,10,7516,3721,77,0,0,80,0,3801,191,358,3,0,359,0,558,0,11,5,0,23,0,23,0,0,0,0,0,0,0,191,372,8,3,387,0,576,9,0,0,0,0,3,10,3917,448,13,3,463,5,4389,2322,45,0,0,51,3,2370,112,237,7,0,244,0,353,0,6,7,0,17,0,17,0,0,0,0,0,0,0,112,242,13,3,254,0,364,0,0,0,0,0,0,0,2433,290,13,0,303,3,2738,3408,86,3,3
CED511,5990,76,0,3,80,21,6085,263,537,17,0,552,3,821,4,32,37,0,69,0,75,3,4,4,12,18,0,21,272,574,58,12,645,4,921,9,0,0,0,0,14,27,6274,649,58,13,726,35,7031,6223,108,0,0,106,19,6350,243,598,15,0,609,0,853,0,36,47,0,85,0,85,0,7,0,3,13,0,13,243,634,64,3,701,0,948,20,0,0,0,4,21,43,6486,745,64,4,816,37,7338,3610,45,0,0,45,10,3658,105,292,12,0,306,0,409,3,12,21,0,32,0,34,0,8,0,3,6,0,6,102,313,31,0,347,0,451,12,0,0,0,0,11,21,3722,356,31,5,387,16,4128,1993,33,0,0,33,5,2028,65,198,8,0,209,0,272,4,9,16,0,32,0,30,0,0,0,3,9,0,9,68,204,33,4,242,0,316,10,0,0,0,0,4,13,2068,241,33,4,272,12,2357,2459,32,0,0
CED512,7646,251,4,0,260,14,7913,414,1676,22,8,1706,3,2129,11,143,44,0,191,0,202,4,5,0,9,14,0,18,424,1829,70,17,1915,3,2340,14,3,0,0,3,16,31,8088,2086,70,19,2173,29,10290,7278,197,0,0,197,9,7486,343,1441,28,6,1477,0,1821,11,98,41,0,143,0,154,0,4,0,3,9,0,10,353,1541,69,11,1630,0,1986,21,3,0,0,3,16,37,7654,1740,69,11,1828,28,9509,4095,91,0,0,91,8,4196,161,733,16,4,757,3,922,3,62,41,0,99,0,105,3,6,0,3,11,0,9,166,801,58,7,863,3,1035,7,3,0,0,3,9,16,4271,897,62,7,961,23,5256,2567,53,0,0,56,3,2630,103,403,11,3,419,0,526,4,33,20,0,49,0,54,3,3,0,0,4,0,5,110,440,27,6,474,0,588,10,0,0,0,0,5,15,2688,497,27,3,530,7,3230,3312,67,0,0
CED513,3836,279,0,0,283,9,4124,457,1558,45,3,1605,3,2065,7,145,70,0,218,0,220,5,11,0,5,14,0,15,468,1711,114,10,1833,3,2304,8,5,0,0,3,6,17,4312,1989,111,9,2117,16,6443,3620,171,6,0,172,3,3798,331,1053,45,4,1098,0,1431,5,105,71,0,177,0,184,0,3,0,7,14,0,13,332,1157,125,7,1289,0,1628,12,0,0,0,0,5,16,3966,1333,127,7,1468,10,5440,1851,61,3,0,58,0,1913,134,459,28,0,489,0,625,3,60,54,3,115,0,118,0,3,0,3,4,0,4,143,524,79,3,604,0,745,3,0,0,0,3,3,4,1994,579,79,3,665,3,2663,1078,39,3,0,47,0,1121,86,263,23,0,292,0,379,0,38,43,0,82,0,84,0,0,0,0,5,0,5,88,303,74,0,382,0,467,0,0,0,0,0,3,5,1164,345,76,0,425,6,1593,1463,60,0,0
CED514,3647,260,0,0,261,3,3915,486,2347,88,22,2461,5,2942,17,397,216,4,613,0,630,3,28,5,11,48,0,48,503,2772,317,30,3118,5,3627,4,0,0,0,0,18,28,4155,3035,316,30,3383,26,7573,3345,162,0,0,164,8,3518,389,1676,83,8,1773,0,2157,11,249,250,3,503,0,515,3,13,9,5,25,0,22,396,1940,342,15,2299,0,2697,7,6,0,0,6,16,25,3754,2107,342,16,2467,22,6238,1854,89,0,0,89,0,1946,168,784,45,4,829,0,1000,4,120,148,0,271,0,279,3,8,4,3,16,0,17,181,909,197,12,1115,0,1292,0,0,0,0,0,3,3,2033,999,197,12,1203,3,3243,1064,52,0,0,52,3,1124,85,449,33,0,480,0,570,3,71,101,0,165,0,171,0,3,0,0,7,0,7,91,522,130,3,652,0,741,0,0,0,0,0,0,0,1157,579,130,3,707,3,1870,1506,56,0,0
CED515,3639,188,10,3,204,3,3842,490,2656,112,8,2777,3,3269,13,389,109,0,498,0,512,3,11,0,5,15,0,19,507,3057,220,12,3293,3,3804,6,4,0,0,4,8,16,4146,3248,228,18,3499,13,7660,3127,117,3,0,118,8,3257,334,1818,69,9,1897,3,2231,3,273,86,0,358,0,363,7,4,0,4,10,0,16,347,2093,150,14,2255,3,2601,3,0,0,0,0,5,8,3475,2215,150,14,2377,15,5870,1681,69,0,0,69,3,1747,156,788,27,3,819,0,974,3,124,48,0,180,0,183,0,0,0,0,3,0,3,159,913,81,5,1003,0,1161,3,0,0,0,0,4,11,1843,982,81,5,1069,10,2918,1012,21,0,0,20,3,1038,80,422,26,6,447,0,533,0,73,30,0,110,0,110,0,3,0,0,4,0,4,84,498,60,3,556,0,645,7,0,0,0,0,4,4,1104,516,61,3,578,4,1687,1358,53,0,3
CED516,3271,165,3,0,166,4,3443,350,1424,42,0,1469,0,1820,8,146,66,4,214,0,222,5,4,0,0,3,0,9,364,1579,104,9,1685,0,2049,9,0,0,0,0,0,9,3644,1738,109,7,1859,3,5503,4129,157,0,0,154,3,4290,346,1676,59,8,1742,0,2089,10,134,75,3,216,0,229,0,4,0,0,5,0,6,357,1814,136,11,1962,0,2321,12,3,0,0,3,0,16,4503,1975,134,11,2123,6,6629,2491,82,0,0,86,0,2577,176,1011,33,0,1048,0,1225,11,84,66,0,152,0,160,5,3,0,0,3,0,9,183,1096,102,3,1203,0,1385,7,0,0,0,0,0,4,2682,1182,103,3,1287,3,3972,1620,41,0,0,44,0,1668,104,693,26,3,719,0,816,4,55,50,0,105,0,105,0,0,0,0,0,0,0,103,746,68,3,820,0,925,4,0,0,0,0,0,8,1735,789,68,4,867,0,2597,2402,67,0,0
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
