CED_CODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
CED411,3,5,0,0,0,0,0,0,0,13,20,87,0,0,7,0,0,3,0,124,83,199,23,31,29,6,8,13,4,401,0,9,3,0,3,0,0,0,0,14,33,101,18,8,18,7,9,5,0,196,15,22,4,0,8,0,0,4,3,60,418,1121,144,155,130,73,75,169,30,2311,6,4,0,0,0,4,4,0,0,23,220,217,178,150,77,41,47,45,11,988,394,252,274,208,125,113,101,124,25,1607,1252,419,5410,667,445,450,1353,1432,204,11631,53,17,86,60,33,68,105,207,5,640,99,30,86,72,52,51,133,134,20,671,37,23,39,17,14,7,36,34,5,218,108,39,155,46,23,54,175,148,82,827,2746,2554,6415,1421,952,865,2051,2325,391,19719,0,20,0,3,3,0,0,0,0,30,8,54,0,6,0,0,0,0,0,70,67,298,3,30,25,15,0,16,5,453,5,18,0,3,0,0,0,0,0,34
CED494,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,6,17,0,3,3,0,0,14,0,53,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,8,0,3,4,0,3,0,3,4,0,18,6,0,58,7,7,10,18,27,3,127,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,3,0,0,8,4,0,3,0,0,0,8,9,4,27,23,50,65,11,9,9,36,65,7,279,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,4,11,0,3,7,0,0,0,0,17,14,78,3,3,0,0,0,0,0,104,179,350,36,48,71,22,27,15,7,758,11,12,0,4,0,0,0,0,0,29,38,163,7,7,12,0,4,3,3,247,30,34,6,19,9,0,0,0,3,100,551,1481,431,227,207,139,165,169,46,3417,3,3,3,0,3,3,4,3,0,24,304,313,368,145,100,54,117,64,22,1492,388,332,546,262,162,116,173,114,46,2143,1040,515,7865,701,447,401,1660,1261,299,14187,32,17,99,72,26,47,77,127,9,503,69,36,144,90,32,42,142,97,15,670,22,43,64,16,17,13,35,34,4,257,56,52,157,55,33,24,181,140,70,773,2754,3435,9740,1649,1133,867,2596,2023,528,24727,6,36,0,3,3,3,0,0,0,48,10,60,3,4,0,0,0,0,0,78,85,388,22,49,85,26,0,19,9,672,8,45,0,0,6,0,0,0,0,64
CED502,3,14,0,0,3,3,0,0,0,25,27,240,7,6,3,4,7,9,3,310,291,776,130,77,175,95,129,64,16,1745,16,34,3,3,10,3,4,0,0,70,63,187,24,22,29,6,12,5,3,353,23,42,7,12,8,0,0,5,0,101,852,2597,610,345,531,283,407,306,74,5994,5,5,6,5,5,3,4,3,0,37,258,300,385,143,129,72,166,103,19,1586,327,345,605,214,190,155,305,177,30,2346,988,425,6224,515,508,442,1477,996,193,11764,39,21,72,58,31,58,74,128,4,493,65,38,111,89,56,52,132,110,9,676,43,71,74,24,33,21,46,38,6,351,42,66,164,55,52,43,156,119,77,772,3039,5158,8428,1571,1750,1239,2932,2063,441,26622,5,36,0,3,3,3,0,0,0,57,7,123,4,4,8,0,0,3,0,154,141,663,43,134,246,65,5,53,16,1362,7,51,0,0,6,9,0,0,0,76
CED503,0,14,3,0,3,0,0,0,0,22,14,70,7,3,3,0,0,3,0,96,135,201,38,24,32,13,23,24,6,492,4,16,0,0,3,0,0,0,0,24,38,131,14,15,16,0,7,0,0,225,27,24,4,8,3,0,0,0,3,70,533,1203,226,135,147,106,130,127,25,2635,0,3,10,8,0,0,3,0,0,27,264,267,206,98,68,40,90,70,24,1123,298,259,375,138,98,107,134,87,30,1519,1075,372,6776,364,364,345,1607,1028,224,12157,24,10,71,48,10,32,84,83,4,352,60,46,118,51,26,40,126,86,17,571,13,32,36,14,7,12,25,40,6,192,64,30,143,26,32,31,143,90,50,607,2564,2686,8029,927,800,727,2380,1633,395,20129,3,29,4,3,3,0,0,0,0,34,9,49,0,3,6,0,0,0,0,71,83,287,12,47,51,29,3,18,8,533,6,31,0,0,3,0,0,3,0,45
CED504,4,10,0,0,0,0,0,0,0,25,12,118,0,3,5,3,0,0,3,140,218,441,65,24,76,35,38,30,6,933,9,18,0,0,3,3,5,0,0,38,69,183,13,18,21,6,6,9,0,334,16,34,5,13,13,0,0,0,0,82,757,2145,403,310,383,233,223,220,67,4748,8,5,6,4,0,3,4,7,0,37,250,298,298,161,105,75,94,105,26,1417,339,364,460,196,186,139,153,141,27,1998,976,412,6103,487,491,446,1081,1013,217,11224,35,15,67,55,28,41,50,94,7,392,54,52,107,86,32,49,102,88,14,582,48,62,75,18,20,15,30,43,11,317,44,41,173,31,25,39,118,122,75,674,2836,4200,7776,1417,1381,1092,1912,1880,456,22952,3,31,0,0,9,0,0,0,0,48,3,92,0,4,7,0,0,3,0,109,114,408,24,77,116,47,3,25,10,833,9,42,0,0,10,3,0,0,0,67
CED505,23,78,0,0,3,4,0,0,0,114,190,1293,4,10,14,3,4,0,11,1545,1179,1922,96,63,208,93,41,78,54,3728,58,109,5,3,10,6,0,0,4,191,242,550,27,23,43,14,10,11,5,925,40,82,8,15,19,6,0,0,0,174,2863,7049,512,492,713,530,195,372,163,12886,3,0,11,3,0,3,0,4,0,23,373,484,222,87,82,106,45,57,26,1482,378,348,309,157,90,127,55,112,27,1599,669,268,2269,245,167,203,213,335,70,4434,24,18,19,19,8,27,9,28,3,152,75,52,52,47,27,39,24,41,10,365,68,117,31,15,26,18,9,17,12,316,70,133,60,33,31,27,29,44,43,478,6253,12490,3630,1217,1450,1195,651,1104,427,28419,17,92,0,5,14,0,0,0,0,135,78,874,9,11,39,8,0,0,4,1020,492,1851,52,113,278,92,3,41,40,2963,33,139,3,7,30,8,0,0,9,224
CED506,9,10,0,4,3,0,0,0,0,22,26,81,3,3,0,0,3,0,0,118,229,382,59,25,47,12,19,18,11,797,14,19,0,0,0,3,0,0,0,38,73,203,26,24,11,4,9,6,0,351,35,46,23,13,3,0,3,0,0,120,955,2004,483,214,184,69,193,190,55,4346,5,8,14,6,3,0,3,7,0,44,355,323,328,151,66,39,118,79,23,1480,419,315,534,238,98,62,217,159,40,2093,1782,672,10535,559,465,328,2596,1794,401,19127,58,68,107,54,19,55,124,197,15,707,139,97,161,65,27,43,207,159,25,922,38,30,48,15,8,6,52,70,6,276,162,79,223,87,39,53,287,235,120,1290,4294,4339,12539,1452,987,658,3829,2922,699,31716,4,23,0,0,0,0,0,0,0,31,12,50,0,0,7,0,0,0,0,73,132,454,18,53,73,18,3,18,3,771,6,48,0,3,7,0,0,0,0,66
CED507,3,9,0,0,0,0,0,0,0,19,13,106,3,3,3,0,0,3,0,142,125,276,25,14,15,9,19,27,6,520,11,28,0,0,0,0,0,0,0,43,63,208,6,17,8,9,5,17,3,335,11,33,6,9,16,4,3,3,0,81,721,1853,290,157,122,113,114,281,28,3678,4,4,5,0,0,0,3,0,0,25,295,273,247,91,67,65,106,97,17,1254,336,248,390,127,89,84,135,133,16,1557,1205,373,6905,318,282,391,1511,1275,222,12484,46,32,78,28,20,64,69,127,7,462,97,55,114,52,31,49,123,116,6,645,34,33,43,10,11,14,46,47,9,244,100,42,147,35,25,36,135,148,79,747,3066,3561,8264,859,696,850,2265,2279,392,22227,13,44,0,4,3,0,0,0,0,64,6,80,3,0,0,0,0,3,3,94,82,337,6,38,37,19,0,18,3,556,5,45,0,3,0,0,0,3,0,61
CED508,7,22,0,3,0,3,0,0,0,39,69,456,10,6,18,0,3,4,4,568,438,922,77,48,109,38,31,29,17,1713,14,40,0,4,0,3,4,0,0,71,119,351,27,20,44,12,6,5,5,594,46,54,8,19,14,0,0,0,0,145,1328,3667,576,338,413,250,227,231,80,7109,3,3,8,3,0,0,3,3,0,28,362,434,371,130,117,82,95,81,30,1708,421,380,479,202,154,129,146,154,43,2109,1096,513,5810,450,428,326,960,880,202,10663,32,33,73,32,29,40,32,60,8,333,82,88,132,78,33,35,74,77,8,616,57,84,81,17,17,14,33,36,3,344,56,90,145,41,31,45,86,86,92,681,4149,7137,7807,1383,1410,991,1703,1648,487,26711,13,60,0,4,3,3,0,0,0,83,37,421,3,5,12,3,0,0,0,487,244,1101,39,94,198,49,0,15,25,1766,18,80,0,3,17,0,0,0,0,120
CED509,4,15,3,0,0,0,0,0,0,27,41,193,7,0,3,4,0,0,3,252,241,467,54,59,81,31,38,36,15,1024,18,24,0,3,10,0,3,0,0,62,74,244,15,16,26,11,8,4,3,400,30,49,5,17,14,5,4,6,4,141,846,1997,449,262,297,168,201,191,50,4455,0,0,9,5,0,6,3,4,0,25,284,322,305,117,104,69,122,82,19,1428,338,318,491,173,150,94,191,123,26,1887,1064,454,5940,481,485,336,1262,919,206,11154,19,18,58,43,22,42,72,94,3,374,77,53,108,65,38,28,120,69,8,562,44,44,48,17,19,12,38,21,12,264,60,44,147,40,34,33,118,99,55,637,3145,4256,7637,1298,1279,831,2186,1646,409,22687,13,23,0,4,7,0,0,3,0,48,24,155,3,5,9,0,0,3,0,196,138,538,25,80,127,43,6,17,8,990,5,45,5,3,3,3,0,0,0,64
CED510,10,33,3,3,4,0,0,0,0,44,59,286,4,0,11,4,0,0,3,368,514,792,57,44,92,34,23,26,14,1584,28,45,7,0,7,0,0,3,3,101,130,320,21,29,39,17,5,3,7,572,64,68,10,28,16,4,0,0,3,182,1580,3484,456,355,455,299,133,186,88,7023,4,3,10,3,0,0,3,3,0,25,491,586,372,158,134,109,79,79,39,2050,450,459,493,176,148,138,83,100,32,2064,1305,549,6160,482,460,411,761,848,192,11169,19,19,60,30,17,46,21,64,6,287,101,61,92,66,38,50,51,64,11,534,73,98,56,30,15,22,24,31,4,345,78,95,109,33,26,37,41,65,49,522,4894,6879,7902,1438,1462,1166,1211,1477,455,26883,3,61,0,4,7,0,0,0,3,77,23,217,4,3,12,8,0,6,0,277,170,745,29,60,99,40,0,15,11,1153,11,82,0,3,11,3,0,0,0,115
CED511,0,17,0,0,0,0,0,0,0,15,20,123,0,3,3,0,0,0,0,157,117,268,30,16,21,5,25,13,4,513,7,14,0,0,0,0,0,0,0,25,70,189,6,16,5,3,17,7,3,314,20,29,3,9,0,0,0,0,0,62,785,1507,212,139,88,62,131,143,31,3098,5,0,4,0,0,0,0,3,0,15,370,226,159,113,45,34,97,76,12,1127,355,226,259,183,61,66,125,103,21,1408,1605,387,6574,424,277,315,1821,1205,208,12823,79,13,78,28,18,36,97,152,8,514,174,31,111,50,25,26,136,104,15,672,45,31,42,10,6,10,45,47,4,240,176,41,161,40,13,43,269,196,87,1017,3827,3110,7655,1035,573,606,2761,2041,396,22006,3,31,3,3,3,0,0,0,0,44,13,56,0,0,4,4,0,3,0,90,86,322,10,35,51,14,0,10,4,534,5,25,0,0,4,0,0,0,0,42
CED512,7,19,0,4,4,0,0,0,0,33,28,109,5,4,0,0,0,0,0,151,220,405,54,39,80,29,61,27,12,930,20,19,0,0,4,0,3,3,0,49,68,187,20,25,23,8,8,9,3,353,33,44,6,10,6,4,3,0,3,108,850,1777,403,283,298,191,224,208,51,4277,3,3,7,7,3,4,3,0,0,36,423,411,360,195,125,74,158,86,28,1863,469,414,534,299,212,154,193,145,34,2456,1510,558,8498,634,568,530,1700,1467,245,15714,48,22,69,58,35,45,97,126,9,499,110,66,153,80,48,44,151,116,14,768,52,59,86,25,16,14,38,50,15,359,96,69,192,58,31,64,180,142,73,908,3930,4148,10400,1727,1453,1169,2818,2378,479,28498,11,30,0,8,7,6,0,0,0,57,19,81,3,8,12,0,0,0,3,124,110,476,17,76,109,49,0,41,11,883,3,38,0,5,10,0,0,3,0,61
CED513,25,41,3,3,4,3,0,4,0,86,73,526,11,7,16,8,5,4,4,643,646,1568,114,104,211,85,51,82,37,2908,32,61,4,6,7,0,0,7,0,121,174,556,27,29,50,19,17,21,10,890,53,93,5,13,19,6,3,3,5,206,2041,6155,732,549,855,475,239,429,125,11595,5,8,9,6,3,0,0,3,3,34,387,500,369,164,135,91,103,111,18,1885,456,439,595,258,186,159,141,187,21,2439,818,420,4103,460,393,344,589,639,142,7927,28,25,35,49,18,41,41,49,4,305,85,39,95,71,40,39,70,74,9,524,58,93,81,29,24,19,29,37,18,385,78,102,117,40,34,38,80,74,64,622,4953,10636,6296,1791,2004,1321,1375,1729,463,30573,17,73,0,10,16,0,0,0,4,119,58,443,6,8,18,5,0,3,8,554,445,1595,45,148,275,92,5,42,39,2696,24,93,4,3,18,4,0,0,3,159
CED514,15,25,0,3,3,3,0,0,0,48,31,297,3,7,10,0,3,6,3,359,427,957,137,93,153,102,75,75,20,2032,17,42,0,3,8,4,4,0,0,82,120,338,34,18,46,20,11,8,3,592,43,68,5,19,13,3,5,0,3,161,1534,4035,646,437,615,440,340,473,93,8629,0,3,8,5,0,0,7,8,7,32,378,397,374,163,115,112,122,115,20,1787,399,395,624,228,152,147,219,226,38,2427,825,327,4447,415,349,342,705,734,143,8283,30,15,54,40,25,38,40,57,6,307,73,61,108,66,37,55,80,76,3,544,56,88,59,26,20,30,38,49,5,378,55,88,111,54,32,38,60,91,81,610,4002,7123,6609,1580,1586,1337,1700,1920,427,26286,9,57,0,7,10,0,0,3,0,84,26,240,3,8,15,3,0,3,0,294,237,995,37,130,212,101,9,58,18,1787,14,81,3,6,23,0,0,4,0,127
CED515,5,27,6,4,0,3,0,5,0,49,79,547,10,3,18,3,3,11,5,674,585,1376,161,152,232,127,127,135,34,2918,24,53,5,6,8,13,3,0,0,116,127,421,36,31,37,18,17,15,9,707,38,74,11,11,19,0,0,5,0,166,1610,4758,940,555,757,489,416,641,119,10272,3,3,17,4,3,5,9,9,0,52,332,365,401,132,125,88,141,115,26,1733,413,421,629,304,201,162,241,268,42,2678,811,344,4496,462,371,352,851,772,152,8602,22,12,72,65,27,42,35,74,5,349,87,75,127,57,39,49,91,72,5,600,47,92,88,28,29,13,49,40,14,399,72,82,134,48,38,33,87,109,90,692,4255,8652,7131,1864,1893,1392,2071,2261,494,30011,12,56,4,0,6,0,0,0,0,80,50,402,10,4,18,5,3,5,0,501,334,1309,60,192,311,104,16,91,19,2443,14,75,0,4,13,6,0,3,6,129
CED516,18,48,0,3,7,0,0,0,0,74,108,676,19,5,14,3,5,3,4,836,657,1209,99,60,151,60,46,73,27,2391,20,69,3,4,13,0,8,0,0,113,162,421,22,14,51,18,9,12,11,712,48,57,3,9,14,4,3,3,0,147,1950,4604,570,344,622,360,249,323,127,9148,9,3,4,5,0,0,3,3,0,21,417,467,295,104,134,88,74,84,21,1689,336,328,365,159,131,153,96,113,30,1713,911,353,3110,288,312,295,473,533,101,6363,13,15,38,31,19,25,26,49,0,221,67,61,73,47,38,45,52,44,7,435,74,99,56,21,18,13,10,27,4,330,79,77,69,25,26,25,46,52,50,443,4853,8487,4727,1106,1550,1104,1105,1311,378,24631,13,55,0,3,9,0,0,0,0,91,45,410,11,9,10,3,0,0,3,497,266,1087,42,111,258,60,3,32,21,1877,21,102,0,0,20,5,0,0,3,145
CED594,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,4,15,0,0,0,0,4,6,5,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,55,9,12,6,4,13,24,4,136,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,5,8,3,26,0,8,10,6,3,0,9,8,0,40,17,7,216,12,13,4,69,52,12,409,0,3,0,0,0,0,4,8,0,18,3,0,3,5,0,0,7,5,0,21,0,3,0,0,0,0,6,0,0,13,3,0,4,0,0,0,7,7,0,29,42,109,245,36,27,17,117,123,25,740,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,13,3,8,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,16,3,0,0,0,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,20,9,0,3,0,0,5,0,32,0,11,0,0,0,0,3,0,0,17,3,11,59,0,0,0,9,35,3,121,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,5,76,69,0,5,0,21,50,9,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,3,14,0,3,6,0,0,0,0,24,18,214,0,0,10,0,0,0,3,249,106,305,27,15,20,10,9,15,6,519,10,14,0,3,0,0,0,0,0,22,37,139,3,5,13,0,3,0,4,214,17,41,4,21,4,0,0,0,0,93,438,1543,151,158,137,79,46,88,27,2654,0,0,0,3,0,0,0,0,0,5,140,194,116,59,66,34,22,38,15,674,194,222,173,110,92,76,51,51,16,987,1078,236,3106,335,303,364,705,623,96,6848,30,7,36,34,16,37,36,80,3,268,42,26,38,58,26,36,61,43,7,330,21,33,16,5,6,8,7,17,3,117,58,41,98,32,17,31,80,95,53,504,2193,3028,3767,835,707,680,1017,1051,228,13508,4,17,0,5,3,0,0,0,0,29,11,125,5,3,9,0,0,0,3,162,66,471,14,26,39,13,0,5,3,635,5,18,0,0,0,0,0,0,0,29
CED602,0,14,0,0,0,0,0,0,0,14,4,70,0,0,3,0,0,0,0,80,70,135,5,3,14,0,3,3,3,250,3,18,0,0,0,0,0,0,0,19,28,80,5,5,6,0,8,0,0,134,23,31,6,10,7,3,3,0,0,75,270,908,67,74,52,18,21,43,12,1470,8,0,0,3,0,0,0,0,0,15,150,147,94,44,44,17,19,32,10,546,183,153,151,100,68,45,41,55,9,801,1113,228,3434,322,268,291,855,829,149,7479,25,13,35,28,17,29,51,99,3,291,45,30,40,60,17,15,42,80,4,338,15,21,12,8,0,6,11,18,3,90,73,22,93,31,23,34,114,117,43,538,2006,1863,3939,677,539,456,1170,1268,235,12155,0,10,0,0,3,0,0,0,0,16,6,38,0,0,4,0,0,0,0,56,52,235,0,15,18,10,0,0,3,331,3,21,0,0,6,0,0,0,0,28
CED603,9,22,0,0,0,0,0,0,0,30,74,600,14,6,17,3,0,3,11,727,278,676,50,56,91,38,30,39,14,1274,11,49,4,3,8,0,0,0,0,73,77,264,18,22,41,10,3,3,6,441,40,78,7,15,13,0,0,0,4,155,748,2682,281,317,337,156,76,158,59,4829,0,8,0,0,0,0,0,0,0,9,167,193,135,60,80,35,25,33,14,741,245,228,199,142,128,81,41,60,23,1157,655,276,2542,464,317,278,384,424,94,5427,20,11,27,40,26,46,18,54,4,247,32,30,44,63,30,21,26,47,7,310,29,34,20,16,19,7,11,10,3,150,39,35,69,41,27,37,51,57,40,392,2412,5194,3418,1251,1120,712,677,895,277,15952,3,25,0,0,0,0,0,0,0,32,40,503,9,7,28,0,0,0,0,590,211,951,30,140,147,28,0,32,26,1559,8,36,0,0,9,0,0,0,0,57
