CED_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
CED504,78,0,2251,122,924,71,3,1001,0,1125,3,166,214,3,385,0,389,0,11,0,4,10,0,10,128,1095,286,9,1396,0,1523,0,0,0,0,0,0,0,2291,1178,286,16,1480,0,3772,830,29,0,0,29,0,860,55,523,48,6,583,0,639,0,98,138,0,228,0,233,0,4,3,0,8,0,8,58,627,191,3,819,0,875,0,0,0,0,0,0,3,883,654,191,3,849,0,1737,376,14,0,0,14,0,392,17,271,22,0,294,0,317,0,62,83,0,142,0,142,0,0,0,0,0,0,0,17,331,102,0,440,0,458,0,0,0,0,0,0,0,393,351,102,0,456,0,849,17366,708,11,11,728,25,18117,1182,7156,519,49,7727,3,8914,46,1311,1401,16,2728,4,2778,10,47,21,14,80,0,93,1241,8515,1939,83,10538,8,11780,10,15,0,5,20,22,60,18619,9238,1953,96,11288,50,29956
CED505,79,0,2712,144,395,10,0,406,0,553,4,15,15,0,29,0,37,0,0,0,0,0,0,3,152,417,20,0,437,0,587,0,0,0,0,0,0,0,2781,494,22,0,517,3,3306,1469,39,0,0,40,0,1512,88,215,3,0,222,0,307,0,6,10,0,21,0,18,0,0,0,0,0,0,0,86,228,17,0,244,0,328,0,0,0,0,0,0,0,1559,264,15,0,284,3,1843,744,24,0,0,24,0,771,44,131,3,0,133,0,170,3,5,3,0,5,0,6,0,0,0,0,0,0,0,44,132,6,0,139,0,185,0,0,0,0,0,0,0,790,156,6,0,159,0,952,19127,645,12,5,661,25,19816,1381,3714,70,19,3801,5,5192,19,248,88,0,331,0,355,3,40,0,4,41,0,45,1406,4000,159,22,4179,5,5590,13,4,0,0,4,13,32,20541,4647,175,25,4847,42,25436
CED506,35,3,2038,66,327,3,0,329,0,402,0,16,5,0,27,0,32,0,0,0,0,0,0,3,73,348,15,3,362,0,438,7,0,0,0,0,11,14,2078,378,13,3,395,17,2487,151,3,0,0,3,0,158,5,24,0,0,28,0,34,0,0,3,0,4,0,4,0,0,0,0,0,0,0,5,31,3,0,33,0,38,0,0,0,0,0,0,0,161,28,3,0,32,0,200,24,3,0,0,3,0,27,0,6,0,0,6,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,7,0,13,0,0,0,0,0,0,0,22,12,0,0,13,0,35,21988,372,0,0,379,47,22406,847,3248,48,16,3311,17,4178,28,109,79,3,191,0,214,12,21,0,26,42,0,58,891,3372,121,43,3538,17,4447,66,0,0,7,6,80,154,22946,3750,127,48,3927,138,27008
CED507,44,4,2914,79,195,3,0,200,0,275,0,9,6,0,13,0,16,0,0,0,0,0,0,0,76,204,7,0,216,0,296,3,0,0,0,0,7,11,2951,248,7,0,260,9,3217,282,8,0,0,8,0,289,12,35,0,0,34,0,47,0,3,4,0,8,0,8,0,0,0,0,0,0,0,12,42,4,0,41,0,53,0,0,0,0,0,3,4,292,49,4,0,52,3,343,89,4,0,0,4,0,88,0,9,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,18,0,0,0,0,0,0,0,92,17,0,0,17,0,103,20790,337,4,0,344,60,21198,718,1679,30,4,1715,0,2430,9,95,49,0,139,0,154,8,0,3,9,9,0,14,732,1779,77,16,1863,0,2602,55,3,0,0,0,25,78,21581,2120,78,15,2210,84,23883
CED508,76,3,2255,149,486,13,3,504,0,653,4,41,45,0,89,0,93,0,0,0,0,0,0,0,154,526,60,3,594,0,748,3,0,0,0,0,0,6,2338,603,60,5,669,5,3015,884,36,0,0,40,3,927,60,228,10,0,244,0,300,0,33,30,0,70,0,70,3,0,0,0,0,0,3,59,265,43,0,307,0,370,0,3,0,0,3,0,3,949,304,43,3,351,3,1299,417,19,0,0,19,0,435,27,144,8,0,155,0,183,0,19,10,0,29,0,29,0,3,0,0,3,0,3,27,162,22,0,185,0,215,0,0,0,0,0,0,0,442,188,22,0,211,0,655,17998,829,4,8,849,28,18873,1350,4347,115,25,4487,3,5841,24,335,286,0,621,0,646,20,16,0,10,22,3,46,1395,4687,409,29,5127,4,6533,31,6,0,0,6,6,41,19425,5528,413,40,5983,36,25443
CED509,70,0,2547,91,406,21,3,428,0,523,0,53,55,0,115,0,114,0,4,0,3,8,0,8,93,468,82,4,545,0,645,0,0,0,0,0,0,0,2575,532,83,4,618,0,3195,788,20,0,0,25,0,812,37,212,8,0,221,0,265,3,48,36,0,78,0,80,0,3,0,0,3,0,4,43,261,40,3,309,0,349,0,0,0,0,0,0,0,828,283,44,3,331,0,1158,349,11,0,0,11,0,362,25,114,3,0,117,0,138,0,16,22,0,38,0,39,0,3,0,0,3,0,3,24,130,21,0,154,0,182,0,0,0,0,0,0,0,371,148,21,0,167,0,539,17173,524,6,6,540,19,17736,945,4060,134,18,4215,0,5164,32,574,401,5,978,0,1009,0,33,0,15,54,0,55,978,4666,544,44,5250,0,6227,21,9,0,0,9,14,50,18171,5202,547,47,5798,38,24006
CED510,88,0,3496,132,330,3,0,335,0,464,7,16,16,0,30,0,36,0,0,0,0,3,0,3,136,346,16,3,360,0,500,0,0,0,0,0,3,3,3548,425,21,4,451,4,4000,1609,52,0,0,55,0,1668,67,236,3,0,241,0,310,5,3,12,0,15,0,15,0,0,0,0,0,0,0,70,237,16,0,251,0,330,0,0,0,0,0,0,0,1683,288,21,0,310,0,1996,795,21,0,0,21,0,820,32,141,4,0,143,0,175,0,13,3,0,16,0,16,0,0,0,0,0,0,0,36,148,5,0,161,0,192,0,0,0,0,0,0,0,830,171,10,0,183,0,1012,23438,556,8,10,572,17,24022,1185,2590,53,6,2656,3,3841,15,108,75,0,189,0,206,3,8,0,6,8,0,11,1208,2706,131,16,2849,3,4059,26,0,0,0,0,8,32,24665,3266,135,18,3419,32,28114
CED511,32,4,2502,62,195,5,3,206,0,267,0,16,19,0,39,0,39,0,5,0,0,4,0,4,60,217,29,4,245,0,309,9,0,0,0,0,3,11,2526,257,29,4,282,9,2819,172,3,0,0,3,0,176,7,27,0,0,27,0,37,0,3,3,0,5,0,5,0,0,0,0,0,0,0,7,32,3,0,34,0,45,0,0,0,0,0,0,0,177,35,3,0,35,0,222,30,0,0,0,0,0,30,0,7,0,0,7,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,5,0,11,0,0,0,0,0,0,0,35,5,0,0,5,0,41,20478,296,0,5,297,58,20832,744,1849,62,4,1920,7,2669,15,112,146,0,260,0,270,3,25,5,19,50,0,52,759,1990,213,23,2226,6,2993,51,3,0,3,6,50,112,21291,2282,213,30,2530,115,23937
CED512,73,6,3387,117,555,14,6,572,0,698,7,52,37,0,90,0,96,3,4,0,0,4,0,7,130,608,50,12,672,0,801,9,0,0,0,0,0,9,3448,677,52,12,740,5,4195,911,20,0,0,20,0,930,34,286,8,0,299,0,332,0,31,20,0,51,0,52,0,3,0,0,3,0,3,34,318,29,0,351,0,385,3,0,0,0,0,0,3,946,334,29,0,365,0,1317,346,3,0,0,3,0,351,10,106,9,0,116,0,126,0,15,6,0,19,0,19,0,3,0,0,3,0,3,10,128,17,0,144,0,150,0,0,0,0,0,0,0,355,126,17,0,143,0,504,26160,683,9,3,694,39,26895,1194,5200,108,34,5346,5,6539,32,432,215,3,647,0,682,8,34,0,16,46,0,58,1235,5663,327,53,6042,5,7283,58,8,0,0,8,50,113,27456,6356,334,56,6742,94,34289
CED513,59,0,1521,125,398,30,0,430,0,554,0,56,72,0,130,0,129,0,3,0,0,3,0,3,121,462,98,8,564,0,689,3,0,0,0,0,0,3,1585,522,99,8,626,0,2212,762,29,0,0,28,0,792,67,226,19,0,242,0,313,4,48,53,0,105,0,105,3,0,0,0,0,0,3,76,281,72,0,346,0,423,0,0,0,0,0,0,0,838,308,69,0,375,0,1219,358,14,0,0,14,0,367,36,113,11,0,123,0,162,0,30,33,0,64,0,61,0,0,0,0,0,0,0,39,147,42,0,189,0,228,0,0,0,0,0,0,0,397,161,42,0,202,0,598,12965,648,11,0,659,13,13636,1234,4073,198,16,4287,6,5529,18,493,396,3,891,0,910,12,23,4,11,36,0,45,1265,4581,595,32,5209,9,6486,24,3,5,0,8,16,51,14259,5237,615,33,5876,33,20170
CED514,58,0,1563,100,606,50,3,654,0,755,9,114,161,0,280,0,283,0,5,0,3,10,0,12,108,719,211,10,938,0,1051,0,0,0,0,0,0,0,1617,772,211,10,996,0,2619,760,33,0,0,37,0,800,58,403,39,7,445,0,507,0,88,86,0,179,0,178,0,5,0,0,4,0,11,57,501,124,5,629,0,692,0,0,0,0,0,0,0,823,535,124,8,667,0,1490,345,27,0,0,27,0,365,33,206,18,0,222,0,258,0,48,48,0,100,0,95,0,0,0,0,5,0,5,35,252,64,0,322,0,358,0,0,0,0,0,3,3,376,282,64,0,345,3,725,12532,677,3,3,684,12,13235,1316,6474,348,40,6865,5,8183,45,1083,1014,5,2112,0,2159,12,67,15,30,110,0,119,1371,7624,1383,76,9085,5,10459,16,6,0,0,6,43,66,13917,8312,1385,76,9775,58,23750
CED515,58,0,1419,112,513,36,0,542,0,655,3,74,46,0,113,0,116,0,0,0,0,0,0,3,117,583,77,0,660,0,777,4,0,0,0,0,0,4,1480,636,77,3,715,0,2201,641,23,0,0,20,0,663,61,313,21,0,336,0,402,0,56,49,0,103,0,110,3,0,0,0,0,0,3,67,375,70,0,447,0,513,0,0,0,0,0,0,0,707,395,70,3,470,0,1182,309,6,0,0,6,0,318,26,178,8,0,186,0,215,3,28,26,0,50,0,51,0,0,0,0,0,0,0,31,207,33,0,240,0,263,0,0,0,0,0,0,0,335,214,33,0,247,0,581,11770,480,15,6,496,20,12289,1256,6685,297,23,7009,7,8276,28,1017,390,8,1411,0,1442,12,26,0,9,40,0,54,1302,7725,692,40,8452,7,9768,22,6,0,0,6,20,44,13090,8209,706,48,8962,41,22098
CED516,64,0,2467,151,962,37,0,1001,0,1148,3,72,84,0,162,0,168,6,0,0,0,0,0,7,157,1034,129,0,1162,0,1323,0,0,0,0,0,0,0,2563,1099,129,5,1232,0,3791,1364,39,0,0,39,0,1399,91,595,24,0,617,0,707,0,44,60,0,107,0,104,0,0,0,0,0,0,3,94,642,84,3,720,0,817,0,0,0,0,0,0,0,1456,679,84,3,760,0,2214,659,19,0,0,19,0,680,48,293,13,0,304,0,352,0,31,28,0,62,0,62,0,0,0,0,0,0,0,48,323,46,0,366,0,413,0,0,0,0,0,0,0,705,342,46,0,391,0,1094,15941,571,5,3,576,9,16531,1257,6651,231,15,6895,3,8156,38,576,427,10,1010,0,1048,17,9,4,10,22,0,36,1306,7235,658,31,7925,3,9239,29,3,0,0,3,0,35,17280,7811,665,37,8512,13,25807
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,19,5,1875,34,53,3,0,60,0,90,0,20,51,0,68,0,73,0,0,0,0,0,0,0,33,75,54,0,129,0,164,11,0,0,0,0,0,13,1896,97,54,0,146,9,2049,522,4,0,0,4,0,531,12,26,0,0,26,0,40,0,10,34,0,40,0,40,0,0,0,0,0,0,0,14,36,34,0,65,0,80,0,0,0,0,0,0,0,541,40,34,0,70,0,613,155,7,0,0,7,0,160,9,13,0,0,10,0,16,0,6,15,0,20,0,20,0,0,0,0,0,0,0,9,13,15,0,30,0,38,0,0,0,0,0,0,0,156,24,15,0,34,0,197,13334,142,3,3,148,21,13504,302,593,35,3,634,0,930,11,133,399,0,529,0,536,0,3,0,3,3,0,5,314,723,432,7,1162,0,1473,30,0,0,0,0,26,57,13672,871,437,9,1310,51,15035
CED602,14,5,1801,29,46,0,0,46,0,71,0,0,6,0,10,0,10,0,0,0,0,0,0,0,29,42,6,0,48,0,79,8,0,0,0,0,3,13,1817,55,6,0,61,7,1891,366,0,0,0,0,3,367,7,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,11,0,0,0,0,0,0,0,369,3,0,0,3,3,376,77,3,0,0,3,0,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,0,0,3,0,77,13110,95,0,4,104,44,13255,199,302,3,7,309,0,509,3,10,15,0,29,0,34,7,0,7,0,7,0,9,211,317,25,7,346,0,550,30,3,0,0,3,20,57,13353,413,25,6,449,62,13859
CED603,43,0,1625,41,131,13,0,142,0,184,0,17,45,0,63,0,63,0,0,0,0,0,0,0,37,144,60,0,208,0,247,3,0,0,0,0,0,7,1620,187,63,4,250,5,1874,625,8,0,0,8,0,637,16,64,5,0,70,0,89,0,9,37,0,43,0,43,0,0,0,0,0,0,0,16,73,40,0,112,0,127,0,0,0,0,0,0,0,642,86,40,0,122,0,767,255,8,0,0,8,0,262,9,37,5,0,40,0,51,0,3,24,0,24,0,24,0,0,0,0,0,0,0,9,43,27,0,65,0,72,0,0,0,0,0,0,0,264,46,27,0,74,0,337,11751,314,0,4,317,12,12075,446,1336,84,4,1425,0,1866,9,176,271,0,446,0,454,5,0,0,0,0,0,5,454,1511,360,4,1871,0,2323,10,0,0,0,0,16,23,12214,1817,362,3,2181,21,14423
CED604,16,0,2115,27,72,0,0,71,0,100,0,4,9,3,17,0,20,3,0,0,0,0,0,3,28,79,7,3,88,0,115,0,0,0,0,0,0,3,2127,96,7,3,104,5,2234,719,3,0,0,3,0,726,19,30,3,0,33,0,52,0,3,8,0,7,0,7,0,0,0,0,0,0,0,20,32,10,0,44,0,63,0,0,0,0,0,4,4,739,39,10,0,49,4,786,245,3,0,0,3,0,247,5,27,0,0,27,0,33,0,0,3,0,4,0,4,0,0,0,0,0,0,0,5,27,3,0,29,0,33,0,0,0,0,0,0,3,252,29,3,0,32,0,283,15734,204,3,5,213,28,15980,382,690,15,7,708,8,1096,10,62,41,3,99,0,110,8,0,0,0,0,0,8,395,749,51,9,808,8,1216,26,0,0,0,0,16,48,16162,951,58,14,1024,56,17239
CED605,11,8,1936,28,22,0,0,22,0,46,0,0,4,0,4,0,4,0,0,0,0,0,0,0,28,22,4,0,21,0,50,6,0,0,0,0,4,9,1956,25,5,0,36,13,2001,474,3,0,0,3,0,480,10,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,11,5,0,0,0,0,0,5,483,9,0,0,6,0,494,129,0,0,0,0,3,135,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,3,3,133,7,0,0,7,6,139,14064,92,0,6,102,51,14216,261,173,3,0,175,0,438,4,10,11,0,15,0,26,3,0,0,0,0,0,8,268,178,16,0,195,0,470,50,0,0,0,0,34,85,14384,277,17,10,294,82,14768
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,30,4,927,49,597,16,0,607,0,658,4,26,27,0,54,0,52,3,3,0,7,14,0,11,57,623,39,9,673,0,725,0,0,0,0,0,3,3,943,647,46,11,706,6,1656,114,3,0,0,3,0,118,7,71,3,0,75,0,78,0,3,3,0,6,0,8,0,0,0,0,0,0,0,11,77,6,0,83,0,87,0,0,0,0,0,0,0,124,81,6,0,87,0,208,24,3,0,0,3,0,27,0,20,0,0,20,0,27,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,25,3,0,24,0,26,0,0,0,0,0,0,0,26,25,3,0,32,0,53,8923,300,13,0,317,15,9253,543,7952,190,23,8161,9,8717,22,224,275,4,505,0,521,12,26,0,104,123,0,139,577,8199,463,130,8793,9,9383,22,0,0,0,0,128,147,9523,8502,474,129,9107,160,18786
CED702,43,0,1282,121,483,36,8,522,0,637,4,44,52,3,94,0,104,4,0,0,3,4,0,7,131,530,81,13,619,0,751,0,0,0,0,0,0,0,1366,569,81,13,668,3,2035,213,6,0,0,9,0,219,38,176,12,0,195,0,229,0,29,24,0,51,0,54,0,0,0,7,7,0,7,35,206,38,7,252,0,287,0,0,0,0,0,0,0,251,209,45,7,257,0,505,88,4,0,0,5,0,92,15,67,0,0,65,0,78,0,9,14,0,20,0,24,0,0,0,0,0,0,0,12,75,15,0,92,0,105,0,0,0,0,0,0,0,103,79,10,0,89,0,199,11589,539,10,5,549,9,12152,1158,4650,204,26,4878,4,6043,39,434,309,4,750,8,794,16,23,0,33,51,0,68,1207,5116,513,58,5685,13,6905,13,0,0,0,0,37,48,12802,5653,521,65,6237,58,19097
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
