CED_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
CED411,833,69,21,88,916,390,0,1307,0,0,0,3,11,0,0,0,12,0,11,21,2789,471,70,62,3396,154,32,189,3586,559,14,4158,580,62,6,4,657,10,6,15,671,44,0,720,777,112,18,9,912,13,4,22,933,48,0,984,32,7,11,0,47,3,0,7,54,6,0,57,9,0,0,8,13,0,0,0,13,3,3,22,1398,177,35,21,1629,29,7,43,1671,107,3,1780,28,4,3,4,37,7,0,9,50,5,0,56,29,6,0,0,38,8,0,6,49,3,0,49,61,13,3,4,77,18,3,20,99,9,0,112,1456,191,34,25,1708,45,13,60,1769,117,3,1886,386,102,16,17,517,39,15,57,574,247,0,824,3,0,0,3,9,0,0,0,9,0,3,13,1840,296,50,50,2238,92,25,120,2353,359,12,2722,831,105,7,6,942,15,3,18,963,58,0,1022,1000,135,25,5,1167,28,0,28,1193,75,0,1267
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,1001,57,3,61,1059,112,3,1176,6,0,0,0,5,0,0,0,5,0,13,23,3273,337,136,69,3811,185,24,211,4017,243,22,4283,631,72,15,8,725,28,3,32,757,48,0,805,761,70,25,8,870,33,4,36,900,36,0,940,41,5,5,0,53,0,0,0,48,0,0,48,9,0,0,11,22,5,0,5,26,0,4,29,1438,154,49,27,1663,60,3,69,1728,87,4,1823,45,7,3,0,55,10,0,10,61,4,0,63,74,8,0,0,89,10,0,11,94,3,0,98,124,17,3,0,141,18,3,14,153,8,0,162,1557,163,55,27,1804,76,11,81,1882,96,4,1982,425,57,30,15,535,40,7,40,573,82,3,666,4,0,0,3,4,0,0,0,4,0,11,12,1990,225,82,43,2338,112,12,123,2465,178,11,2660,893,84,14,14,1005,47,4,51,1055,71,0,1126,987,108,33,16,1143,50,5,55,1197,53,0,1253
CED502,1168,68,8,78,1244,239,0,1488,0,0,0,5,13,0,0,0,13,4,15,29,3465,471,65,69,4074,216,26,246,4323,384,24,4729,619,78,15,3,714,41,8,52,765,37,0,806,764,111,7,12,896,38,3,42,939,43,0,978,26,9,3,0,35,4,0,4,36,0,0,42,8,4,0,14,29,0,3,3,29,0,3,36,1421,198,23,34,1677,85,12,99,1773,83,5,1861,32,3,3,0,36,11,0,11,50,7,0,57,58,7,0,0,67,6,0,13,77,3,0,83,90,10,7,3,103,22,0,26,125,7,0,135,1506,210,32,34,1780,104,11,121,1897,94,5,2000,482,71,11,10,581,43,4,42,622,130,0,755,6,0,0,3,8,0,0,0,8,3,3,14,2000,277,40,48,2365,145,15,163,2535,228,8,2772,935,113,19,13,1081,51,0,58,1138,58,0,1192,991,158,19,16,1191,48,3,55,1246,61,0,1304
CED503,793,58,3,59,850,116,0,977,3,0,0,0,4,0,0,0,4,0,10,11,2709,301,105,56,3173,152,10,164,3331,231,10,3578,499,52,16,0,566,20,3,28,590,27,0,613,685,87,18,8,805,29,5,34,843,22,3,866,12,4,0,0,22,0,0,0,21,4,0,24,8,0,0,3,10,0,0,0,11,0,0,17,1209,140,36,19,1407,54,7,63,1468,56,3,1525,24,0,0,0,28,4,0,4,26,3,0,28,46,7,3,0,62,3,0,5,64,6,0,70,72,7,4,0,88,9,0,7,94,7,0,102,1280,151,44,15,1492,61,11,73,1562,65,3,1624,393,46,16,10,468,33,0,37,502,90,0,588,3,0,0,0,3,0,0,0,6,0,0,5,1676,199,56,32,1960,95,12,109,2067,152,6,2219,727,80,24,6,830,26,0,29,857,43,0,891,947,120,28,11,1099,45,7,48,1148,32,4,1189
CED504,945,54,13,75,1017,217,3,1238,3,0,0,7,10,0,0,0,10,3,16,25,3189,459,73,77,3794,150,36,187,3980,360,19,4361,626,70,6,3,706,22,3,28,736,53,5,786,862,150,12,4,1031,35,3,39,1070,41,0,1105,26,0,15,0,39,0,0,0,39,0,0,39,8,0,0,15,27,0,0,0,27,0,0,31,1519,228,32,30,1805,60,10,67,1869,93,5,1968,29,5,0,3,41,18,5,25,66,3,0,66,51,6,3,4,65,11,0,12,76,11,0,84,83,14,4,8,109,27,7,34,145,8,0,155,1604,242,36,36,1913,81,16,99,2014,101,5,2116,379,88,13,9,483,28,10,40,524,154,0,679,3,0,0,5,11,0,0,0,11,0,8,18,1986,333,49,47,2412,111,28,134,2545,254,13,2812,973,120,16,3,1124,32,6,39,1156,71,0,1224,1111,181,13,6,1313,38,13,46,1365,50,0,1418
CED505,885,20,0,24,912,45,3,952,4,0,0,3,4,0,0,0,4,3,10,14,3323,350,37,30,3739,106,18,125,3867,155,16,4038,559,68,0,3,634,23,4,30,664,39,0,704,917,109,7,3,1033,25,3,24,1059,32,0,1087,20,0,3,0,25,0,0,0,23,0,0,23,3,0,0,7,13,0,0,0,13,0,0,13,1498,180,15,17,1704,47,8,53,1762,69,0,1828,26,0,0,0,30,3,0,0,34,0,0,29,52,3,0,0,60,0,0,0,63,0,0,63,83,3,0,0,84,5,0,3,95,3,0,97,1586,183,15,14,1790,51,10,64,1855,72,0,1927,443,38,3,0,483,16,0,23,509,42,0,553,0,0,0,3,4,0,0,0,4,0,3,8,2030,223,12,21,2285,74,6,84,2363,113,9,2482,811,100,11,3,926,29,3,39,963,55,0,1017,1191,160,4,5,1361,31,5,40,1403,40,0,1445
CED506,681,70,10,78,760,263,7,1030,13,6,0,0,23,0,3,3,26,3,25,48,3092,367,116,99,3672,174,25,196,3868,422,35,4323,639,72,10,5,729,24,3,31,761,42,0,801,607,97,15,7,735,17,0,20,751,30,0,776,15,5,11,0,34,3,0,3,35,4,0,41,15,0,0,14,29,0,0,0,28,5,0,38,1277,179,35,30,1522,50,5,54,1575,83,0,1655,29,0,0,0,31,21,0,25,57,8,0,60,15,0,0,0,20,3,3,9,29,4,0,35,44,8,3,0,57,26,3,30,91,9,0,99,1323,183,41,36,1577,72,5,82,1666,90,0,1757,262,33,15,10,315,32,3,38,353,168,4,524,8,0,0,0,8,0,0,0,6,0,18,23,1589,211,55,47,1903,106,12,121,2023,255,19,2299,832,86,24,8,951,24,0,27,979,38,0,1019,664,114,30,5,809,16,0,14,820,31,0,856
CED507,713,20,5,27,739,100,0,840,4,0,3,4,7,0,3,3,12,0,3,18,3079,380,123,68,3651,119,16,131,3784,213,8,4006,553,46,15,4,617,17,5,20,646,39,0,686,927,125,34,6,1089,19,4,24,1106,42,0,1150,19,3,8,0,30,0,0,0,30,0,0,30,3,0,0,15,19,0,0,0,19,0,0,26,1498,173,57,24,1763,39,8,48,1806,81,0,1892,15,3,3,3,22,9,0,9,28,8,4,37,46,5,3,0,47,5,0,7,59,0,0,63,60,5,6,3,72,16,0,21,88,7,4,98,1559,181,65,29,1831,53,7,63,1897,89,6,1990,330,45,21,10,405,18,3,20,426,51,0,479,0,0,0,0,3,0,0,0,5,0,4,5,1894,220,86,35,2234,76,13,84,2322,139,10,2475,836,96,23,8,963,31,3,31,992,53,0,1040,1146,164,35,8,1358,30,7,33,1397,57,0,1455
CED508,631,35,5,38,666,72,3,738,3,0,0,0,4,0,0,0,4,0,0,7,2849,308,54,51,3260,125,24,144,3409,160,10,3578,553,62,8,3,627,24,4,31,657,30,0,688,789,90,9,10,897,28,4,32,926,25,0,950,15,4,9,0,26,0,0,0,26,0,0,26,7,3,0,5,21,0,0,0,21,0,0,18,1362,157,28,22,1568,50,10,55,1628,56,0,1686,23,0,0,0,22,3,0,3,31,5,0,30,44,4,0,0,44,10,0,8,54,0,0,55,63,4,0,3,68,10,0,17,84,3,0,89,1428,160,28,25,1644,62,8,74,1713,64,0,1771,277,25,11,10,327,22,4,29,352,48,0,399,0,0,0,0,0,0,0,0,0,0,0,0,1707,191,38,29,1965,85,14,96,2063,108,0,2171,867,76,11,6,957,42,11,52,1014,67,0,1077,936,124,20,16,1093,32,3,41,1129,42,0,1174
CED509,777,31,6,44,815,143,3,964,3,0,0,0,3,0,0,0,3,6,16,21,2749,324,80,67,3217,111,25,132,3349,255,21,3624,517,54,10,4,585,19,3,24,604,18,0,628,750,101,10,10,870,22,0,25,894,41,0,938,16,3,8,0,30,0,0,0,30,3,0,36,6,0,0,9,17,0,0,0,18,3,0,23,1292,156,36,22,1502,42,4,47,1552,67,0,1622,33,0,0,0,35,11,0,11,42,3,0,40,33,3,3,0,42,3,3,3,46,3,0,44,64,9,3,0,70,12,3,11,88,3,0,91,1354,167,39,20,1577,59,4,62,1635,69,0,1712,361,37,11,11,423,15,4,19,441,70,0,510,3,0,0,0,3,0,0,0,6,0,10,16,1721,202,48,33,2003,75,7,86,2087,140,16,2240,812,100,29,9,946,30,5,38,986,46,0,1033,1039,125,18,12,1196,38,3,43,1237,42,0,1278
CED510,727,20,0,20,750,40,0,787,0,0,0,6,7,0,0,0,7,0,4,14,3632,352,58,55,4097,135,11,146,4242,137,10,4389,623,66,17,3,707,33,0,36,736,26,0,762,1121,104,23,7,1246,21,3,23,1268,26,0,1296,24,7,5,0,36,3,0,3,33,0,0,34,12,0,0,9,17,0,0,0,17,4,0,20,1768,175,43,15,2003,56,0,58,2060,55,0,2114,27,0,0,0,25,8,0,8,32,0,0,32,47,4,0,0,54,8,0,8,65,4,0,69,76,3,0,0,81,16,0,16,100,4,0,104,1849,179,45,18,2090,68,0,75,2158,55,0,2219,402,28,17,14,458,7,0,13,465,52,0,517,3,0,0,0,3,0,0,0,3,3,3,4,2257,203,59,28,2548,76,3,81,2630,106,4,2738,1113,132,19,5,1270,52,9,55,1328,50,0,1378,1502,139,18,10,1663,48,3,54,1715,48,0,1771
CED511,691,40,10,54,744,158,0,900,8,3,0,0,6,0,0,0,6,0,29,37,3110,399,95,72,3680,113,26,137,3817,277,32,4128,565,61,10,0,642,18,3,19,661,27,3,687,806,113,26,11,958,11,3,16,975,41,0,1015,23,8,16,0,41,0,0,0,41,0,0,47,7,3,0,23,31,0,0,0,31,0,0,37,1410,185,49,32,1670,27,5,34,1709,73,3,1783,10,0,0,0,12,11,0,11,22,3,0,23,23,0,0,0,22,8,0,10,28,3,0,38,33,0,0,0,36,17,0,18,54,6,0,60,1442,183,49,36,1708,41,9,56,1761,78,3,1846,277,59,15,7,358,17,7,20,385,111,0,493,0,0,0,0,0,0,0,0,0,0,18,24,1717,245,64,43,2071,61,13,72,2149,187,24,2357,810,78,15,12,914,19,3,21,936,37,3,971,944,132,21,15,1113,16,0,16,1128,59,0,1189
CED512,1008,68,11,74,1086,158,3,1251,6,0,0,3,12,0,0,0,12,4,16,30,3990,515,127,103,4733,186,24,205,4938,292,23,5256,802,89,16,5,915,22,4,27,942,43,0,980,1045,134,32,12,1214,31,0,31,1243,37,0,1281,27,10,12,0,50,0,0,0,47,0,0,53,8,0,0,10,25,0,0,0,27,3,3,27,1883,234,57,27,2199,50,8,59,2260,83,3,2345,43,7,0,0,56,10,0,10,61,3,0,64,71,11,5,3,87,13,3,14,99,0,0,98,117,10,10,3,138,22,3,22,156,7,0,168,1996,242,68,30,2335,70,5,79,2419,87,3,2512,467,54,19,16,551,30,5,39,588,102,0,693,4,3,0,7,13,0,0,0,12,0,9,23,2462,301,86,52,2905,103,17,113,3021,192,17,3230,1221,113,35,9,1376,42,3,49,1420,59,3,1481,1298,194,43,18,1559,52,3,52,1610,47,0,1657
CED513,487,33,7,35,528,65,0,591,0,0,0,4,7,0,0,0,10,0,3,8,2047,273,37,23,2383,109,17,132,2515,144,11,2663,378,39,3,0,422,20,3,20,440,31,0,467,589,74,11,4,673,22,3,25,699,13,0,714,10,5,0,0,10,0,0,0,10,0,0,11,11,0,0,0,9,0,0,0,9,0,0,8,978,115,16,9,1118,38,7,43,1160,44,0,1206,7,0,0,0,14,3,0,3,15,3,0,20,22,3,0,0,23,7,0,7,36,3,0,32,33,3,0,0,36,8,0,8,50,4,0,52,1012,118,19,9,1158,47,7,53,1212,48,0,1258,226,31,9,9,270,14,4,16,286,44,0,333,0,0,0,3,4,0,0,0,4,0,3,4,1233,148,25,15,1430,55,10,68,1494,96,6,1593,635,77,4,0,722,21,3,23,743,48,0,801,708,97,18,9,832,28,3,29,863,26,0,887
CED514,628,37,11,53,680,181,0,866,6,0,0,4,14,0,0,0,14,0,6,18,2376,318,51,50,2793,133,26,155,2949,281,13,3243,409,54,11,0,466,26,3,31,500,26,0,526,618,104,10,7,736,21,4,30,763,34,3,798,17,5,3,0,20,0,0,0,24,0,0,22,5,0,0,10,17,0,0,0,13,3,0,18,1038,156,23,14,1235,54,10,59,1297,57,4,1362,17,3,0,0,20,4,0,4,27,0,0,26,28,7,0,0,32,3,0,3,38,0,0,39,43,9,0,0,55,7,0,7,64,3,0,69,1083,167,23,14,1289,59,10,67,1360,60,4,1426,252,43,5,7,305,22,4,28,329,96,0,426,3,0,0,3,3,0,0,0,3,0,6,14,1335,210,31,27,1606,79,11,97,1696,156,11,1870,606,88,6,3,698,25,9,31,731,48,0,780,870,146,13,11,1036,32,5,33,1071,51,0,1126
CED515,621,38,4,42,667,148,6,818,4,0,0,0,4,0,0,0,4,0,8,11,2125,350,29,26,2532,111,18,133,2664,235,21,2918,396,46,5,0,442,28,0,23,471,29,0,496,527,67,5,3,610,20,3,17,624,29,0,650,11,5,3,0,18,0,0,0,18,0,0,17,3,4,0,4,9,0,0,0,9,0,3,14,941,117,18,7,1079,45,0,47,1124,57,3,1182,28,5,0,0,32,10,0,6,44,0,0,45,24,8,0,0,37,8,5,11,48,3,0,48,54,11,0,0,71,11,7,20,86,5,0,96,997,130,16,7,1148,55,11,67,1211,55,3,1276,241,50,7,7,308,22,8,27,337,64,5,407,4,0,0,0,4,0,0,0,4,0,3,8,1239,176,23,14,1454,79,16,93,1552,123,13,1687,602,64,4,0,676,31,6,32,704,52,0,763,648,115,12,3,774,30,7,35,812,26,0,837
CED516,776,39,5,37,815,72,0,885,6,0,0,0,9,0,0,0,9,0,0,6,3123,383,79,34,3617,139,21,153,3774,191,0,3972,633,74,5,8,717,40,3,41,763,26,0,786,938,110,6,8,1066,22,3,26,1092,33,0,1120,16,3,3,0,18,3,0,3,22,0,0,25,4,3,0,8,15,0,0,0,15,3,0,18,1592,188,15,19,1819,65,9,67,1894,59,0,1952,28,3,0,0,30,10,0,10,41,0,0,46,59,17,3,3,81,4,0,6,91,0,0,92,87,17,3,3,116,17,0,19,129,3,0,137,1679,205,21,23,1934,79,10,91,2025,65,0,2085,378,48,12,5,438,20,0,18,464,46,0,505,0,0,0,3,7,0,0,0,7,0,0,5,2059,259,35,33,2382,95,12,107,2485,113,0,2597,950,116,15,9,1083,47,18,62,1152,40,0,1189,1359,160,12,7,1540,51,11,60,1597,46,0,1648
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,397,31,3,29,429,140,0,566,4,0,0,0,4,0,0,0,4,4,5,18,1753,236,23,34,2040,60,12,78,2124,237,10,2362,322,50,4,0,378,12,3,14,395,25,0,416,534,77,13,6,618,12,3,16,633,24,3,662,12,3,0,0,18,0,0,0,20,3,0,25,4,0,0,3,8,0,0,0,8,0,0,7,870,131,14,11,1024,20,9,28,1055,53,3,1107,4,3,0,0,11,3,0,3,18,0,0,13,14,0,0,0,14,4,3,9,22,9,0,30,20,7,0,0,24,11,3,13,42,9,0,49,887,136,14,11,1052,32,13,38,1091,55,3,1156,190,38,3,3,233,7,7,11,250,95,4,344,4,0,0,0,4,0,0,0,4,0,0,8,1082,170,22,16,1291,36,15,55,1345,154,6,1504,484,79,10,3,577,19,3,23,591,31,0,623,692,115,8,8,823,7,3,10,835,44,0,882
CED602,384,33,3,37,426,161,0,590,3,0,0,0,3,0,0,0,3,0,4,16,1615,258,51,33,1959,96,16,115,2067,235,12,2315,316,44,8,5,370,11,6,12,383,23,0,409,488,67,14,8,569,28,0,24,598,30,0,628,7,4,5,0,18,0,0,0,18,3,0,17,5,0,0,6,11,0,0,0,11,0,0,14,817,115,26,18,974,31,6,39,1012,59,0,1069,9,0,0,0,10,8,0,8,14,4,0,18,19,5,0,0,29,3,0,3,36,0,0,36,27,9,3,3,40,7,0,7,48,4,0,55,843,123,27,17,1008,46,6,48,1060,63,0,1126,152,42,14,10,215,20,3,24,236,87,0,321,3,0,0,0,5,0,0,0,5,0,4,11,1004,162,42,26,1230,65,8,70,1299,150,9,1458,458,70,11,7,539,17,0,19,556,27,0,585,605,106,14,10,729,23,0,22,754,39,0,796
CED603,311,17,5,22,330,100,0,432,3,0,0,0,7,0,0,0,7,0,0,8,1616,286,28,25,1949,36,6,45,1996,202,5,2198,351,60,0,0,416,3,3,10,421,27,0,449,494,78,3,0,579,7,0,14,592,22,0,618,23,0,8,0,35,0,0,0,35,3,0,35,3,3,0,3,10,0,0,0,10,0,0,11,874,140,11,4,1037,16,7,19,1056,52,0,1108,14,0,0,0,12,0,0,0,12,5,0,20,17,3,0,0,18,0,0,0,18,0,0,16,29,4,0,0,33,0,0,0,33,3,0,36,903,148,11,10,1068,16,7,19,1090,58,0,1145,127,31,0,3,164,11,0,9,171,69,0,240,3,0,0,0,3,0,0,0,3,0,0,4,1033,172,18,12,1237,23,4,31,1261,123,0,1389,494,79,15,3,597,7,3,12,607,50,0,656,619,124,5,0,748,9,3,15,762,47,0,807
