CED_CODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
CED503,14,0,0,14,19,0,0,3,21,3,0,3,23,0,0,31,592,57,14,12,676,31,0,31,707,33,0,737,110,11,0,3,122,7,0,7,129,22,0,155,0,0,0,0,0,0,0,0,0,0,3,3,700,70,14,14,802,36,0,36,834,55,3,895,106,11,0,0,119,3,0,3,118,13,0,128,87,13,3,0,111,0,0,0,108,10,0,118,3,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,196,19,13,5,232,3,0,3,239,17,0,254,0,0,0,0,0,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,10,0,0,0,9,0,0,9,202,24,11,5,244,3,0,3,246,17,0,265,48,6,0,4,56,3,0,3,58,10,0,76,0,0,0,0,0,0,0,0,0,0,0,0,248,30,11,4
CED504,22,6,0,32,40,7,0,0,46,12,0,10,61,3,0,65,987,170,23,18,1196,39,8,50,1242,79,3,1324,194,63,10,3,270,19,3,21,287,118,0,407,0,0,0,3,3,0,0,0,5,0,3,9,1182,231,34,21,1462,60,13,73,1538,196,5,1737,232,28,3,3,265,9,0,15,282,15,0,293,197,30,6,0,239,4,0,7,243,31,0,275,7,6,11,0,22,0,0,0,25,0,0,25,0,0,0,3,5,0,0,0,7,0,0,10,442,65,16,7,530,21,0,20,550,50,0,600,12,0,0,0,9,4,0,7,20,0,0,16,10,4,0,0,11,4,0,4,14,7,0,21,18,8,0,0,26,7,3,7,33,6,0,38,457,72,16,6,555,24,4,34,582,54,0,642,100,30,6,3,138,8,0,7,149,62,0,209,0,0,0,3,3,0,0,0,3,0,0,0,550,100,23,12
CED505,28,0,0,28,31,7,0,0,40,5,0,5,44,0,0,45,1165,149,13,14,1341,34,8,47,1384,77,3,1460,286,38,6,0,330,10,0,10,340,40,0,381,0,0,0,0,4,0,0,0,4,0,0,4,1456,188,15,12,1669,51,7,53,1727,110,3,1843,234,35,0,0,273,9,3,11,287,28,0,312,266,55,3,0,329,7,4,15,344,22,0,369,10,3,3,0,13,0,0,0,13,3,0,12,3,0,0,0,3,0,0,0,3,0,0,3,514,91,7,0,615,17,7,27,641,51,0,697,3,0,0,0,3,3,0,3,7,0,0,7,13,0,0,0,13,3,0,3,15,0,0,15,16,0,0,0,16,7,0,7,21,0,0,21,529,91,7,0,626,28,7,28,661,51,0,710,152,25,9,3,191,9,0,9,195,39,0,233,0,0,0,3,3,0,0,0,3,0,0,3,680,116,16,10
CED506,3,0,0,4,0,0,0,0,0,0,0,3,3,0,0,9,118,11,6,7,141,8,0,10,147,11,0,152,24,5,0,0,30,0,0,0,32,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,133,15,8,9,167,5,0,11,178,19,0,200,10,3,0,0,12,0,0,0,12,3,0,13,8,3,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,28,0,0,0,28,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,28,0,0,0,33,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0
CED507,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,207,34,13,3,256,7,0,7,263,11,0,282,40,11,7,0,57,0,0,0,55,5,0,60,0,0,0,0,3,0,0,0,3,0,0,3,254,46,17,3,312,11,0,11,325,15,0,343,35,4,0,0,39,0,0,0,39,4,0,41,24,7,0,0,32,3,0,3,34,0,0,39,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,66,12,0,0,80,3,0,3,82,8,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,4,0,0,4,66,12,0,0,80,4,0,4,81,8,0,89,18,0,0,0,18,0,0,0,18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,80,12,0,0
CED508,25,0,0,25,33,4,3,0,39,4,0,4,44,0,0,43,849,114,28,12,1005,33,4,32,1041,47,0,1087,135,22,8,4,174,9,0,11,181,23,0,205,0,0,0,0,0,0,0,0,0,0,4,7,987,140,32,20,1179,41,4,44,1222,67,6,1299,201,25,3,0,231,0,4,3,232,22,0,261,185,37,0,0,223,6,0,6,236,10,0,243,3,0,3,0,9,0,0,0,11,0,0,11,3,0,0,4,8,0,0,0,8,0,0,11,388,62,8,12,471,8,4,14,485,37,0,523,7,0,0,0,7,3,0,3,8,3,0,5,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,11,3,0,3,11,3,0,11,401,62,8,12,479,11,4,15,500,40,0,534,71,17,10,0,90,8,0,4,100,25,0,121,0,0,0,0,0,0,0,0,0,0,0,0,465,78,13,12
CED509,17,0,0,17,37,4,0,0,38,8,0,8,48,3,0,51,701,100,14,8,828,31,3,39,862,51,0,913,142,23,10,5,179,9,3,8,188,51,4,239,0,3,0,0,4,0,0,0,5,0,0,7,847,125,29,8,1007,43,6,50,1052,101,5,1158,136,19,8,0,162,9,0,9,171,11,0,178,137,19,4,3,166,4,0,4,174,16,0,188,3,0,0,0,8,0,0,0,8,0,0,6,7,0,0,3,7,0,0,0,7,0,0,7,288,40,11,9,345,12,0,12,356,33,0,387,4,0,0,0,4,3,0,3,6,0,0,7,9,0,0,0,9,0,0,0,9,3,0,8,11,0,0,0,11,3,0,3,14,3,0,20,302,40,11,9,361,10,0,10,370,33,0,409,65,9,3,0,81,6,0,8,90,42,0,129,4,0,0,0,4,0,0,0,4,0,0,3,363,55,15,13
CED510,45,0,0,46,57,7,0,0,66,14,0,14,81,6,0,87,1326,152,33,17,1532,49,3,56,1582,72,3,1663,224,28,12,3,273,13,3,15,283,47,0,332,0,0,0,0,0,0,0,0,0,0,0,3,1556,180,46,25,1803,63,4,66,1869,121,3,1996,288,40,8,0,330,12,4,15,342,28,0,368,302,49,8,3,358,15,3,17,375,21,0,400,11,6,9,0,23,0,0,0,24,0,0,29,5,0,0,5,12,0,0,0,12,0,0,12,606,92,21,5,726,26,3,33,757,47,0,804,4,4,0,0,10,3,0,8,18,4,0,21,14,3,0,0,18,0,0,3,22,3,0,21,20,5,0,0,27,9,3,7,36,5,0,38,630,94,21,8,752,36,5,40,793,52,0,847,101,19,7,3,126,5,0,8,133,31,0,171,0,0,0,0,0,0,0,0,0,0,0,0,735,112,25,10
CED511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,25,4,3,166,0,3,5,165,9,0,180,29,0,0,0,29,0,0,3,34,9,0,39,0,0,0,0,0,0,0,0,0,0,0,0,166,27,3,3,198,0,7,6,198,17,0,222,15,0,0,0,15,0,0,0,15,0,0,15,11,8,0,0,15,0,0,0,15,0,0,15,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,34,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,34,0,0,0,35,0,0,35,3,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,5,3,0
CED512,21,3,0,24,32,0,3,0,31,7,0,12,42,3,0,48,855,103,36,15,1009,38,0,41,1043,36,6,1085,137,21,9,9,172,10,3,14,183,36,0,224,0,0,0,0,0,0,0,0,0,0,3,7,992,130,41,21,1182,45,5,54,1234,77,7,1317,151,23,3,0,183,13,0,9,196,6,0,199,131,34,0,0,160,3,0,8,167,9,0,176,4,0,13,0,19,0,0,0,20,0,0,20,0,0,0,0,3,3,0,3,5,0,0,5,289,58,11,0,362,20,3,22,383,16,0,395,6,3,0,0,7,0,0,4,11,4,0,13,6,0,0,0,5,0,0,0,6,0,0,13,12,4,0,0,15,0,3,3,18,6,0,28,301,61,11,4,378,23,3,26,404,21,0,425,38,9,4,3,53,0,3,3,58,19,0,79,0,0,0,0,0,0,0,0,0,0,0,0,341,66,13,8
CED513,18,3,0,22,15,3,0,0,23,4,3,3,28,4,0,29,771,102,16,11,896,30,6,33,930,55,0,982,150,18,5,5,177,9,0,9,186,46,0,232,0,0,0,0,0,0,0,0,0,0,4,4,921,120,22,14,1071,38,6,46,1117,96,0,1219,166,22,0,4,192,6,3,10,200,18,0,218,154,31,6,3,197,3,0,5,199,21,0,220,0,5,3,0,4,0,0,0,4,0,0,4,3,0,0,4,5,3,0,3,6,0,0,6,326,56,10,7,397,15,3,17,415,37,0,453,3,0,0,0,3,0,0,0,5,0,0,7,4,0,0,0,7,0,0,0,10,0,0,6,7,0,0,0,13,3,0,3,12,3,0,13,332,59,10,7,410,15,3,15,427,37,0,467,58,21,3,4,86,3,4,4,88,39,0,128,0,0,0,0,0,0,0,0,0,0,0,0,396,80,13,9
CED514,25,4,0,26,41,0,0,0,41,12,0,12,56,4,0,59,881,141,14,16,1056,46,10,48,1103,75,0,1180,156,46,6,3,211,5,3,7,220,84,0,303,0,0,0,3,3,0,0,0,3,0,0,3,1033,184,26,25,1266,52,6,62,1325,161,0,1490,182,29,0,0,214,14,0,14,226,20,0,250,196,45,5,3,246,8,4,11,256,20,0,278,6,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,383,74,10,12,472,24,3,27,499,42,0,544,10,0,0,0,13,0,0,0,13,0,0,13,11,0,0,0,8,4,0,4,14,0,0,14,15,0,0,0,18,4,0,4,20,0,0,20,403,74,10,12,493,29,3,34,523,42,0,567,71,22,0,7,98,0,0,0,97,61,0,155,0,0,0,0,0,0,0,0,0,0,4,3,470,98,8,16
CED515,18,0,0,18,25,3,3,0,29,7,3,7,44,0,0,44,678,120,15,8,822,44,3,44,867,63,0,929,134,40,4,3,184,9,3,10,194,60,0,254,0,0,0,0,0,0,0,0,0,0,0,0,808,159,23,17,1006,49,4,53,1063,119,0,1182,163,24,0,0,193,10,3,9,205,20,0,227,140,29,0,0,174,5,4,7,178,7,0,189,7,0,5,0,8,0,0,0,8,4,0,13,0,0,0,3,5,0,0,0,5,0,0,3,302,61,6,4,372,15,7,22,393,39,0,433,7,3,0,0,9,3,0,3,14,0,0,14,4,0,0,0,4,3,0,3,11,0,0,11,10,3,0,0,16,5,0,5,25,0,0,25,317,62,5,4,391,19,7,28,418,39,0,450,54,18,3,0,78,6,6,9,86,41,0,129,0,0,0,0,0,0,0,0,0,0,0,0,373,80,10,6
CED516,40,0,0,40,56,0,0,0,62,13,0,13,78,3,0,80,1346,201,27,11,1589,77,18,96,1683,88,0,1767,288,49,15,7,354,28,3,34,390,61,0,447,3,0,0,0,3,0,0,0,3,0,0,3,1638,249,41,21,1943,104,25,125,2073,142,0,2214,271,28,4,3,306,14,7,21,328,37,0,365,303,63,6,4,372,14,3,17,389,34,0,418,12,3,7,0,19,0,0,0,19,3,0,23,4,0,0,7,9,0,0,0,7,0,0,11,592,95,18,12,711,29,11,33,745,69,0,821,6,0,0,0,7,9,0,8,16,0,0,16,9,7,0,0,20,0,4,3,25,0,0,28,23,10,0,0,31,11,8,15,41,0,0,46,608,97,19,7,741,37,13,51,789,76,0,864,125,25,9,3,166,12,0,12,178,54,0,228,0,0,0,0,3,0,0,0,3,0,0,5,738,128,28,14
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,8,0,0,7,10,3,0,0,9,3,0,6,13,0,0,12,378,50,8,4,439,10,3,12,455,33,0,487,59,16,3,0,74,3,0,3,73,50,0,127,0,0,0,0,0,0,0,0,0,0,0,0,433,67,12,4,512,12,3,19,533,84,3,613,56,12,3,0,68,0,0,0,69,4,0,75,48,12,4,0,61,0,0,0,60,4,0,66,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,4,4,0,0,0,4,0,0,4,104,24,4,4,134,3,0,5,136,4,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,24,4,4,136,3,0,5,134,4,0,143,21,7,0,0,29,0,0,0,29,23,0,49,0,0,0,0,0,0,0,0,0,0,0,0,122,32,4,3
CED602,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,8,216,45,10,4,272,10,0,8,287,22,0,312,25,4,3,3,32,4,0,4,41,27,0,66,0,0,0,0,0,0,0,0,0,0,0,4,248,47,12,4,313,14,0,16,322,50,0,376,22,3,0,0,23,0,0,0,23,0,0,25,20,7,0,0,29,0,0,0,29,4,0,35,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,55,0,0,0,55,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,15,0,0,56,0,0,0,56,5,0,61,8,3,0,0,10,0,0,0,10,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,52,17,3,0
CED603,11,3,0,13,11,0,0,0,17,0,0,0,18,4,0,21,480,68,7,8,570,9,3,8,582,46,0,631,58,16,3,5,79,3,0,0,84,56,0,139,0,0,0,0,0,0,0,0,0,0,0,0,538,89,13,10,644,7,3,13,660,107,0,767,90,9,4,0,104,3,3,4,107,11,0,119,88,18,0,0,106,0,0,0,106,14,0,118,3,0,4,0,4,0,0,0,4,0,0,4,0,0,0,3,4,0,0,0,4,0,0,4,178,30,4,3,220,3,7,5,227,26,0,253,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,6,3,0,0,0,3,0,0,0,4,0,0,6,185,30,4,3,225,3,7,10,229,26,0,254,27,7,0,0,37,5,0,4,42,35,0,78,0,0,0,0,0,0,0,0,0,0,0,0,209,43,4,3
CED604,6,0,0,6,4,3,0,0,10,0,0,0,13,3,0,11,507,79,12,5,611,5,0,5,611,49,0,667,55,21,3,3,84,0,0,0,82,37,0,123,0,0,0,0,3,0,0,0,3,0,0,4,568,100,12,8,692,6,0,9,697,91,0,786,79,16,3,0,93,0,0,0,97,14,0,108,77,10,0,0,84,0,0,4,91,7,0,101,4,3,0,0,8,0,0,0,8,3,0,4,0,0,0,3,9,0,0,0,9,0,0,9,157,27,3,3,195,4,0,3,193,23,0,216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,3,0,9,3,0,0,0,4,0,0,0,4,3,0,7,161,27,3,3,193,5,0,8,202,27,0,225,23,4,0,0,36,0,0,0,36,26,0,57,0,0,0,0,0,0,0,0,0,0,0,0,187,33,4,3
CED605,3,0,0,3,5,3,0,0,3,4,0,3,8,0,0,11,275,51,4,13,340,12,3,12,353,28,0,380,59,7,0,3,79,4,0,4,85,31,0,114,0,0,0,0,3,0,0,0,3,0,0,7,339,61,7,11,422,13,3,16,436,54,0,494,39,0,0,0,39,0,0,0,41,3,0,47,32,3,3,0,41,0,0,0,42,10,0,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,78,8,3,3,91,3,0,3,94,11,0,102,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,76,8,3,3,92,3,0,3,94,11,0,109,15,0,0,0,18,3,0,3,20,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,93,7,3,3
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,0,0,0,0,3,0,0,0,3,3,0,3,9,3,0,8,106,19,0,0,123,6,0,9,126,19,0,147,17,12,0,0,27,0,3,3,30,25,0,61,0,0,0,0,0,0,0,0,0,3,0,5,128,25,0,0,150,6,3,11,161,45,0,208,19,3,0,0,23,3,0,3,23,0,0,23,10,3,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,24,5,0,0,32,3,0,3,33,3,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,5,0,0,36,3,0,3,33,3,0,38,4,0,0,0,5,0,0,0,5,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,3
CED702,7,0,0,3,9,0,3,0,14,0,0,0,15,0,0,19,325,38,11,15,385,6,3,10,395,16,0,411,58,8,3,0,72,0,0,0,72,20,0,90,0,0,0,0,0,0,0,0,0,0,0,4,379,40,15,17,457,6,3,10,464,41,0,505,88,8,3,0,100,6,0,3,104,5,0,111,24,9,0,0,39,3,3,5,45,3,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,8,0,0,9,119,15,7,3,140,8,4,9,155,7,0,161,7,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,124,15,6,3,147,8,4,9,162,7,0,167,20,3,0,0,18,0,0,0,21,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,143,20,6,7
